body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.332399	1.050000	0.666000	0.678227	-0.064883	-0.001454	-0.732029	0.316199	-0.271799	0.293600	-0.233199	0.490199	-0.482400	-0.160400	-0.218999	-0.311200	-0.358599	0.444801	-0.232801	-0.002624	0.141400	0.303400	-0.029330	-0.394800	-2.529999	-0.394602	1.570000	-0.361003	-2.339868	2.689877	-0.679971	2.739869	-1.179959	0.679979	1.149937	3.479865	-0.109975	2.319936	3.319862	-3.735840	-2.236556	-0.569975	0.729966	-5.338157	-0.519974	1.499939	-3.849865	0.000000	-6.419785
-0.327601	1.050000	0.669000	0.687827	-0.063623	-0.000895	-0.723029	0.283801	-0.223201	0.280400	-0.185801	0.463801	-0.465600	-0.143600	-0.147001	-0.305800	-0.300401	0.510199	-0.304199	-0.026306	0.130600	0.316600	-0.125830	-0.403200	-2.500000	-0.480398	1.570000	-0.507997	-1.299997	2.610035	-0.770014	2.531034	-1.560029	1.010019	0.880011	4.035063	0.740031	3.670075	3.470045	-3.140010	-0.461068	-0.540005	0.620005	-4.706842	-0.420005	2.300066	-5.050090	-0.900057	-9.290193
-0.322001	1.050000	0.672400	0.691000	-0.063200	-0.000709	-0.720000	0.264199	-0.167398	0.262799	-0.131958	0.427798	-0.441999	-0.125199	-0.057596	-0.281599	-0.211796	0.583603	-0.358402	-0.021067	0.119800	0.328200	-0.217604	-0.411600	-2.437997	-0.596605	1.533998	-0.732611	-0.820017	2.880024	-0.935007	2.772524	-1.920014	1.265010	0.940009	4.687537	1.445002	4.810029	3.770034	-2.495036	0.623388	-0.540006	0.560006	-4.529249	-0.420004	3.500015	-6.190043	-2.250001	-12.200075
-0.315997	1.050000	0.676000	0.694000	-0.057400	-0.000757	-0.718000	0.251000	-0.108000	0.243000	-0.074900	0.387000	-0.415000	-0.106000	0.040500	-0.248000	-0.108000	0.661000	-0.404000	-0.001370	0.109000	0.339000	-0.307000	-0.420000	-2.360000	-0.728000	1.480000	-0.996000	-0.524998	2.688013	-0.960008	2.626665	-1.619995	1.094998	0.743997	3.449961	1.740021	4.033482	2.729970	-1.424971	1.357533	-0.314992	0.134981	-2.909950	-0.314997	3.750032	-5.189982	-2.400008	-10.844994
-0.312397	1.050000	0.677800	0.694000	-0.057400	-0.000757	-0.718000	0.243200	-0.059877	0.224399	-0.026891	0.362999	-0.398199	-0.095439	0.080402	-0.211998	-0.050456	0.692802	-0.415401	0.033234	0.107200	0.333600	-0.334002	-0.424200	-2.287996	-0.804205	1.437997	-1.166410	-0.480009	2.356021	-0.925009	2.398224	-1.150009	0.810007	0.509004	1.867512	1.820020	2.728020	1.450007	-0.530003	1.647762	-0.075000	-0.325006	-1.200005	-0.190001	3.750044	-3.650029	-2.100024	-8.200066
-0.309199	1.050000	0.679400	0.689000	-0.052500	-0.004420	-0.723000	0.231800	-0.013759	0.206000	0.021029	0.341000	-0.382600	-0.085640	0.115200	-0.175199	0.001121	0.719000	-0.425200	0.064540	0.106000	0.326000	-0.355000	-0.427600	-2.209998	-0.874001	1.395999	-1.324003	-0.749979	2.205905	-0.909963	2.391803	-0.999954	0.719967	0.451980	1.484927	1.879925	2.280892	1.029944	-0.409979	1.400635	-0.029997	-0.489986	-0.749954	-0.129993	4.199844	-3.169854	-2.099913	-7.239673
-0.306799	1.050000	0.680600	0.689000	-0.052500	-0.004420	-0.723000	0.213200	0.028359	0.188000	0.068781	0.323000	-0.369400	-0.077360	0.139800	-0.136801	0.040779	0.734000	-0.431800	0.089259	0.106000	0.314000	-0.364000	-0.429400	-2.120002	-0.930999	1.354001	-1.455997	-1.020015	2.110022	-1.030017	2.354822	-1.010016	0.700009	0.342000	0.729982	1.947021	1.395984	0.299980	-0.239997	0.898992	-0.010001	-0.850022	-0.259992	-0.130004	6.000137	-2.700019	-2.900067	-6.100038
-0.303600	1.050000	0.681400	0.683806	-0.045420	-0.009502	-0.728206	0.190999	0.070642	0.164799	0.115222	0.300599	-0.354599	-0.071960	0.144400	-0.097318	0.056960	0.730999	-0.434800	0.100500	0.105600	0.291999	-0.365400	-0.432800	-1.969993	-0.982002	1.279996	-1.568004	-1.155010	2.116022	-1.225009	2.305474	-1.175009	0.760007	0.234004	-0.019988	1.987520	0.515520	-0.374994	-0.105003	0.393512	-0.025000	-1.225007	0.024995	-0.190001	8.250046	-2.475029	-4.100022	-5.350065
-0.300001	1.050000	0.682000	0.682000	-0.041400	-0.011200	-0.730000	0.167000	0.113000	0.139000	0.161000	0.276000	-0.339000	-0.068000	0.139000	-0.057300	0.061400	0.719000	-0.436000	0.105000	0.105000	0.265000	-0.363000	-0.437000	-1.790000	-1.030000	1.190000	-1.670000	-0.764969	1.523938	-1.109955	1.699431	-0.929963	0.539978	-0.023999	-0.434982	1.553937	-0.037498	-0.899962	-0.059998	-0.392984	0.000000	-1.304947	0.629974	-0.209992	10.049590	-0.314987	-5.579772	-3.149873
-0.298202	1.050000	0.681400	0.676103	-0.037506	-0.012282	-0.735512	0.160400	0.131599	0.120401	0.183199	0.263400	-0.333000	-0.072920	0.127000	-0.035161	0.055460	0.695001	-0.437200	0.084781	0.105600	0.239801	-0.340201	-0.441200	-1.568009	-0.994601	1.056805	-1.693999	-0.135034	0.809991	-0.886473	0.989984	-0.549994	0.215009	-0.333968	-0.701451	1.080961	-0.438453	-1.284930	-0.035004	-1.076443	0.059992	-1.254950	1.209937	-0.219990	11.579430	2.439764	-6.934664	-0.950012
