body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
0.021424	0.007529	0.677168	0.998120	-0.009892	-0.016752	0.058127	-0.207183	0.074705	0.074931	0.132301	0.282497	-0.291223	-0.062789	0.004866	-0.082318	0.014625	0.218992	-0.180724	0.101186	0.140235	0.045074	-0.356273	-0.614583	0.161457	-0.056797	0.295125	-0.657615	-0.001790	0.001410	0.022520	-0.005979	-0.021490	-0.040099	-0.026430	0.016340	-0.023880	-0.005280	-0.024090	-0.028990	0.030520	-0.420409	0.072440	-0.574759	0.541280	-0.387120	-0.091840	0.476120	0.471808
0.022023	0.007569	0.677116	0.998127	-0.009864	-0.016130	0.058186	-0.207224	0.074726	0.075361	0.132183	0.282083	-0.291987	-0.063291	0.005170	-0.082763	0.014518	0.218522	-0.181278	0.101758	0.131830	0.046519	-0.367768	-0.603755	0.153714	-0.058638	0.304648	-0.648176	-0.001610	0.000890	0.020560	-0.005720	-0.020200	-0.036390	-0.023880	0.015080	-0.020970	-0.004640	-0.022090	-0.026840	0.027000	-0.420400	0.072550	-0.574769	0.541210	-0.386980	-0.091780	0.476120	0.471731
0.022581	0.007603	0.677067	0.998129	-0.009854	-0.015922	0.058206	-0.207248	0.074741	0.075753	0.132072	0.281689	-0.292678	-0.063744	0.005469	-0.083157	0.014440	0.218109	-0.181797	0.102266	0.123419	0.047976	-0.379264	-0.592935	0.145978	-0.060469	0.314170	-0.638746	-0.001010	0.000650	0.019090	-0.005480	-0.019450	-0.033645	-0.022080	0.014930	-0.019080	-0.003545	-0.019945	-0.025520	0.024660	-0.420596	0.073060	-0.574771	0.540864	-0.386725	-0.091435	0.476106	0.471342
0.023119	0.007635	0.677020	0.998140	-0.009811	-0.015003	0.058276	-0.207264	0.074752	0.076125	0.131964	0.281305	-0.293333	-0.064174	0.005767	-0.083526	0.014376	0.217724	-0.182299	0.102744	0.115006	0.049441	-0.390759	-0.582120	0.138245	-0.062295	0.323692	-0.629322	-0.000390	0.000480	0.017445	-0.004845	-0.017700	-0.030900	-0.019935	0.013425	-0.016875	-0.002595	-0.018735	-0.023175	0.022035	-0.420690	0.072990	-0.574771	0.540884	-0.386535	-0.091470	0.476100	0.471406
0.023600	0.007661	0.676978	0.998140	-0.009811	-0.015003	0.058276	-0.207263	0.074760	0.076451	0.131878	0.280981	-0.293914	-0.064542	0.006006	-0.083832	0.014336	0.217359	-0.182724	0.103148	0.106592	0.050896	-0.402254	-0.571300	0.130516	-0.064127	0.333214	-0.619890	0.000440	0.000535	0.016035	-0.003790	-0.015304	-0.028865	-0.017965	0.011375	-0.014800	-0.001605	-0.018035	-0.020695	0.019685	-0.420764	0.072700	-0.574775	0.541054	-0.386284	-0.091640	0.476105	0.471655
0.024062	0.007686	0.676937	0.998150	-0.009776	-0.014200	0.058302	-0.207246	0.074773	0.076766	0.131812	0.280693	-0.294488	-0.064893	0.006222	-0.084118	0.014312	0.217003	-0.183127	0.103531	0.098175	0.052349	-0.413750	-0.560478	0.122794	-0.065961	0.342736	-0.610456	0.001670	0.000970	0.015270	-0.002290	-0.012620	-0.028250	-0.016690	0.009590	-0.013300	-0.000390	-0.017420	-0.018970	0.018170	-0.420901	0.072550	-0.574791	0.541161	-0.385851	-0.091700	0.476120	0.471820
0.024487	0.007708	0.676899	0.998150	-0.009776	-0.014200	0.058302	-0.207197	0.074799	0.077062	0.131787	0.280476	-0.295044	-0.065209	0.006390	-0.084364	0.014320	0.216662	-0.183483	0.103875	0.089756	0.053798	-0.425246	-0.549653	0.115082	-0.067795	0.352259	-0.601017	0.003910	0.002260	0.014710	0.001050	-0.007540	-0.028770	-0.015300	0.007150	-0.011090	0.002260	-0.015720	-0.017170	0.016230	-0.421470	0.072970	-0.574780	0.541061	-0.385240	-0.091330	0.476120	0.471760
0.024877	0.007730	0.676862	0.998164	-0.009759	-0.013521	0.058228	-0.207090	0.074864	0.077355	0.131854	0.280391	-0.295638	-0.065505	0.006508	-0.084562	0.014402	0.216374	-0.183814	0.104181	0.081317	0.055268	-0.436741	-0.538835	0.107384	-0.069614	0.361781	-0.591585	0.006039	0.003760	0.014635	0.004560	-0.002605	-0.030165	-0.014490	0.005275	-0.009275	0.005020	-0.013785	-0.016195	0.014835	-0.422189	0.073750	-0.574747	0.540805	-0.384759	-0.090715	0.476104	0.471504
0.025249	0.007752	0.676826	0.998164	-0.009759	-0.013521	0.058228	-0.206955	0.074949	0.077647	0.131969	0.280372	-0.296251	-0.065789	0.006601	-0.084735	0.014521	0.216111	-0.184131	0.104468	0.072868	0.056748	-0.448236	-0.528021	0.099692	-0.071424	0.371303	-0.582157	0.013605	0.006480	0.015255	0.010245	0.006449	-0.033825	-0.013980	0.000015	-0.006810	0.007185	-0.010785	-0.016215	0.013140	-0.423630	0.072585	-0.574755	0.540631	-0.382485	-0.091740	0.476116	0.471811
0.025569	0.007774	0.676788	0.998207	-0.009806	-0.012774	0.057652	-0.206546	0.075123	0.077965	0.132264	0.280649	-0.296991	-0.066064	0.006509	-0.084834	0.014690	0.215942	-0.184462	0.104706	0.064371	0.058171	-0.459731	-0.517210	0.092085	-0.073283	0.380826	-0.572713	0.037196	0.007365	0.015215	0.011240	0.015375	-0.036555	-0.013260	-0.003205	-0.005520	0.007260	-0.002575	-0.019915	0.011905	-0.423625	0.070470	-0.574796	0.540873	-0.380690	-0.093295	0.476161	0.472495
0.025873	0.007797	0.676751	0.998243	-0.009827	-0.012593	0.057053	-0.205467	0.075244	0.078256	0.132419	0.280987	-0.297713	-0.066319	0.006473	-0.084956	0.014811	0.216008	-0.184928	0.104944	0.055923	0.059567	-0.471228	-0.506386	0.084464	-0.075156	0.390349	-0.563257	0.087400	0.003360	0.013160	0.000680	0.019920	-0.035160	-0.011820	0.001040	-0.007230	0.003750	0.014990	-0.029980	0.011890	-0.420010	0.068400	-0.574870	0.541879	-0.381650	-0.094270	0.476249	0.473379
0.026145	0.007822	0.676716	0.998309	-0.009823	-0.012474	0.055920	-0.203050	0.075257	0.078491	0.132291	0.281446	-0.298398	-0.066537	0.006550	-0.085123	0.014840	0.216542	-0.185661	0.105182	0.047571	0.060907	-0.482726	-0.495535	0.076819	-0.077054	0.399876	-0.553778	0.162690	-0.003630	0.008250	-0.017220	0.018850	-0.027810	-0.008740	0.012110	-0.010750	-0.000960	0.039120	-0.042520	0.012050	-0.417100	0.073520	-0.572151	0.541171	-0.386740	-0.092950	0.481960	0.470181
0.026385	0.007846	0.676688	0.998409	-0.009773	-0.012380	0.054143	-0.198960	0.075098	0.078586	0.131730	0.281741	-0.298826	-0.066669	0.006957	-0.085386	0.014773	0.217573	-0.186628	0.105426	0.039239	0.062508	-0.494114	-0.484739	0.068995	-0.078874	0.409628	-0.544450	0.225420	-0.010110	0.002940	-0.033510	0.012700	-0.018179	-0.005560	0.024470	-0.014320	-0.004515	0.057750	-0.051265	0.012305	-0.416350	0.083270	-0.567996	0.539100	-0.393415	-0.089995	0.490435	0.464496
0.026611	0.007870	0.676664	0.998522	-0.009699	-0.012298	0.052044	-0.194033	0.074853	0.078609	0.130951	0.281954	-0.299125	-0.066759	0.007529	-0.085696	0.014659	0.218852	-0.187712	0.105674	0.030917	0.064238	-0.505446	-0.473971	0.061082	-0.080654	0.419493	-0.535198	0.239924	-0.006765	0.000510	-0.030855	0.010350	-0.014941	-0.003735	0.018675	-0.014655	-0.008745	0.054840	-0.048705	0.011850	-0.417810	0.094695	-0.556694	0.535575	-0.392340	-0.093165	0.511544	0.455429
0.026801	0.007897	0.676640	0.998627	-0.009642	-0.012276	0.049999	-0.189363	0.074828	0.078606	0.130496	0.282155	-0.299423	-0.066818	0.007704	-0.085972	0.014423	0.219766	-0.188577	0.105900	0.022527	0.066295	-0.516382	-0.463316	0.053301	-0.082600	0.430090	-0.526233	0.226750	0.001180	-0.000150	-0.019065	0.010140	-0.015345	-0.002860	0.005135	-0.013375	-0.012305	0.042295	-0.041230	0.011170	-0.420380	0.106485	-0.542945	0.531755	-0.387620	-0.098740	0.535730	0.445735
0.026981	0.007925	0.676616	0.998724	-0.009594	-0.012275	0.048044	-0.184963	0.074900	0.078603	0.130188	0.282360	-0.299739	-0.066873	0.007734	-0.086231	0.014167	0.220544	-0.189361	0.106121	0.014102	0.068497	-0.527164	-0.452701	0.045577	-0.084604	0.440922	-0.517369	0.206440	0.008500	-0.000150	-0.007950	0.010411	-0.016650	-0.002530	-0.005740	-0.012100	-0.013850	0.032020	-0.035230	0.010750	-0.422960	0.117330	-0.531441	0.528800	-0.383360	-0.103000	0.553431	0.438160
0.027141	0.007956	0.676592	0.998807	-0.009565	-0.012313	0.046272	-0.181105	0.075168	0.078600	0.130178	0.282571	-0.300089	-0.066920	0.007475	-0.086456	0.013869	0.221047	-0.189986	0.106330	0.005608	0.070989	-0.537639	-0.442164	0.037967	-0.086720	0.452227	-0.508706	0.188650	0.018310	-0.001000	0.003920	0.008860	-0.017051	-0.001670	-0.019040	-0.011300	-0.018200	0.021180	-0.029260	0.010520	-0.424449	0.134980	-0.515769	0.525439	-0.380659	-0.106540	0.574909	0.428118
0.027282	0.007988	0.676568	0.998884	-0.009542	-0.012390	0.044556	-0.177417	0.075633	0.078563	0.130345	0.282714	-0.300421	-0.066940	0.006973	-0.086683	0.013439	0.221391	-0.190532	0.106542	-0.002876	0.073897	-0.547795	-0.431683	0.030351	-0.088865	0.463919	-0.500244	0.182275	0.025705	-0.002275	0.010610	0.006265	-0.016345	-0.000710	-0.028115	-0.011375	-0.023180	0.015195	-0.026305	0.010595	-0.424105	0.150610	-0.503768	0.523355	-0.380870	-0.107590	0.589430	0.420635
0.027414	0.008021	0.676544	0.998957	-0.009523	-0.012486	0.042868	-0.173814	0.076196	0.078509	0.130602	0.282822	-0.300743	-0.066948	0.006350	-0.086911	0.012942	0.221655	-0.191038	0.106754	-0.011356	0.077013	-0.557790	-0.421230	0.022732	-0.091024	0.475804	-0.491881	0.162961	0.031710	-0.002895	0.019875	0.005850	-0.016920	0.000135	-0.035205	-0.010710	-0.023295	0.007635	-0.021090	0.010545	-0.426046	0.170880	-0.485025	0.520006	-0.377266	-0.112875	0.608836	0.410296
0.027521	0.008056	0.676520	0.999017	-0.009522	-0.012611	0.041421	-0.170899	0.076901	0.078447	0.131140	0.282948	-0.301098	-0.066935	0.005565	-0.087111	0.012507	0.221696	-0.191375	0.106963	-0.019918	0.080732	-0.567196	-0.410883	0.015260	-0.093380	0.488272	-0.483832	0.142715	0.036050	-0.003275	0.028435	0.005910	-0.017514	0.000835	-0.039605	-0.009995	-0.021095	0.001165	-0.015945	0.010505	-0.428416	0.191130	-0.465402	0.516646	-0.372841	-0.119155	0.627306	0.400066
0.027621	0.008091	0.676498	0.999072	-0.009524	-0.012741	0.040014	-0.168105	0.077638	0.078378	0.131739	0.283058	-0.301444	-0.066915	0.004766	-0.087311	0.012098	0.221702	-0.191676	0.107174	-0.028493	0.084658	-0.576406	-0.400564	0.007818	-0.095790	0.500896	-0.475878	0.133549	0.038450	-0.003830	0.033010	0.004739	-0.016870	0.001360	-0.040610	-0.009920	-0.019130	-0.001550	-0.013200	0.010610	-0.429360	0.206700	-0.450760	0.514530	-0.370590	-0.123190	0.639020	0.392910
0.027706	0.008128	0.676475	0.999123	-0.009531	-0.012883	0.038688	-0.165557	0.078439	0.078294	0.132461	0.283138	-0.301772	-0.066880	0.003940	-0.087508	0.011742	0.221634	-0.191903	0.107388	-0.037092	0.089000	-0.585226	-0.390302	0.000437	-0.098308	0.513833	-0.468116	0.125540	0.042170	-0.004660	0.038820	0.001940	-0.015381	0.002030	-0.042170	-0.009870	-0.017530	-0.005200	-0.009810	0.010680	-0.430020	0.227660	-0.430650	0.511989	-0.367780	-0.128290	0.653599	0.383750
0.027778	0.008163	0.676455	0.999171	-0.009538	-0.013032	0.037377	-0.163084	0.079325	0.078192	0.133292	0.283136	-0.302059	-0.066833	0.003079	-0.087706	0.011397	0.221494	-0.192068	0.107601	-0.045693	0.093765	-0.593632	-0.380085	-0.006893	-0.100922	0.527040	-0.460528	0.122690	0.045350	-0.005350	0.042960	-0.001090	-0.013790	0.002510	-0.043505	-0.009870	-0.017095	-0.007961	-0.007470	0.010680	-0.430065	0.243530	-0.415125	0.510296	-0.365815	-0.131905	0.663754	0.377165
0.027845	0.008198	0.676435	0.999217	-0.009546	-0.013184	0.036073	-0.160649	0.080253	0.078080	0.134179	0.283094	-0.302324	-0.066780	0.002200	-0.087903	0.011058	0.221316	-0.192202	0.107815	-0.054295	0.098741	-0.601831	-0.369890	-0.014196	-0.103584	0.540383	-0.453029	0.114375	0.042465	-0.005040	0.044460	-0.000120	-0.013335	0.002640	-0.039405	-0.009060	-0.010725	-0.009690	-0.004110	0.010275	-0.431670	0.263625	-0.392461	0.507825	-0.359235	-0.138345	0.677024	0.368835
0.027894	0.008230	0.676417	0.999258	-0.009559	-0.013317	0.034863	-0.158509	0.081023	0.077990	0.135071	0.283131	-0.302592	-0.066728	0.001503	-0.088068	0.010968	0.221106	-0.192233	0.108012	-0.062960	0.104310	-0.609330	-0.359772	-0.021262	-0.106456	0.554121	-0.445775	0.108790	0.038705	-0.004635	0.044820	0.000741	-0.012545	0.002630	-0.033950	-0.008230	-0.003770	-0.010190	-0.001380	0.009755	-0.433145	0.283045	-0.369425	0.505370	-0.351985	-0.144810	0.689670	0.360876
0.027939	0.008261	0.676401	0.999298	-0.009569	-0.013449	0.033622	-0.156297	0.081801	0.077895	0.135972	0.283124	-0.302826	-0.066675	0.000842	-0.088232	0.010907	0.220908	-0.192257	0.108205	-0.071621	0.110063	-0.616608	-0.349675	-0.028275	-0.109376	0.567970	-0.438594	0.114130	0.039260	-0.005040	0.045540	-0.002620	-0.009950	0.002690	-0.031220	-0.008170	-0.001580	-0.009260	-0.000930	0.009410	-0.432800	0.296890	-0.352789	0.503720	-0.348010	-0.148500	0.697951	0.355400
