20.500000,0.000000,0.099936,-0.062170,0.757365,-1.164121,0.275543,0.311384,-1.232045,-0.063798,-0.223782,-1.445052,-0.764818,0.118088,-0.705970,-1.458791,-0.553220,-0.424764,0.060947,-1.574476,-0.213291,1.233529,-0.451760,-0.725770,-0.448788,0.628300
21.000000,0.000000,0.117062,-0.076363,0.745167,-1.503450,0.296944,0.308560,-1.249024,-0.037838,-0.217619,-1.497166,-0.855444,-0.120615,-0.773167,-0.890198,0.142858,-0.572315,-0.340955,-1.660013,-0.243675,1.224971,-0.471543,-0.696672,-0.364171,0.567787
21.500000,0.000000,0.116754,-0.076512,0.726853,-1.789862,0.311542,0.295378,-1.258421,-0.016075,-0.230456,-1.528124,-0.961589,-0.349066,-0.997820,-0.566709,1.097832,-0.311288,-0.947810,-1.714268,-0.283878,1.192417,-0.496322,-0.705004,-0.254619,0.501219
22.000000,0.000000,0.201946,0.027987,0.728836,-1.804260,0.240689,0.329867,-1.172093,-0.098285,-0.212172,-1.525063,-0.928561,-0.349066,-1.394918,-0.546256,1.558405,-0.022850,-1.043191,-1.414085,-0.409862,1.100183,-0.772369,-0.763620,-0.473755,0.368458
22.500000,0.000000,0.282300,0.153291,0.727910,-1.491678,0.225357,0.314797,-1.125922,-0.110053,-0.157625,-1.333706,-0.749488,-0.341582,-1.570800,-0.420110,1.497967,-0.094715,-0.974705,-0.916952,-0.428662,0.700428,-1.074506,-0.340016,-0.627477,0.096486
23.000000,0.000000,0.291132,0.222160,0.730955,-0.900715,0.291265,0.299489,-1.052033,-0.051551,-0.157192,-1.180438,-0.679976,-0.047566,-1.483312,-0.183756,1.472189,-0.192207,-0.709427,-0.772363,-0.241534,0.441985,-1.062895,-0.056300,-0.681860,0.213156
23.500000,0.000000,0.300295,0.231313,0.744441,-0.453714,0.282906,0.301754,-1.004746,-0.063633,-0.146433,-1.140517,-1.138071,0.531463,-1.308249,-0.171724,1.206777,-0.236622,-0.629083,-0.941263,-0.220683,0.621309,-0.919032,-0.081469,-0.671247,0.376904
24.000000,0.000000,0.297495,0.201547,0.740645,-0.397830,0.299405,0.348878,-1.017355,-0.059827,-0.108032,-1.294392,-2.093714,1.363517,-1.486995,-1.204985,0.802393,-0.111568,-0.785631,-1.199299,-0.238000,1.022402,-0.796515,-0.459965,-0.569812,0.610490
24.500000,0.000000,0.219649,0.079600,0.731323,-0.835225,0.292514,0.310507,-1.084831,-0.072247,-0.191313,-1.457996,-1.833678,1.203898,-1.538277,-1.570800,1.112476,-0.809139,-0.503565,-1.216077,-0.185984,1.213623,-0.796786,-1.001575,-0.570797,0.692649
25.000000,0.000000,0.168368,-0.040650,0.736131,-1.300642,0.252907,0.310963,-1.178705,-0.091255,-0.218606,-1.484103,-1.173700,0.386924,-0.884912,-1.487451,0.147608,-0.623285,-0.140318,-1.244587,-0.167660,1.315494,-0.950413,-1.181000,-0.601165,0.690236
25.500000,0.000000,0.143043,-0.092266,0.717855,-1.436378,0.260338,0.273518,-1.204946,-0.072878,-0.260440,-1.488862,-1.346216,0.078672,-0.865304,-1.061278,-0.352223,-0.370429,-0.128869,-1.392256,-0.169007,1.358105,-0.854816,-1.159290,-0.535854,0.599515
26.000000,0.000000,0.195951,-0.007627,0.727824,-1.448504,0.230250,0.306461,-1.156881,-0.110125,-0.234372,-1.505173,-1.611711,-0.082846,-1.010055,-0.359607,-0.285629,-0.191821,-0.529513,-1.555756,0.010775,1.448759,-0.000166,-0.650905,-0.278185,0.526805
26.500000,0.000000,0.280616,0.134816,0.734365,-1.486561,0.234607,0.343030,-1.106901,-0.106600,-0.167624,-1.521800,-1.503551,0.149707,-1.010477,-0.476029,-0.206878,-0.311833,-0.348717,-1.446355,-0.099100,1.353048,-0.014414,-0.469453,-0.619971,0.248182
27.000000,0.000000,0.312069,0.191521,0.713727,-1.535321,0.254394,0.352935,-1.097639,-0.085192,-0.100537,-1.484895,-1.041540,0.600709,-0.671728,-1.201487,-0.237234,-0.401947,-0.187494,-1.310237,-0.078874,1.464516,-0.201738,-0.029650,-0.586563,-0.410021
27.500000,0.000000,0.287432,0.157810,0.719565,-1.564337,0.269802,0.337754,-1.111842,-0.062418,-0.147105,-1.581210,-0.097402,0.534455,-0.162857,-1.570800,-0.305644,-0.667863,0.013287,-0.201251,-0.330376,0.853622,-1.570800,1.158349,0.326459,-0.491785
28.000000,0.000000,0.212473,0.029110,0.715638,-1.542924,0.245728,0.333363,-1.148503,-0.099860,-0.188547,-1.558098,-0.114892,0.231917,-0.087057,-1.570800,-0.525473,-0.637454,-0.045676,-0.132270,-0.148579,0.562360,-1.570800,1.552992,0.224271,-0.358004
28.500000,0.000000,0.164811,-0.064567,0.707550,-1.499490,0.238510,0.314976,-1.192493,-0.098391,-0.223185,-1.534856,-0.534271,0.076222,-0.099293,-1.396175,-0.662098,-0.410912,-0.148657,-0.541745,-0.174156,0.391941,-1.570800,1.539553,0.063568,-0.008950
29.000000,0.000000,0.150282,-0.105763,0.701029,-1.408844,0.244942,0.251767,-1.117625,-0.077966,-0.275935,-1.494592,-0.894429,0.027663,-0.158206,-1.096010,-0.703958,-0.335620,-0.238544,-0.755735,-0.286645,0.269893,-1.570800,1.412991,-0.068194,0.282281
29.500000,0.000000,0.218847,0.034272,0.737381,-1.379637,0.235639,0.296761,-1.053620,-0.102718,-0.235404,-1.521336,-1.215362,0.044055,-0.362767,-0.685197,-0.733225,-0.161653,-0.489040,-0.856299,-0.274673,0.281361,-1.179106,1.288424,-0.108789,0.545446
