1.91,0,-0.036428,-0.010979,0.679603,-0.042088,0.013875,0.156299509,-0.036057,0.006629,-0.139542,-0.066895,-1.55598,0.489867,-1.06294,-0.802538,-1.86118,-0.074829,1.37602,-0.404439
2.01,0,-0.036737,-0.012183,0.677844,-0.071905,0.013237,0.156155869,-0.017464,0.006443,-0.140184,-0.072029,-1.3876,0.60512,-0.938657,-0.950121,-1.76032,-0.112859,1.30634,-0.492247
2.11,0,-0.035307,-0.0132,0.676022,-0.118468,0.013729,0.155983728,-0.007007,0.005502,-0.14072,-0.096898,-1.16574,0.738161,-0.810951,-1.07113,-1.623,-0.134428,1.2337,-0.558786
2.21,0,-0.033873,-0.012892,0.673131,-0.155067,0.013552,0.155783086,0.00748,0.00452,-0.140727,-0.114001,-0.958822,0.795663,-0.71408,-1.11512,-1.4608,-0.163713,1.18654,-0.610111
2.31,0,-0.033028,-0.01111,0.668177,-0.163978,0.012477,0.155553942,0.033951,0.003266,-0.140565,-0.129206,-0.811408,0.756524,-0.672935,-1.06953,-1.29433,-0.206375,1.13301,-0.637025
2.41,0,-0.031624,-0.008646,0.661492,-0.155291,0.011705,0.155296297,0.039166,0.002343,-0.140519,-0.13693,-0.7132,0.663659,-0.666414,-0.966607,-1.13137,-0.256676,1.06536,-0.656666
2.51,0,-0.030056,-0.007903,0.653093,-0.140385,0.010445,0.15501015,0.051046,0.001399,-0.140713,-0.146814,-0.639978,0.570766,-0.67593,-0.859721,-0.990534,-0.286725,1.02257,-0.640753
2.61,0,-0.028419,-0.008913,0.64366,-0.125211,0.00914,0.154695502,0.06279,0.000559,-0.141005,-0.15564,-0.576045,0.486447,-0.679902,-0.760919,-0.869724,-0.292344,0.991299,-0.610051
2.71,0,-0.024852,-0.009677,0.632993,-0.110506,0.008661,0.154352352,0.070087,0.000228,-0.141141,-0.161124,-0.521924,0.410725,-0.681601,-0.66401,-0.763738,-0.284276,0.970655284,-0.569167
2.81,0,-0.020891,-0.010669,0.621425,-0.099618,0.008576,0.153980701,0.077363,0.000376,-0.141206,-0.160236,-0.477115,0.356491,-0.701648,-0.580356,-0.672379,-0.267211,0.949499096,-0.51248
2.91,0,-0.019448902,-0.011748,0.610058,-0.086661119,0.008613,0.153580549,0.084784,0.000756,-0.141207,-0.156436,-0.439016,0.318561,-0.717048,-0.501712,-0.596208,-0.239762,0.927830435,-0.443428
3.01,0,-0.018132428,-0.01141,0.60143,-0.073542733,0.009019,0.153151895,0.091643256,0.001357,-0.141082,-0.151509,-0.401425,0.278086,-0.713949,-0.429572,-0.523084,-0.202327,0.884179766,-0.37643
3.11,0,-0.016941579,-0.009389,0.596084,-0.060262843,0.009481,0.15269474,0.095376031,0.001975,-0.140842,-0.143222,-0.367345,0.222906,-0.656327,-0.354045,-0.459227,-0.147702,0.848298393,-0.324372938
3.21,0,-0.015876353,-0.004747,0.594271,-0.046821448,0.00914,0.152209083,0.098573239,0.002429,-0.140468,-0.135189,-0.347272,0.166464,-0.58915,-0.290126,-0.403018,-0.087354,0.821119971,-0.275519002
3.31,0,-0.014936752,0.001729,0.595573,-0.033218548,0.007837,0.151694925,0.101234879,0.003106,-0.140123,-0.120115,-0.34026,0.117121,-0.523157,-0.236822,-0.361847,-0.028893,0.800558057,-0.22986819
3.41,0,-0.014122776,0.008721,0.598448,-0.019454144,0.006408,0.151152266,0.103360953,0.004471,-0.141641184,-0.092575,-0.335845,0.076645,-0.478357,-0.200714,-0.331617,0.020934,0.786612651,-0.187420502
3.51,0,-0.013434423,0.016328,0.601447,-0.005528235,0.005489,0.150581105,0.104951459,0.005548,-0.142872055,-0.070413,-0.325298,0.034172,-0.481954,-0.144795,-0.300288,0.059623,0.779283751,-0.14817594
3.61,0,-0.012871695,0.02407,0.60589,0.008559179,0.005292,0.149981442,0.106006398,0.003765518,-0.143618733,-0.030109404,-0.285287,0.002919,-0.518807,-0.108238,-0.27908,0.093333,0.778571358,-0.112134502
3.71,0,-0.012434591,0.033329,0.613167,0.022808097,0.005202,0.149353279,0.106525771,0.001366169,-0.144408437,0.000830288,-0.237056,-0.012682,-0.645194,-0.074682,-0.271395,0.116995,0.784475473,-0.087271004
3.81,0,-0.012123112,0.045508,0.623297,0.03721852,0.005485,0.148696613,0.106509576,-0.001650048,-0.145241169,0.022406075,-0.208202,-0.017628,-0.725814,-0.052855,-0.279226,0.128748,0.796996095,-0.067826592
3.91,0,-0.011937257,0.060072,0.635484,0.034147963,0.006689,0.147871723,0.105957813,-0.005283132,-0.146116928,0.034617957,-0.200269,-0.001728,-0.811718,-0.045064,-0.296876,0.12434,0.816133224,-0.053801268
4.01,0,-0.011877026,0.075671,0.646659,0.032801784,0.007882,0.147055611,0.104870484,-0.009533083,-0.147035715,0.037465934,-0.207359,0.054263,-0.949588,-0.062017,-0.321781,0.114647,0.84188686,-0.04519503
4.11,1,-0.011942419,0.089456,0.655375,0.033179985,0.008989,0.146248277,0.103247588,-0.014399902,-0.147997528,0.030950006,-0.228694,0.160264,-1.06732,-0.122292,-0.37068,0.127309,0.874257003,-0.042007879
4.21,1,-0.012133437,0.098576,0.661821,0.035282564,0.00966,0.145449722,0.101089124,-0.019883588,-0.149002369,0.015070173,-0.299862,0.295023,-1.14858,-0.207986,-0.403445,0.157685,0.868937551,-0.044239816
4.31,1,-0.012450079,0.103442,0.667984,0.039109523,0.008797,0.144659945,0.098395094,-0.028002845,-0.150050237,-0.010173565,-0.418635,0.439239,-1.19101,-0.327482,-0.419792,0.192925,0.869757303,-0.051890839
4.41,1,-0.012892345,0.104198,0.671197,0.029080629,0.007425,0.143878946,0.095165496,-0.035618176,-0.151141131,-0.044781208,-0.57006,0.561146,-1.1688,-0.473963,-0.432469,0.228374,0.876716259,-0.06496095
4.51,1,-0.013460235,0.102487,0.671795,0.014350822,0.006457,0.143106726,0.091400331,-0.04272958,-0.152275054,-0.088752755,-0.708895,0.613698,-1.09124,-0.644297,-0.436107,0.243608,0.889814419,-0.083450147
4.61,1,-0.013547658,0.097368,0.672854,-0.005079897,0.005659,0.142343284,0.087099599,-0.049337058,-0.153452003,-0.232093015,-0.798824,0.580145,-0.934757,-0.798592,-0.438457,0.23384,0.909051783,-0.107358432
4.71,1,-0.013670263,0.091924,0.674723,-0.029211529,0.005294,0.14158862,0.0822633,-0.055440609,-0.154671979,-0.36528648,-0.825158,0.501754,-0.768123,-0.907056,-0.442584,0.174478,0.934428351,-0.126298875
4.81,1,-0.01382805,0.086584,0.67576,-0.058044073,0.005806,0.140842735,0.076891434,-0.061040234,-0.155934983,-0.488333151,-0.808263,0.444585,-0.639867,-0.999761,-0.465575,0.103279412,0.965944122,-0.160256868
4.91,1,-0.014021019,0.081078,0.674781,-0.09157753,0.006677,0.140105627,0.070984,-0.066135932,-0.157241014,-0.601233027,-0.772921,0.41429,-0.540968,-1.07564,-0.511689,0.03703807,1.003599098,-0.198193684
5.01,1,-0.01424917,0.074246,0.672298,-0.1298119,0.007828,0.139377299,0.064541,-0.070727704,-0.158590072,-0.703986108,-0.728882,0.383685,-0.47589,-1.12636,-0.571109,-0.024246026,1.047393277,-0.240109324
5.11,1,-0.014512502,0.064427,0.669136,-0.172747182,0.008876,0.138657748,0.038697,-0.07481555,-0.159982157,-0.796592396,-0.684513,0.359929,-0.454935,-1.15453,-0.633588,-0.080572876,1.097326661,-0.275505145
5.21,1,0.016162677,0.051053,0.665005,-0.220383376,0.010354,0.137946976,0.006997,-0.078399469,-0.16141727,-0.879051889,-0.666523,0.311432,-0.44094,-1.13981,-0.71021,-0.131942479,1.164431916,-0.325614963
5.31,1,0.038681497,0.033611,0.660375,-0.272720483,0.012009,0.137244982,-0.037778,-0.08020555,-0.162895409,-0.951364587,-0.658054,0.226157,-0.406389,-1.0916,-0.808658,-0.178354837,1.23806,-0.37686524
5.41,1,0.058040912,0.016457,0.655582,-0.347912655,0.013752,0.136551766,-0.080685,-0.080533507,-0.164416576,-0.961663891,-0.657716,0.135938,-0.357011,-1.02603,-0.927029,-0.194300949,1.27059,-0.429255976
5.51,1,0.074240923,-0.003039,0.648964,-0.408628636,0.014873,0.135867329,-0.097035,-0.079383339,-0.16598077,-0.970829265,-0.66342,0.047295,-0.319982,-0.925799,-1.04435,-0.209467004,1.3209,-0.482787173
4.61,1,0.087281529,-0.033540152,0.63735,-0.465438434,0.016279,0.13519167,-0.111801,-0.026755047,-0.167587991,-0.978860709,-0.676251,-0.036485,-0.271992,-0.797015,-1.15908,-0.223853,1.37991,-0.537458828
5.71,0,0.097162731,-0.06044769,0.633744,-0.518342049,0.017489,0.134524789,-0.175897082,-0.082209637,-0.169238239,-0.985758224,-0.710481,-0.126777,-0.213732,-0.654091,-1.26573,-0.237458937,1.42325,-0.593270944
5.81,0,0.103884528,-0.083761615,0.633622,-0.567339481,0.01828,0.133866687,-0.231026797,-0.085642128,-0.170931515,-0.991521808,-0.756969,-0.198564,-0.132275,-0.521997,-1.38156,-0.250284817,1.42446,-0.650223518
5.91,0,0.107446921,-0.103481926,0.631485,-0.61243073,0.018854,0.133217363,-0.277190146,-0.08282588,-0.172667817,-0.996151463,-0.816183,-0.249092,-0.043046,-0.389322,-1.51646,-0.262330638,1.42976,-0.708316553
6.01,0,0.107849909,-0.119608624,0.627198,-0.653615795,0.019954,0.132576817,-0.314387127,-0.080385776,-0.174447147,-0.999647188,-0.881586,-0.279076,0.030163,-0.266427,-1.65151,-0.2735964,1.41428,-0.767550047
6.11,0,0.105093492,-0.132141708,0.621728,-0.690894677,0.022001,0.131945049,-0.342617741,-0.080241142,-0.176269504,-1.002008983,-0.947386,-0.313921,0.088907,-0.207287804,-1.78101,-0.284082104,1.40532,-0.827924
6.21,0,0.099177671,-0.141081179,0.616127,-0.724267376,0.025575,0.13132206,-0.361881989,-0.079920475,-0.178134888,-1.003236849,-1.0129,-0.34358,0.127007,-0.157845275,-1.90835,-0.29378775,1.4043,-0.894266
6.31,0,0.09807964,-0.145775145,0.613057,-0.753733892,0.032304,0.130707849,-0.37217987,-0.079423777,-0.180043299,-1.003330784,-1.04192,-0.349066,0.134902,-0.11809941,-2.01149,-0.302713337,1.3703,-0.978332
6.41,2,0.097166121,-0.150429753,0.614281,-0.779294225,0.040865,0.130102417,-0.373511384,-0.078751047,-0.181994738,-1.00229079,-1.01683,-0.349066,0.064413,-0.08382256,-2.08387,-0.310858866,1.33947,-1.07397
6.51,2,0.096437115,-0.155045004,0.61777,-0.800948374,0.051541,0.129505763,-0.36587653,-0.077902285,-0.183989204,-1.000116866,-0.964884,-0.349066,-0.047844,-0.065316867,-2.11509,-0.318224337,1.30975,-1.17344
6.61,2,0.096702304,-0.156037697,0.621261,-0.818696341,0.061212,0.128917887,-0.34927531,-0.076877492,-0.186026696,-0.996809012,-0.889523,-0.349066,-0.181068,-0.062582332,-2.09682,-0.324809749,1.26789,-1.26608
6.71,2,0.096999151,-0.156999798,0.626726,-0.832538124,0.075435453,0.128338789,-0.323707723,-0.075676666,-0.188107217,-0.992367228,-0.805419,-0.349066,-0.395713,-0.075618954,-2.06602,-0.330615103,1.23755,-1.37623
6.81,2,0.097327656,-0.157931308,0.633376,-0.842473724,0.089173483,0.12776847,-0.28917377,-0.074299809,-0.190230764,-0.986791515,-0.723168,-0.349066,-0.692563,-0.104426734,-2.0275,-0.335640398,1.22315,-1.50517
6.91,2,0.097687819,-0.158832226,0.639711,-0.848503141,0.101182263,0.127206929,-0.245673449,-0.072746921,-0.192397338,-0.980081872,-0.643014,-0.349066,-0.923773,-0.149005672,-1.98639,-0.339885635,1.2156,-1.62962
7.01,2,0.09807964,-0.159702553,0.644846,-0.850626374,0.111461796,0.126654166,-0.193206761,-0.071018,-0.19460694,-0.972238298,-0.579597,-0.349066,-1.04586,-0.209355768,-1.94847,-0.343350814,1.19568,-1.69422
7.11,2,0.098503119,-0.160542288,0.648147,-0.848843425,0.12001208,0.126110182,-0.131773707,-0.06947,-0.196859568,-0.963260795,-0.538827,-0.349066,-1.10948,-0.285477021,-1.89763,-0.346035934,1.16344,-1.71343
7.21,2,0.098958256,-0.161351432,0.647984,-0.843154292,0.126833116,0.125574976,-0.061374285,-0.069354,-0.199155224,-0.953149363,-0.513515,-0.349066,-1.07817,-0.377369432,-1.83294,-0.347940996,1.12652,-1.70309
7.31,2,0.099445052,-0.162129985,0.644611,-0.833558976,0.131924904,0.125048548,0.017991503,-0.069637,-0.201493907,-0.944334105,-0.519547,-0.28749,-1.04755,-0.485033,-1.78286,-0.349066,1.09475,-1.67844
7.41,2,0.099963505,-0.162877946,0.638294,-0.820057477,0.135287444,0.124530898,0.106323658,-0.069338,-0.203875618,-0.932716715,-0.519078,-0.184725,-1.02725,-0.609014,-1.71978,-0.349066,1.05624,-1.64388
7.51,2,0.100513616,-0.163595315,0.625759,-0.802649794,0.136920735,0.124022027,0.203622181,-0.069178,-0.206300355,-0.918297192,-0.528627,-0.07108,-1.03777,-0.690312,-1.63639,-0.349066,0.9516857,-1.59883
7.61,2,0.107482125,-0.159273643,0.611029,-0.781335929,0.136824778,0.123521934,0.30988707,-0.068303,-0.206975569,-0.901075537,-0.523147,0.015047,-1.03488,-0.731856,-1.53542,-0.349066,0.84728534,-1.55908
7.71,2,0.113700437,-0.154050602,0.605627,-0.75611588,0.134999573,0.12303062,0.380507885,-0.066971,-0.20760197,-0.881051748,-0.487681,0.123467,-1.01687,-0.795915,-1.40487,-0.343502644,0.74303892,-1.51943
7.81,2,0.119168551,-0.147926192,0.606346,-0.726989648,0.136836515,0.122548084,0.44839089,-0.064933,-0.208578546,-0.858225827,-0.421735,0.254031,-0.970018,-0.881441,-1.2592,-0.336843478,0.63894644,-1.49519
6.91,2,0.123886467,-0.140900414,0.608367,-0.693957233,0.139348717,0.062997936,0.213536084,-0.062991,-0.209396381,-0.832597774,-0.353686,0.376223,-0.902512,-0.952672,-1.10451,-0.329088503,0.5350079,-1.48213
8.01,0,0.127854185,-0.132973267,0.61173,-0.657018635,0.14253618,0.125257646,0.547228763,-0.060424,-0.210055473,-0.804167587,-0.306166,0.485362,-0.831834,-1.00127,-0.895554271,-0.320237717,0.4312233,-1.48047
8.11,0,0.131071706,-0.124144751,0.616535,-0.616173853,0.146398904,0.127460683,0.573847507,-0.057162,-0.210555822,-0.772935268,-0.277342,0.570475,-0.756161,-1.02137,-0.717312193,-0.310291121,0.327592639,-1.47408
8.21,0,0.133539028,-0.114414866,0.621623,-0.571422889,0.150936889,0.129607049,0.593392314,-0.053056,-0.21089743,-0.738900817,-0.264521,0.635266,-0.69933,-1.01091,-0.569783766,-0.299248716,0.224115919,-1.45601
8.31,0,0.135256153,-0.103783613,0.625114,-0.522765741,0.156150134,0.131696744,0.605863184,-0.048828,-0.211080295,-0.702064232,-0.276513,0.701946,-0.683564,-1.00342,-0.513854091,-0.287110501,0.120793139,-1.41129
8.41,0,0.134714265,-0.092250991,0.625717,-0.47020241,0.163963,0.133729766,0.611260118,-0.045316,-0.211104417,-0.662425515,-0.309299,0.741942,-0.672535,-0.998706,-0.470095327,-0.273876475,0.017624299,-1.32446
8.51,0,0.128178127,-0.079817,0.62064,-0.413732896,0.164781,0.135706116,0.613112128,-0.043436,-0.210969798,-0.619984665,-0.384986,0.769285,-0.663723,-0.989374,-0.438507474,-0.25954664,-0.056779124,-1.19002
8.61,0,0.136865221,-0.057127,0.612455,-0.353357198,0.166326,0.137625795,0.614963801,-0.039555,-0.210676436,-0.574741682,-0.481341,0.793808,-0.677691,-0.968438,-0.419090532,-0.244120995,-0.121406664,-1.01706
8.71,0,0.144773869,-0.039257,0.604298,-0.289075318,0.166242,0.139488802,0.61681514,-0.035091,-0.210224331,-0.526696567,-0.566875,0.842763,-0.680423,-0.952158,-0.4118445,-0.22759954,-0.176258321,-0.839373445
8.81,0,0.151904071,-0.026532,0.597449,-0.220887254,0.166467,0.141295137,0.618666142,-0.031001,-0.209613484,-0.475849319,-0.644162,0.908002,-0.66072,-0.948446,-0.416769378,-0.209982275,-0.184439338,-0.716244862
8.91,0,0.158255827,-0.016646,0.591929,-0.17043932,0.16674,0.1430448,0.619453786,-0.02795,-0.208843895,-0.422199938,-0.725459,0.952647,-0.613284,-0.949729,-0.433865168,-0.191269201,-0.195682477,-0.604671071
9.01,0,0.163829137,-0.008213,0.587239,-0.121954987,0.166075,0.144737792,0.620288331,-0.014796073,-0.207915564,-0.365748425,-0.817332,0.98395,-0.571097,-0.950206,-0.463131868,-0.171460316,-0.193940255,-0.504652072
9.11,0,0.168624001,-0.000423,0.582813,-0.075434256,0.165737,0.146374111,0.621169776,-0.002425914,-0.20682849,-0.306494779,-0.907082,1.01987,-0.553023,-0.942752,-0.504569479,-0.150555621,-0.191329404,-0.43852942
9.21,0,0.17264042,0.00597,0.578949,-0.030877126,0.165708,0.147953759,0.622098122,0.009160479,-0.205582674,-0.244439,-0.989301,1.04369,-0.537718,-0.931567,-0.558178,-0.128555117,-0.187849927,-0.377606138
9.31,0,0.175878392,0.011524,0.575482,0.011716403,0.165864,0.149476735,0.623073369,0.019963105,-0.204178115,-0.20775,-1.07206,1.05422,-0.528577,-0.916024,-0.618238,-0.105458803,-0.183501821,-0.321882227
9.41,0,0.178337919,0.015723,0.573917,0.05234633,0.165861,0.150943039,0.623970243,0.029981964,-0.202614814,-0.194832512,-1.14076,1.04364,-0.527442,-0.901311,-0.671306,-0.068571358,-0.178285087,-0.271357687
9.51,0,0.180019,0.01902,0.573216,0.091012655,0.165527,0.152352671,0.624759554,0.039217055,-0.200892771,-0.182712533,-1.21581,1.00359,-0.536053,-0.897888,-0.710076,-0.03334986,-0.172199725,-0.226032518
9.61,0,0.178131,0.021156,0.572642,0.12771538,0.165429,0.153705632,0.625441303,0.053076684,-0.199011986,-0.171390063,-1.29341,0.9613,-0.555276,-0.895083,-0.740645,0.00020569,-0.165245736,-0.185906719
9.71,0,0.175659,0.022332,0.572153,0.162454502,0.165207,0.15500192,0.62601549,0.066533114,-0.194637246,-0.160865101,-1.36451,0.927809,-0.576443,-0.896648,-0.781763,0.032095293,-0.157423118,-0.150980291
9.81,0,0.172047,0.0235,0.571784,0.195230024,0.164859,0.156241537,0.626482115,0.079586343,-0.190441921,-0.151137648,-1.42444,0.897354,-0.6071,-0.900591,-0.825876,0.062318948,-0.148731873,-0.121253234
9.91,0,0.168268,0.024949,0.57109,0.226041944,0.164294,0.157424482,0.626841178,0.092236374,-0.186426012,-0.142207703,-1.46471,0.875957,-0.628409,-0.90248,-0.870573,0.090876656,-0.139172,-0.096725548
10.01,0,0.164936,0.027789,0.569872,0.254890262,0.163826,0.158550756,0.627092679,0.104483204,-0.182589518,-0.134075267,-1.50138,0.869667,-0.659487,-0.911234,-0.920004,0.115813205,-0.139207623,-0.077397233
10.11,0,0.162078,0.033687,0.568544,0.281774979,0.163827,0.159620357,0.627236618,0.116326835,-0.178932439,-0.126740339,-1.54081,0.86459,-0.697174,-0.937921,-0.96772,0.139069828,-0.132662364,-0.071847853
10.21,1,0.160563,0.043929,0.569475,0.306696095,0.164413,0.160633286,0.627272994,0.130534415,-0.175454775,-0.12020292,-1.58176,0.873575,-0.75109,-0.984466,-1.01086,0.160629636,-0.119536223,-0.071966451
10.31,1,0.163415,0.059883,0.577566,0.329653609,0.165327,0.161589544,0.627201809,0.143121298,-0.172156527,-0.11446301,-1.6141,0.901726,-0.809235,-1.0597,-1.04264,0.180471158,-0.099829201,-0.077753028
10.41,1,0.169291,0.078165,0.589488,0.350647522,0.165802,0.16248913,0.628053995,0.15252363,-0.170198618,-0.109520608,-1.6148,0.904015,-0.835783,-1.14273,-1.04572,0.198594395,-0.057426506,-0.089207584
10.51,1,0.179183,0.094322,0.605068,0.369677833,0.167345,0.163332044,0.628950346,0.155385915,-0.168518335,-0.105375715,-1.57538,0.912032,-0.833947,-1.21495,-1.03838,0.214999346,-0.001447142,-0.106330119
10.61,1,0.190671,0.106725,0.619317,0.386744543,0.169434,0.164118286,0.632673445,0.157923221,-0.167115678,-0.10202833,-1.50236,0.960495,-0.838211,-1.30802,-1.03619,0.230397591,0.068108891,-0.119864457
10.71,1,0.200556,0.118024,0.631671,0.401847652,0.170745,0.164847857,0.626030902,0.160135549,-0.165990647,-0.099478454,-1.42403,1.02713,-0.836399,-1.42856,-1.03656,0.243618358,0.151241594,-0.128179519
10.81,1,0.208955,0.129697,0.641769,0.414987159,0.171516,0.165520756,0.619298726,0.162022898,-0.165143243,-0.097726086,-1.34263,1.08244,-0.818745,-1.55496,-1.03562,0.254661646,0.247950966,-0.136880013
10.91,1,0.214374,0.138154,0.649259,0.426163064,0.171491,0.166136982,0.612476915,0.163585268,-0.164573464,-0.096771227,-1.27969,1.15222,-0.803553,-1.68536,-1.03434,0.263527456,0.358237008,-0.149599986
11.01,1,0.219277,0.140847,0.654396,0.435375369,0.171665,0.166696537,0.60556547,0.16482266,-0.164281312,-0.096613876,-1.23296,1.22564,-0.776658,-1.83046,-1.034499301,0.270215788,0.545959915,-0.166339437
11.11,1,0.223078,0.143188,0.660656,0.442624071,0.171886,0.167199421,0.598564391,0.165735073,-0.164266785,-0.097254034,-1.18521,1.30579,-0.73075,-1.96902,-1.028030517,0.274726642,0.703601541,-0.187098367
11.21,1,0.223531,0.144214,0.661626,0.447909173,0.171819,0.167645632,0.591473679,0.166322508,-0.164529885,-0.098691701,-1.12051,1.38941,-0.65382,-2.09056,-1.013149254,0.277060017,0.831161886,-0.211876776
10.71,1,0.222243,0.144106,0.655838,0.451230673,0.171577,0.168035171,0.584293332,0.166584964,-0.163776804,-0.100926876,-1.05993,1.42235,-0.56021,-2.16377,-1.000788921,0.277215914,0.92864095,-0.240674664
11.41,0,0.223359,0.143999,0.649966,0.452588571,0.171994,0.168368039,0.577023351,0.166522442,-0.163946232,-0.112350517,-1.00485,1.39237,-0.48915,-2.18646,-0.990949517,0.275194332,0.996038732,-0.27349203
11.51,0,0.221726,0.142625,0.640313,0.451982868,0.171926,0.168644235,0.569663737,0.166940351,-0.165038171,-0.127318137,-0.953953,1.32601,-0.430938,-2.1707,-0.983631042,0.270995272,1.033355234,-0.310328875
11.61,0,0.22095,0.141292,0.630689,0.449413564,0.172209,0.168863759,0.562214488,0.167357189,-0.16705262,-0.145829736,-0.868863578,1.25244,-0.344435,-2.12508,-0.978833498,0.264618734,1.040590455,-0.351185198
11.71,0,0.222453,0.1392,0.626787,0.444880658,0.172714,0.169026611,0.554675606,0.167772955,-0.16998958,-0.167885315,-0.791732187,1.22765,-0.256702,-2.08924,-0.976556882,0.256064718,1.017744394,-0.396061
11.81,0,0.22169,0.133712,0.624444,0.438384151,0.172889,0.169132792,0.54704709,0.168187649,-0.173849049,-0.193484872,-0.722558827,1.21448,-0.171723,-2.03227,-0.976801197,0.245333223,0.964817053,-0.451938
11.91,1,0.221388,0.126528,0.622339,0.429924042,0.173014,0.1691823,0.539328939,0.168601271,-0.178631029,-0.222628409,-0.661343498,1.20483,-0.07759,-1.967,-0.97956644,0.23242425,0.88180843,-0.509528
12.01,1,0.221789,0.120296,0.619689,0.419500332,0.173305,0.169502808,0.531521155,0.169175116,-0.184335518,-0.255315925,-0.6080862,1.20263,0.008452,-1.90975,-0.984852614,0.217337798,0.861785273,-0.530761
12.11,1,0.221726,0.112979,0.61658,0.407113021,0.173689,0.169798621,0.523623737,0.169689414,-0.190962518,-0.29154742,-0.562786932,1.19385,0.054096,-1.86299,-0.992659716,0.200073869,0.848160918,-0.52464
