body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
0.080928	2.153255	0.938842	0.072754	-0.001448	-0.002426	0.997346	0.080322	0.143179	-0.285843	0.671687	-0.413383	-0.053830	-0.086575	0.065993	-0.353719	0.673712	-0.387455	0.116082	0.043722	0.003064	0.141890	-0.044903	-0.202704	0.043802	0.057951	0.000000	-0.042664	-0.128185	0.257441	-0.193664	0.031306	-0.042900	0.000000	-0.000346	0.005317	-0.012900	-0.000557	0.007156	-0.001755	0.000674	0.006147	-0.014068	-0.004166	0.010423	-0.000108	-0.007307	0.067443	0.058904	0.102041	0.007623	0.030060	0.046214	0.000000	0.038415	-0.027125	0.000423	-0.018925	-0.005728	-0.017197	0.000000
0.081040	2.153209	0.938847	0.072808	-0.001482	-0.002463	0.997342	0.080315	0.143286	-0.286101	0.671676	-0.413240	-0.053865	-0.086561	0.066116	-0.354001	0.673629	-0.387246	0.116080	0.043576	0.004413	0.143068	-0.042862	-0.202552	0.044403	0.058875	0.000000	-0.041896	-0.128728	0.257450	-0.194043	0.031191	-0.043244	0.000000	0.000255	0.009115	-0.012515	-0.001347	0.004389	-0.001231	0.000885	0.008299	-0.015139	-0.005050	0.008027	0.001492	0.001946	0.065694	0.063879	0.104645	0.009269	0.029505	0.045679	0.000000	0.038240	-0.027929	0.001290	-0.017977	-0.005217	-0.017353	0.000000
0.081113	2.153261	0.938841	0.072907	-0.001562	-0.002440	0.997335	0.080332	0.143544	-0.286343	0.671633	-0.413208	-0.053879	-0.086539	0.066325	-0.354325	0.673510	-0.387134	0.116142	0.043800	0.005692	0.144445	-0.040717	-0.202334	0.044982	0.059778	0.000000	-0.041134	-0.129302	0.257493	-0.194383	0.031097	-0.043594	0.000000	-0.000250	0.013477	-0.012045	-0.001022	0.003666	0.001501	0.000074	0.011334	-0.016535	-0.004181	0.007314	0.003639	0.008356	0.063007	0.074796	0.108114	0.013188	0.027876	0.046210	0.000000	0.036683	-0.029466	0.003485	-0.017282	-0.004144	-0.017761	0.000000
0.081223	2.153272	0.938847	0.073079	-0.001638	-0.002414	0.997322	0.080305	0.143825	-0.286582	0.671635	-0.413093	-0.053805	-0.086558	0.066569	-0.354662	0.673462	-0.386954	0.116225	0.043911	0.006933	0.146060	-0.038538	-0.202024	0.045518	0.060724	0.000000	-0.040428	-0.129906	0.257589	-0.194734	0.031026	-0.043954	0.000000	-0.001395	0.014364	-0.007854	0.000910	0.005607	-0.000871	-0.001005	0.012739	-0.014262	-0.000386	0.007362	0.002610	0.004546	0.061794	0.086323	0.107066	0.017488	0.025141	0.048475	0.000000	0.035808	-0.028065	0.015896	-0.019753	-0.001254	-0.016728	0.000000
0.081333	2.153304	0.938838	0.073194	-0.001632	-0.002381	0.997314	0.080276	0.144118	-0.286657	0.671669	-0.412983	-0.053914	-0.086579	0.066835	-0.354895	0.673495	-0.386839	0.116246	0.043982	0.008164	0.147898	-0.036435	-0.201634	0.045988	0.061717	0.000000	-0.039702	-0.130425	0.258129	-0.195174	0.031047	-0.044263	0.000000	-0.000522	0.016629	-0.002744	0.001013	0.002495	-0.002720	-0.000370	0.017454	-0.012105	0.001594	0.006525	-0.001505	0.000906	0.062596	0.096625	0.104741	0.022881	0.022444	0.050833	0.000000	0.034862	-0.025050	0.027358	-0.023582	0.000874	-0.015528	0.000000
0.081386	2.153324	0.938842	0.073374	-0.001630	-0.002366	0.997301	0.080284	0.144490	-0.286692	0.671675	-0.412994	-0.053914	-0.086573	0.067268	-0.355146	0.673526	-0.386693	0.116165	0.043947	0.009437	0.149925	-0.034348	-0.201109	0.046416	0.062757	0.000000	-0.039034	-0.130908	0.258683	-0.195677	0.031061	-0.044575	0.000000	-0.000169	0.019368	-0.001493	0.000954	0.000214	0.004413	-0.000433	0.019308	-0.011909	0.001740	0.006282	-0.002772	-0.001228	0.063392	0.102894	0.107666	0.028631	0.021563	0.051484	0.000000	0.030196	-0.025014	0.020288	-0.026447	-0.000932	-0.016636	0.000000
0.081466	2.153290	0.938828	0.073625	-0.001636	-0.002380	0.997282	0.080270	0.144893	-0.286717	0.671708	-0.412975	-0.053737	-0.086597	0.067607	-0.355372	0.673564	-0.386588	0.116135	0.043933	0.010699	0.152014	-0.032128	-0.200489	0.046850	0.063776	0.000000	-0.038494	-0.131426	0.258940	-0.196231	0.031010	-0.044928	0.000000	0.001008	0.021527	-0.001390	0.001112	0.000458	0.004498	0.000641	0.020037	-0.012955	0.002322	0.007781	-0.001352	-0.004730	0.061847	0.102463	0.119076	0.033159	0.023322	0.048144	0.000000	0.026179	-0.028346	0.012495	-0.026194	-0.002494	-0.018665	0.000000
0.081566	2.153273	0.938834	0.073822	-0.001633	-0.002393	0.997267	0.080324	0.145351	-0.286748	0.671720	-0.412975	-0.053734	-0.086547	0.068069	-0.355664	0.673618	-0.386381	0.116111	0.043758	0.011911	0.154023	-0.029585	-0.199783	0.047349	0.064683	0.000000	-0.037987	-0.132042	0.259183	-0.196725	0.030961	-0.045322	0.000000	0.003145	0.020682	-0.001577	0.001588	0.003373	0.000936	0.002670	0.020305	-0.011571	0.002033	0.007872	0.000873	-0.002081	0.055617	0.094357	0.136662	0.033390	0.027196	0.041103	0.000000	0.024864	-0.029627	0.011364	-0.024598	-0.002788	-0.018701	0.000000
0.081627	2.153309	0.938848	0.074063	-0.001629	-0.002418	0.997249	0.080395	0.145720	-0.286780	0.671771	-0.412840	-0.053700	-0.086490	0.068419	-0.355835	0.673646	-0.386273	0.116170	0.043850	0.012924	0.155788	-0.026662	-0.199153	0.047938	0.065421	0.000000	-0.037500	-0.132611	0.259395	-0.197215	0.030898	-0.045676	0.000000	0.002441	0.021426	-0.002152	0.001848	0.005700	0.001641	0.001707	0.020169	-0.010596	-0.000429	0.005858	0.000816	0.005911	0.047384	0.083999	0.150443	0.030717	0.030223	0.033370	0.000000	0.022841	-0.027696	0.006314	-0.024762	-0.003966	-0.016936	0.000000
0.081683	2.153335	0.938850	0.074237	-0.001650	-0.002408	0.997236	0.080422	0.146208	-0.286834	0.671794	-0.412747	-0.053668	-0.086479	0.068876	-0.356088	0.673601	-0.386147	0.116144	0.043994	0.013806	0.157383	-0.023567	-0.198554	0.048558	0.066017	0.000000	-0.037073	-0.133150	0.259436	-0.197716	0.030802	-0.045999	0.000000	0.002082	0.026616	-0.002121	-0.000072	0.002774	0.000602	0.001281	0.026024	-0.014032	-0.001812	0.008631	-0.001477	0.005057	0.041700	0.077419	0.155152	0.029123	0.030390	0.028099	0.000000	0.021045	-0.026240	0.002833	-0.025023	-0.004098	-0.014780	0.000000
0.081736	2.153345	0.938866	0.074533	-0.001679	-0.002429	0.997214	0.080479	0.146785	-0.286865	0.671768	-0.412729	-0.053676	-0.086439	0.069460	-0.356396	0.673573	-0.385928	0.116111	0.044052	0.014592	0.158885	-0.020455	-0.197988	0.049154	0.066545	0.000000	-0.036658	-0.133660	0.259508	-0.198216	0.030734	-0.046268	0.000000	0.005521	0.027889	-0.001372	-0.001007	0.000437	-0.000358	0.004793	0.027773	-0.015051	-0.000773	0.011684	0.000596	0.000044	0.037438	0.075427	0.155013	0.028492	0.028870	0.026120	0.000000	0.021753	-0.023938	0.006572	-0.024505	-0.002392	-0.011409	0.000000
0.081798	2.153352	0.938873	0.074854	-0.001730	-0.002496	0.997190	0.080643	0.147324	-0.286889	0.671753	-0.412730	-0.053682	-0.086287	0.069987	-0.356690	0.673570	-0.385680	0.116167	0.043996	0.015304	0.160400	-0.017367	-0.197414	0.049712	0.067062	0.000000	-0.036203	-0.134108	0.259699	-0.198696	0.030707	-0.046456	0.000000	0.006278	0.029271	0.002503	-0.000438	-0.002388	-0.002358	0.005269	0.028797	-0.012594	-0.000191	0.009409	-0.000740	-0.002355	0.035749	0.074668	0.149157	0.029141	0.026023	0.023593	0.000000	0.024204	-0.022915	0.012557	-0.021586	-0.000730	-0.009125	0.000000
0.081814	2.153379	0.938872	0.075131	-0.001739	-0.002508	0.997169	0.080730	0.147956	-0.286765	0.671751	-0.412824	-0.053770	-0.086228	0.070612	-0.356900	0.673566	-0.385551	0.116081	0.043958	0.016022	0.161871	-0.014489	-0.196823	0.050195	0.067488	0.000000	-0.035690	-0.134577	0.260010	-0.199080	0.030705	-0.046633	0.000000	0.005015	0.025645	-0.000151	-0.001737	-0.001572	-0.001201	0.004103	0.025071	-0.013156	-0.000927	0.007746	-0.000734	-0.005253	0.036771	0.073629	0.133357	0.029934	0.021187	0.018751	0.000000	0.025514	-0.023448	0.015906	-0.018668	0.000002	-0.009354	0.000000
0.081889	2.153370	0.938873	0.075406	-0.001797	-0.002562	0.997148	0.080844	0.148349	-0.286895	0.671684	-0.412793	-0.053730	-0.086123	0.070990	-0.357217	0.673533	-0.385370	0.116138	0.043786	0.016775	0.163345	-0.012033	-0.196217	0.050560	0.067812	0.000000	-0.035182	-0.135045	0.260335	-0.199443	0.030707	-0.046830	0.000000	0.004670	0.020396	-0.006225	-0.001726	0.000980	0.002824	0.004659	0.017825	-0.015874	-0.001781	0.008718	0.001272	-0.008541	0.038367	0.075045	0.116770	0.031363	0.016398	0.014366	0.000000	0.024920	-0.023250	0.014313	-0.017391	-0.000431	-0.010343	0.000000
0.081918	2.153380	0.938881	0.075582	-0.001867	-0.002582	0.997135	0.080917	0.148772	-0.287014	0.671682	-0.412785	-0.053657	-0.086042	0.071325	-0.357535	0.673494	-0.385203	0.116132	0.043616	0.017557	0.164873	-0.009818	-0.195568	0.050850	0.068063	0.000000	-0.034693	-0.135507	0.260583	-0.199775	0.030688	-0.047046	0.000000	0.004749	0.019075	-0.003630	0.000358	-0.001656	0.000157	0.004878	0.015348	-0.011926	-0.000347	0.006811	-0.000116	-0.006322	0.038632	0.077407	0.104136	0.032081	0.012555	0.012437	0.000000	0.024283	-0.020725	0.008906	-0.016969	-0.001843	-0.009908	0.000000
0.081916	2.153408	0.938881	0.075762	-0.001913	-0.002636	0.997121	0.081034	0.149112	-0.287040	0.671698	-0.412859	-0.053724	-0.085928	0.071603	-0.357694	0.673519	-0.385097	0.116133	0.043533	0.018320	0.166442	-0.007867	-0.194934	0.051062	0.068310	0.000000	-0.034211	-0.135874	0.260691	-0.200121	0.030633	-0.047226	0.000000	0.006155	0.016120	-0.001815	0.000420	-0.002920	0.001422	0.005648	0.016101	-0.009370	0.001065	0.006329	-0.002238	-0.004570	0.035318	0.080157	0.093436	0.029480	0.008963	0.014021	0.000000	0.025223	-0.018474	0.003929	-0.015185	-0.003079	-0.009053	0.000000
0.081915	2.153407	0.938884	0.075894	-0.001954	-0.002683	0.997110	0.081163	0.149417	-0.287087	0.671698	-0.412902	-0.053600	-0.085816	0.071969	-0.357909	0.673537	-0.384949	0.116043	0.043433	0.018969	0.168079	-0.006081	-0.194389	0.051209	0.068624	0.000000	-0.033684	-0.136246	0.260740	-0.200383	0.030565	-0.047408	0.000000	0.004386	0.016281	0.000022	-0.000346	-0.004011	-0.001900	0.003778	0.016020	-0.009041	0.001277	0.004210	-0.001641	-0.003807	0.032257	0.082791	0.082070	0.026210	0.004947	0.015504	0.000000	0.025552	-0.019069	-0.000419	-0.011957	-0.004059	-0.010098	0.000000
0.081900	2.153410	0.938865	0.075997	-0.001992	-0.002698	0.997103	0.081209	0.149764	-0.287039	0.671684	-0.413019	-0.053800	-0.085777	0.072244	-0.358055	0.673570	-0.384929	0.116068	0.043381	0.019610	0.169753	-0.004584	-0.193885	0.051260	0.068930	0.000000	-0.033189	-0.136637	0.260674	-0.200600	0.030471	-0.047630	0.000000	0.001465	0.015498	0.004138	0.000024	-0.004508	-0.007773	0.000649	0.014338	-0.005220	0.001842	-0.000174	-0.000053	-0.002050	0.030853	0.082168	0.074720	0.024610	0.002595	0.012824	0.000000	0.023074	-0.018458	-0.005162	-0.012165	-0.004983	-0.011438	0.000000
0.081849	2.153409	0.938865	0.076195	-0.002008	-0.002713	0.997087	0.081221	0.150037	-0.286921	0.671699	-0.413082	-0.053911	-0.085790	0.072543	-0.358118	0.673611	-0.384956	0.116041	0.043351	0.020203	0.171366	-0.003092	-0.193405	0.051313	0.069137	0.000000	-0.032761	-0.136984	0.260533	-0.200869	0.030366	-0.047866	0.000000	0.001975	0.016503	0.009810	0.001128	-0.003626	-0.001905	0.000360	0.015212	0.000243	0.002676	-0.002927	-0.001560	-0.004151	0.028926	0.079997	0.082222	0.025316	0.004527	0.007511	0.000000	0.021143	-0.016955	-0.004722	-0.013667	-0.004409	-0.011287	0.000000
0.081779	2.153414	0.938850	0.076355	-0.001977	-0.002718	0.997075	0.081288	0.150424	-0.286647	0.671730	-0.413164	-0.053876	-0.085763	0.072853	-0.358046	0.673677	-0.385046	0.116005	0.043215	0.020767	0.172953	-0.001295	-0.192873	0.051441	0.069230	0.000000	-0.032343	-0.137315	0.260485	-0.201146	0.030294	-0.048081	0.000000	0.004391	0.016339	0.011963	-0.000019	-0.006070	-0.001684	0.003108	0.014215	0.002848	0.002526	-0.003650	-0.001868	-0.004636	0.025600	0.080049	0.096432	0.025646	0.007791	0.004208	0.000000	0.021594	-0.017779	0.000174	-0.012242	-0.002684	-0.011011	0.000000
0.081716	2.153447	0.938846	0.076474	-0.001955	-0.002750	0.997066	0.081397	0.150690	-0.286442	0.671699	-0.413325	-0.053979	-0.085665	0.073111	-0.358004	0.673712	-0.385102	0.115966	0.043166	0.021227	0.174568	0.000765	-0.192379	0.051624	0.069305	0.000000	-0.031897	-0.137695	0.260540	-0.201359	0.030258	-0.048306	0.000000	0.005199	0.014811	0.009836	-0.000693	-0.005732	-0.002569	0.004514	0.015265	0.000612	0.001362	-0.001051	-0.002603	-0.001378	0.019807	0.078354	0.106999	0.022608	0.010136	0.002050	0.000000	0.020644	-0.017789	0.001506	-0.012087	-0.001996	-0.010853	0.000000
0.081647	2.153443	0.938835	0.076670	-0.001970	-0.002792	0.997051	0.081496	0.151016	-0.286253	0.671702	-0.413394	-0.053979	-0.085582	0.073463	-0.358021	0.673732	-0.385088	0.115901	0.043159	0.021559	0.176087	0.002985	-0.191968	0.051847	0.069312	0.000000	-0.031517	-0.138027	0.260546	-0.201630	0.030214	-0.048516	0.000000	0.005041	0.017566	0.009254	-0.000395	-0.006441	0.001075	0.004098	0.018194	-0.001710	0.000742	0.000286	-0.003317	0.001426	0.014961	0.072938	0.116532	0.019580	0.012550	-0.002149	0.000000	0.019270	-0.016517	0.002383	-0.013090	-0.001629	-0.010183	0.000000
0.081591	2.153470	0.938832	0.076870	-0.001964	-0.002825	0.997035	0.081599	0.151393	-0.286072	0.671683	-0.413583	-0.053936	-0.085501	0.073839	-0.358073	0.673741	-0.385091	0.115833	0.043223	0.021826	0.177486	0.005426	-0.191595	0.052126	0.069219	0.000000	-0.031126	-0.138356	0.260636	-0.201883	0.030193	-0.048714	0.000000	0.004468	0.023203	0.010142	0.000487	-0.008541	0.001514	0.003226	0.022519	-0.002316	0.001365	0.000508	-0.000588	0.000675	0.013778	0.068242	0.123937	0.019025	0.014452	-0.007171	0.000000	0.019684	-0.017434	0.006977	-0.011589	-0.000519	-0.009908	0.000000
0.081511	2.153461	0.938828	0.077199	-0.001973	-0.002855	0.997010	0.081675	0.151944	-0.285848	0.671721	-0.413735	-0.053919	-0.085453	0.074364	-0.358114	0.673787	-0.385068	0.115878	0.043186	0.022111	0.178817	0.007942	-0.191207	0.052425	0.069026	0.000000	-0.030730	-0.138724	0.260825	-0.202093	0.030194	-0.048912	0.000000	0.002670	0.023530	0.009729	0.000992	-0.006364	-0.002155	0.001378	0.021346	-0.002579	0.001296	-0.001790	0.000392	0.002294	0.013399	0.066227	0.121406	0.017928	0.013530	-0.010781	0.000000	0.019651	-0.018250	0.010870	-0.010415	0.000311	-0.009502	0.000000
0.081432	2.153468	0.938818	0.077358	-0.001999	-0.002853	0.996997	0.081706	0.152334	-0.285683	0.671723	-0.413837	-0.054022	-0.085446	0.074693	-0.358176	0.673793	-0.385163	0.115849	0.043315	0.022362	0.180135	0.010283	-0.190878	0.052668	0.068788	0.000000	-0.030340	-0.139086	0.261071	-0.202299	0.030205	-0.049094	0.000000	-0.000054	0.021688	0.008201	-0.000797	-0.005879	-0.006352	-0.000801	0.018379	-0.003069	0.001073	-0.002111	-0.000058	-0.001065	0.012414	0.066581	0.108260	0.014326	0.009082	-0.010535	0.000000	0.017537	-0.017712	0.013678	-0.012071	0.000928	-0.008638	0.000000
0.081352	2.153453	0.938825	0.077607	-0.002023	-0.002857	0.996978	0.081672	0.152812	-0.285520	0.671689	-0.413971	-0.054173	-0.085485	0.075099	-0.358236	0.673829	-0.385152	0.115875	0.043144	0.022607	0.181480	0.012272	-0.190634	0.052788	0.068604	0.000000	-0.030029	-0.139433	0.261372	-0.202576	0.030231	-0.049257	0.000000	-0.001552	0.018129	0.007605	-0.001812	-0.006761	0.000443	-0.002407	0.017662	-0.002049	0.001682	0.000019	-0.004206	-0.006122	0.013395	0.067018	0.088296	0.010781	0.002052	-0.006985	0.000000	0.014291	-0.018245	0.015581	-0.014127	0.001595	-0.008315	0.000000
0.081263	2.153428	0.938826	0.077679	-0.002047	-0.002849	0.996972	0.081643	0.153059	-0.285379	0.671650	-0.414108	-0.054004	-0.085543	0.075399	-0.358258	0.673861	-0.385162	0.115681	0.043070	0.022898	0.182815	0.013814	-0.190447	0.052750	0.068508	0.000000	-0.029769	-0.139816	0.261694	-0.202864	0.030269	-0.049426	0.000000	-0.000381	0.011311	0.006033	-0.001967	-0.005871	0.002681	-0.001089	0.011958	-0.001419	0.001413	-0.000126	-0.006504	-0.006655	0.013762	0.062516	0.074272	0.008482	-0.002558	-0.005136	0.000000	0.010305	-0.018588	0.012306	-0.015835	0.001235	-0.008561	0.000000
0.081196	2.153396	0.938817	0.077791	-0.002060	-0.002870	0.996964	0.081657	0.153264	-0.285278	0.671611	-0.414205	-0.054065	-0.085529	0.075578	-0.358293	0.673886	-0.385157	0.115615	0.042878	0.023158	0.183981	0.015243	-0.190295	0.052686	0.068399	0.000000	-0.029616	-0.140176	0.261864	-0.203210	0.030280	-0.049600	0.000000	0.001107	0.007997	0.002646	-0.001931	-0.003404	-0.002592	0.001261	0.004514	-0.002269	0.000852	0.000108	-0.001453	-0.009228	0.014172	0.054539	0.067130	0.008884	-0.003856	-0.006329	0.000000	0.006848	-0.017775	0.004353	-0.016405	-0.000274	-0.008766	0.000000
0.081140	2.153376	0.938818	0.077815	-0.002117	-0.002901	0.996961	0.081688	0.153379	-0.285273	0.671573	-0.414244	-0.054108	-0.085492	0.075580	-0.358348	0.673895	-0.385157	0.115622	0.042701	0.023464	0.184997	0.016500	-0.190092	0.052595	0.068255	0.000000	-0.029495	-0.140527	0.261868	-0.203520	0.030258	-0.049777	0.000000	0.000229	0.007604	0.001229	-0.001138	-0.002277	-0.002015	0.000530	0.004106	-0.002832	0.000978	0.001065	-0.002141	-0.008241	0.012359	0.043229	0.064016	0.008130	-0.003499	-0.009477	0.000000	0.005497	-0.017533	0.001956	-0.015334	-0.000467	-0.008634	0.000000
0.081048	2.153338	0.938818	0.077917	-0.002156	-0.002906	0.996953	0.081666	0.153568	-0.285229	0.671565	-0.414296	-0.054146	-0.085507	0.075742	-0.358406	0.673925	-0.385115	0.115530	0.042548	0.023652	0.185710	0.017804	-0.189970	0.052546	0.068020	0.000000	-0.029397	-0.140878	0.261942	-0.203823	0.030261	-0.049945	0.000000	0.000253	0.009547	0.000656	-0.001352	-0.003293	-0.001917	0.000287	0.007412	-0.004750	0.000514	0.001309	-0.002198	-0.008601	0.009094	0.028969	0.059611	0.004680	-0.003291	-0.014192	0.000000	0.005169	-0.015848	0.005624	-0.015326	0.000485	-0.007726	0.000000
0.080994	2.153306	0.938816	0.078005	-0.002235	-0.002952	0.996946	0.081698	0.153761	-0.285247	0.671519	-0.414376	-0.054184	-0.085481	0.075876	-0.358539	0.673915	-0.385105	0.115535	0.042357	0.023828	0.186156	0.018884	-0.189905	0.052464	0.067688	0.000000	-0.029288	-0.141161	0.262093	-0.204134	0.030278	-0.050086	0.000000	0.000511	0.011716	0.001118	-0.001332	-0.004772	-0.000358	0.000007	0.010350	-0.005239	-0.000107	0.002231	-0.002088	-0.003721	0.008681	0.017240	0.049049	0.002419	-0.004751	-0.018430	0.000000	0.006076	-0.012267	0.008918	-0.015353	0.001022	-0.006313	0.000000
0.080903	2.153268	0.938829	0.078119	-0.002281	-0.002965	0.996937	0.081687	0.154037	-0.285184	0.671512	-0.414487	-0.054160	-0.085507	0.076156	-0.358616	0.673921	-0.385025	0.115446	0.042399	0.023999	0.186400	0.019766	-0.189873	0.052356	0.067282	0.000000	-0.029154	-0.141368	0.262299	-0.204437	0.030302	-0.050198	0.000000	-0.000713	0.012939	0.003329	-0.000198	-0.003424	0.000436	-0.001163	0.013523	-0.003605	-0.000209	0.003549	-0.003750	-0.000786	0.008045	0.010430	0.042363	0.001908	-0.005592	-0.020594	0.000000	0.005976	-0.010098	0.008673	-0.014559	0.000859	-0.005694	0.000000
0.080840	2.153224	0.938844	0.078203	-0.002306	-0.002978	0.996930	0.081669	0.154278	-0.285114	0.671511	-0.414513	-0.054167	-0.085527	0.076417	-0.358683	0.673907	-0.384963	0.115385	0.042325	0.024150	0.186573	0.020579	-0.189828	0.052240	0.066864	0.000000	-0.029049	-0.141565	0.262440	-0.204716	0.030312	-0.050314	0.000000	-0.001428	0.017846	0.007667	0.000076	-0.003608	-0.001274	-0.001727	0.015209	-0.000316	-0.001130	0.000184	-0.001012	0.001743	0.008046	0.010374	0.035970	0.003082	-0.007266	-0.019323	0.000000	0.004657	-0.008130	0.005201	-0.014199	-0.000022	-0.005184	0.000000
0.080695	2.153212	0.938841	0.078486	-0.002339	-0.002975	0.996908	0.081630	0.154751	-0.284878	0.671515	-0.414632	-0.054211	-0.085576	0.076764	-0.358629	0.673876	-0.385018	0.115406	0.042469	0.024321	0.186815	0.021205	-0.189750	0.052065	0.066510	0.000000	-0.028967	-0.141694	0.262507	-0.205005	0.030301	-0.050405	0.000000	-0.002044	0.021590	0.012334	-0.001228	-0.007851	0.000976	-0.003084	0.019611	0.001983	-0.001743	-0.002845	-0.002761	0.008077	0.008657	0.011523	0.022001	0.002905	-0.011171	-0.018033	0.000000	0.004357	-0.003446	0.003091	-0.014930	-0.000992	-0.002692	0.000000
0.080588	2.153186	0.938830	0.078678	-0.002340	-0.002957	0.996893	0.081588	0.155142	-0.284620	0.671462	-0.414827	-0.054128	-0.085651	0.077202	-0.358603	0.673837	-0.385077	0.115274	0.042648	0.024496	0.187034	0.021459	-0.189712	0.051793	0.066143	0.000000	-0.028875	-0.141703	0.262563	-0.205313	0.030272	-0.050422	0.000000	-0.000731	0.018667	0.011440	-0.001870	-0.006805	0.002803	-0.001859	0.018569	0.000855	-0.001331	-0.002825	-0.003945	0.006473	0.008627	0.009543	0.006969	0.000512	-0.014768	-0.019415	0.000000	0.005296	0.001926	0.005905	-0.015960	-0.001140	0.001241	0.000000
0.080500	2.153183	0.938826	0.078906	-0.002371	-0.002966	0.996875	0.081600	0.155498	-0.284420	0.671440	-0.414904	-0.054099	-0.085651	0.077507	-0.358594	0.673822	-0.385131	0.115248	0.042728	0.024666	0.187196	0.021483	-0.189729	0.051474	0.065733	0.000000	-0.028755	-0.141617	0.262743	-0.205643	0.030256	-0.050355	0.000000	0.000703	0.018990	0.010415	-0.001545	-0.005295	-0.003235	-0.000088	0.017003	0.000571	-0.000376	-0.001916	-0.001069	-0.000323	0.008333	0.006193	0.001043	-0.001395	-0.015501	-0.021583	0.000000	0.004934	0.006228	0.009672	-0.018309	-0.000907	0.004721	0.000000
0.080392	2.153177	0.938822	0.079058	-0.002379	-0.002971	0.996863	0.081616	0.155902	-0.284204	0.671400	-0.415038	-0.054257	-0.085654	0.077882	-0.358581	0.673822	-0.385154	0.115231	0.042636	0.024830	0.187282	0.021500	-0.189768	0.051173	0.065279	0.000000	-0.028677	-0.141453	0.262950	-0.206045	0.030236	-0.050233	0.000000	0.000650	0.018160	0.010415	-0.001799	-0.006430	-0.003538	-0.000453	0.017843	0.000413	-0.000311	-0.002757	-0.001759	-0.001001	0.008545	0.004184	0.003871	-0.000475	-0.013871	-0.023193	0.000000	0.003602	0.008525	0.008906	-0.019908	-0.001525	0.006731	0.000000
0.080295	2.153174	0.938828	0.079235	-0.002398	-0.002975	0.996849	0.081626	0.156224	-0.284003	0.671368	-0.415161	-0.054241	-0.085669	0.078221	-0.358578	0.673810	-0.385241	0.115177	0.042688	0.025008	0.187364	0.021638	-0.189748	0.050919	0.064805	0.000000	-0.028611	-0.141276	0.263099	-0.206440	0.030195	-0.050086	0.000000	0.001542	0.019566	0.011232	-0.001530	-0.006385	-0.000244	0.000851	0.017811	-0.000454	-0.000224	-0.002377	-0.000995	0.004759	0.007627	0.004634	0.011961	0.001583	-0.011334	-0.022311	0.000000	0.003264	0.007779	0.005094	-0.018822	-0.002487	0.006887	0.000000
0.080159	2.153167	0.938827	0.079525	-0.002435	-0.002995	0.996826	0.081677	0.156684	-0.283754	0.671339	-0.415294	-0.054267	-0.085620	0.078594	-0.358599	0.673813	-0.385249	0.115192	0.042826	0.025135	0.187467	0.021979	-0.189705	0.050720	0.064387	0.000000	-0.028547	-0.141142	0.263154	-0.206798	0.030137	-0.049957	0.000000	0.005843	0.019352	0.009455	-0.001970	-0.006121	0.000235	0.005279	0.017774	-0.001334	0.000465	0.001655	-0.001590	0.005668	0.003154	0.005236	0.020847	0.000597	-0.008952	-0.019101	0.000000	0.001856	0.000419	-0.007185	-0.012958	-0.004154	0.003938	0.000000
0.080083	2.153195	0.938835	0.079617	-0.002453	-0.003077	0.996818	0.081860	0.156998	-0.283625	0.671289	-0.415406	-0.054231	-0.085457	0.078932	-0.358631	0.673828	-0.385175	0.115114	0.042914	0.025134	0.187573	0.022472	-0.189725	0.050561	0.064041	0.000000	-0.028537	-0.141259	0.262812	-0.206958	0.030029	-0.049929	0.000000	0.006727	0.016970	0.008573	-0.001599	-0.007085	0.000450	0.005983	0.016956	0.000103	0.000185	0.000888	-0.001963	-0.003102	0.001295	0.004478	0.020552	-0.000854	-0.008778	-0.017456	0.000000	-0.000775	-0.006361	-0.010612	-0.009037	-0.003114	0.002356	0.000000
0.080005	2.153191	0.938830	0.079804	-0.002482	-0.003094	0.996803	0.081946	0.157363	-0.283412	0.671275	-0.415577	-0.054249	-0.085381	0.079272	-0.358595	0.673821	-0.385213	0.115113	0.042702	0.025187	0.187646	0.022801	-0.189739	0.050369	0.063689	0.000000	-0.028578	-0.141397	0.262730	-0.207160	0.030012	-0.049863	0.000000	0.003904	0.014050	0.008575	-0.001340	-0.009091	0.004641	0.003019	0.014740	0.002042	-0.002187	-0.005441	-0.000801	-0.002991	0.002552	0.002998	0.013210	-0.001506	-0.010026	-0.017909	0.000000	-0.003067	-0.004875	-0.002511	-0.011955	-0.000158	0.004186	0.000000
