body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
0.041128	2.133934	0.924487	0.077777	0.038137	0.012531	0.996162	0.002188	0.137792	-0.212024	0.765911	-0.469804	-0.040217	-0.116257	0.061220	-0.476697	1.126512	-0.329743	0.105038	0.075335	-0.829735	0.436490	-0.114710	-1.387898	0.122170	0.526509	0.000000	-1.395298	-0.052261	0.778754	-1.018975	-0.025139	-0.235461	0.000000	0.093744	0.347614	-0.216100	0.208643	-0.094219	0.127916	0.022203	0.797107	-3.543136	4.355112	3.005949	0.630496	-1.005345	0.076210	-2.927478	-2.189713	2.160743	0.132527	-0.884137	0.000000	1.687819	-1.571405	-2.716929	2.283952	-0.239936	-0.375187	0.000000
0.044792	2.128955	0.924260	0.082164	0.038639	0.009039	0.995829	0.004349	0.145345	-0.217518	0.769768	-0.471623	-0.038471	-0.115873	0.078605	-0.554066	1.216403	-0.264121	0.115694	0.056302	-0.827843	0.383677	-0.161666	-1.344234	0.123626	0.504637	0.000000	-1.367407	-0.087348	0.724113	-0.973802	-0.028644	-0.243495	0.000000	0.123372	0.439534	-0.179934	0.202316	-0.084344	0.070086	0.029434	0.922640	-3.809638	4.313430	3.341000	0.421521	-0.881960	-0.495718	-2.662102	-3.086374	2.546722	-0.069134	-1.502544	0.000000	1.241529	-2.058889	-3.077824	2.390650	-0.139667	-0.419608	0.000000
0.047479	2.124374	0.924125	0.087226	0.039905	0.005553	0.995374	0.007123	0.155374	-0.219221	0.774003	-0.473178	-0.037413	-0.115080	0.098126	-0.629083	1.299049	-0.196103	0.121899	0.040057	-0.849564	0.330006	-0.238165	-1.286029	0.119405	0.466408	0.000000	-1.345637	-0.134616	0.655641	-0.923349	-0.030725	-0.252245	0.000000	0.142844	0.514807	-0.066563	0.119123	-0.089856	0.013126	0.048556	1.162246	-3.787290	4.021838	3.417656	-0.020384	-0.875135	-1.351240	-2.509213	-3.636621	2.545676	-0.161652	-1.755285	0.000000	0.783756	-2.067631	-3.153569	1.995321	-0.077070	-0.337771	0.000000
0.049884	2.120627	0.924151	0.093173	0.040387	0.002553	0.994827	0.010063	0.165937	-0.220181	0.774532	-0.475218	-0.037946	-0.113930	0.125095	-0.705558	1.377277	-0.127415	0.114879	0.021297	-0.881893	0.283309	-0.307131	-1.242407	0.117160	0.434426	0.000000	-1.336057	-0.170054	0.597970	-0.893989	-0.031727	-0.257006	0.000000	0.173635	0.469514	0.027382	0.009157	-0.048458	0.026263	0.056785	0.939116	-3.489813	3.596961	2.168343	-0.588167	-0.928722	-1.553038	-2.213517	-3.460623	1.799986	-0.084287	-1.488487	0.000000	0.232679	-1.964955	-2.638219	1.078148	0.029512	-0.216778	0.000000
0.051304	2.117319	0.924746	0.097580	0.041406	-0.000804	0.994366	0.014069	0.174154	-0.218126	0.774370	-0.475116	-0.036363	-0.112808	0.135690	-0.768675	1.442928	-0.109369	0.098372	0.002908	-0.911685	0.241465	-0.376590	-1.214029	0.116034	0.406868	0.000000	-1.336330	-0.213214	0.550112	-0.880223	-0.029545	-0.260917	0.000000	0.184659	0.344168	0.199836	-0.049238	0.037812	0.069564	0.041959	0.222337	-2.693012	2.859733	0.316799	-0.512630	-0.865295	-1.574546	-2.006141	-3.893989	1.168144	-0.073107	-1.285931	0.000000	-0.003120	-2.423083	-2.034730	0.312397	0.136725	-0.176331	0.000000
0.051158	2.114224	0.925817	0.100674	0.042995	-0.003860	0.993983	0.017449	0.179704	-0.212187	0.772563	-0.473705	-0.035164	-0.112252	0.133988	-0.813278	1.491666	-0.114743	0.094373	-0.013315	-0.944875	0.203063	-0.462890	-1.195682	0.114235	0.382988	0.000000	-1.336182	-0.266977	0.516581	-0.881493	-0.026258	-0.264059	0.000000	0.174402	0.231164	0.356201	-0.135729	0.038609	0.085917	0.056441	-0.162335	-2.002090	2.248609	-0.204820	-0.197375	-0.768226	-1.541919	-1.934645	-4.236219	0.431734	-0.055568	-0.967772	0.000000	-0.052968	-2.700810	-1.728627	-0.405304	0.120314	-0.244339	0.000000
0.050250	2.111699	0.926650	0.103056	0.044407	-0.006636	0.993662	0.021045	0.183401	-0.203878	0.768940	-0.473572	-0.032926	-0.110551	0.129197	-0.848759	1.532872	-0.117562	0.090477	-0.027821	-0.973362	0.164080	-0.546039	-1.196760	0.113811	0.368157	0.000000	-1.338448	-0.321247	0.480967	-0.896436	-0.024732	-0.270690	0.000000	0.168256	0.204259	0.398516	-0.187321	0.000060	0.083144	0.084701	-0.116860	-1.527959	1.774219	-0.134311	-0.130185	-0.691912	-1.414794	-1.842357	-4.052652	-0.395700	-0.042962	-0.634272	0.000000	-0.158456	-2.750394	-1.746643	-1.099797	0.069865	-0.392929	0.000000
0.048819	2.109739	0.927587	0.105930	0.045209	-0.008923	0.993305	0.024179	0.187874	-0.196247	0.765070	-0.473703	-0.031838	-0.108864	0.129314	-0.874396	1.562635	-0.120115	0.089166	-0.040991	-1.001467	0.129369	-0.624996	-1.211510	0.112517	0.357618	0.000000	-1.342520	-0.376993	0.446715	-0.925485	-0.023464	-0.279777	0.000000	0.129328	0.272636	0.375763	-0.206049	-0.013097	0.031794	0.075720	0.089205	-0.988494	1.159945	-0.161750	-0.086460	-0.647765	-1.410905	-1.479700	-3.826855	-1.011842	-0.099492	-0.434975	0.000000	-0.305891	-2.706893	-1.566638	-1.711074	0.074361	-0.497835	0.000000
0.047191	2.108192	0.928372	0.109841	0.045613	-0.010434	0.992847	0.026218	0.194306	-0.188847	0.760698	-0.474096	-0.031654	-0.107522	0.132765	-0.888298	1.579270	-0.124032	0.087019	-0.053732	-1.029798	0.104892	-0.699113	-1.237234	0.109831	0.350758	0.000000	-1.350684	-0.429522	0.418301	-0.964879	-0.021758	-0.290604	0.000000	0.103473	0.353863	0.381989	-0.233385	-0.044925	-0.008232	0.079979	0.234464	-0.366423	0.495401	-0.242024	-0.083534	-0.592460	-1.479751	-1.120941	-3.673126	-1.453343	-0.148419	-0.308712	0.000000	-0.521183	-2.704374	-1.223527	-2.162877	0.123270	-0.587969	0.000000
0.045074	2.107239	0.929022	0.114403	0.045627	-0.011630	0.992318	0.028318	0.202029	-0.180967	0.755735	-0.475500	-0.032167	-0.105665	0.138692	-0.889053	1.582451	-0.129796	0.085825	-0.064690	-1.060657	0.084531	-0.771921	-1.269643	0.106580	0.345269	0.000000	-1.363367	-0.485168	0.397774	-1.012000	-0.018533	-0.303295	0.000000	0.151423	0.368108	0.383289	-0.298357	-0.072333	-0.047337	0.159786	0.299944	0.336562	-0.263670	-0.327498	-0.061087	-0.550011	-1.730692	-0.913520	-3.714630	-1.735616	-0.176673	-0.084118	0.000000	-0.723159	-3.044101	-0.860721	-2.737117	0.204289	-0.777829	0.000000
0.042765	2.107341	0.929763	0.118136	0.044851	-0.013157	0.991897	0.032275	0.209031	-0.173516	0.748764	-0.476989	-0.033548	-0.101130	0.144763	-0.874836	1.568723	-0.137132	0.084576	-0.075732	-1.099026	0.068351	-0.847698	-1.306658	0.102764	0.347394	0.000000	-1.379610	-0.551286	0.383872	-1.074363	-0.013586	-0.321717	0.000000	0.108561	0.317962	0.345259	-0.264142	-0.112720	-0.040615	0.147083	0.419498	1.046757	-1.014256	-0.415520	0.025376	-0.457896	-1.984736	-0.900425	-3.470866	-1.932764	-0.199197	0.182573	0.000000	-0.845423	-3.085920	-0.656442	-2.967966	0.235660	-0.852338	0.000000
0.040287	2.107520	0.929867	0.121316	0.044530	-0.013091	0.991528	0.032661	0.214747	-0.167157	0.745169	-0.480008	-0.033792	-0.099782	0.155472	-0.847183	1.541881	-0.146417	0.086840	-0.083006	-1.140046	0.048514	-0.910756	-1.346954	0.098612	0.352572	0.000000	-1.397184	-0.608604	0.371517	-1.130719	-0.009106	-0.337389	0.000000	0.057937	0.221178	0.406257	-0.253290	-0.158520	-0.010552	0.127042	0.534308	1.895112	-1.873627	-0.645211	0.121065	-0.320193	-2.597788	-0.788255	-3.361337	-2.085886	-0.357054	0.546211	0.000000	-0.856420	-2.930427	-0.601989	-3.166735	0.176657	-0.836616	0.000000
0.036940	2.108509	0.930096	0.122921	0.044502	-0.013336	0.991329	0.034592	0.217878	-0.157265	0.738633	-0.483330	-0.033970	-0.096049	0.166135	-0.799031	1.493778	-0.162940	0.089418	-0.088540	-1.202937	0.036821	-0.982152	-1.390094	0.088482	0.369242	0.000000	-1.413867	-0.668504	0.359793	-1.201033	-0.006520	-0.355181	0.000000	0.109579	0.086922	0.455258	-0.283816	-0.198914	-0.009082	0.219464	0.590296	2.690497	-2.806315	-0.784914	0.072072	-0.266993	-2.311558	-1.361104	-2.678318	-2.381754	-0.299752	0.522438	0.000000	-0.908244	-2.969168	-0.611667	-3.551078	0.118311	-0.788061	0.000000
0.033305	2.109605	0.929941	0.123614	0.044110	-0.013968	0.991251	0.037044	0.218224	-0.148946	0.733816	-0.487965	-0.034155	-0.091003	0.179084	-0.739563	1.429628	-0.177814	0.089723	-0.093685	-1.232508	-0.005930	-1.017889	-1.442224	0.086622	0.373470	0.000000	-1.433514	-0.727371	0.347050	-1.272762	-0.004374	-0.368911	0.000000	0.093614	-0.108132	0.508319	-0.287330	-0.203466	-0.035822	0.256966	0.503820	3.468484	-3.743079	-0.857062	0.221089	-0.278801	-1.256153	-2.198081	-1.556456	-2.706552	-0.033171	0.090975	0.000000	-1.131392	-3.133717	-0.546986	-3.868371	0.147889	-0.663577	0.000000
0.028985	2.111743	0.929838	0.121361	0.044576	-0.013367	0.991517	0.038337	0.213552	-0.136933	0.727139	-0.491469	-0.035403	-0.085770	0.186288	-0.660292	1.344055	-0.197223	0.098262	-0.099692	-1.253184	-0.051103	-1.044410	-1.498356	0.087155	0.372881	0.000000	-1.459123	-0.793852	0.337913	-1.355767	-0.000604	-0.381724	0.000000	0.005788	-0.255476	0.657034	-0.348039	-0.294374	-0.138810	0.236447	0.393431	4.136197	-4.487619	-0.816439	0.379606	-0.274396	-1.159221	-1.983304	-0.989237	-2.410263	-0.031201	0.018028	0.000000	-1.233670	-3.374061	-0.435942	-4.044643	0.185846	-0.671609	0.000000
0.024113	2.113835	0.928784	0.118859	0.045696	-0.011818	0.991789	0.037275	0.208005	-0.122665	0.719895	-0.499740	-0.039707	-0.081545	0.194821	-0.574115	1.250123	-0.210471	0.104907	-0.104661	-1.278877	-0.085262	-1.057458	-1.538635	0.085374	0.374191	0.000000	-1.482861	-0.862334	0.329612	-1.434548	0.003060	-0.395776	0.000000	-0.098134	-0.313582	0.644064	-0.304390	-0.413586	-0.199584	0.121809	-0.038607	4.445969	-4.883915	-1.434515	0.167586	-0.259119	-0.986168	-1.685199	-0.541165	-1.636183	-0.024530	-0.044065	0.000000	-1.109698	-3.032087	-0.425592	-3.612143	0.130897	-0.713857	0.000000
0.019362	2.116194	0.927338	0.115700	0.046602	-0.009396	0.992146	0.034412	0.201009	-0.111170	0.714964	-0.508012	-0.043386	-0.080898	0.184744	-0.482453	1.148698	-0.254604	0.104965	-0.110057	-1.292630	-0.118511	-1.066057	-1.563803	0.086174	0.371119	0.000000	-1.503511	-0.915136	0.320890	-1.500253	0.004631	-0.410279	0.000000	-0.168460	-0.374429	0.610662	-0.221026	-0.482546	-0.197508	-0.044796	-0.887481	4.609799	-5.072117	-3.261070	-0.309714	-0.274873	-0.694862	-1.593821	-0.162077	-0.925693	0.041108	-0.028216	0.000000	-0.821462	-2.167696	-0.274134	-2.873865	0.018340	-0.619729	0.000000
0.014355	2.118860	0.925095	0.112146	0.048193	-0.006297	0.992502	0.030537	0.193028	-0.098239	0.711054	-0.519042	-0.047608	-0.083337	0.159322	-0.389723	1.047239	-0.340914	0.092518	-0.115656	-1.306672	-0.149015	-1.063941	-1.575662	0.087018	0.373062	0.000000	-1.515719	-0.949041	0.318647	-1.549502	0.003793	-0.420565	0.000000	-0.182394	-0.383791	0.674292	-0.141974	-0.486515	-0.278707	-0.149009	-1.199225	4.373590	-4.819748	-4.066209	-0.692314	-0.235617	-1.021260	-1.149197	0.144824	-0.453502	-0.041770	0.199948	0.000000	-0.478545	-1.453570	0.128106	-2.126354	-0.041371	-0.364734	0.000000
0.009520	2.122241	0.922905	0.109065	0.050552	-0.002948	0.992744	0.027116	0.185658	-0.084198	0.709285	-0.527473	-0.054534	-0.086858	0.136775	-0.307510	0.955908	-0.417252	0.077273	-0.119481	-1.333481	-0.164478	-1.060264	-1.581943	0.084503	0.379116	0.000000	-1.522653	-0.973278	0.326014	-1.585307	0.002977	-0.424868	0.000000	-0.117982	-0.279921	0.570533	0.017527	-0.369969	-0.301702	-0.114482	-0.916023	3.525727	-4.043550	-3.242818	-0.873527	-0.110565	-1.139811	-0.649941	0.138748	-0.322041	-0.101450	0.198090	0.000000	-0.264448	-1.033726	0.483274	-1.375818	-0.013689	-0.166972	0.000000
0.005975	2.126197	0.920895	0.107567	0.052469	-0.000132	0.992812	0.025817	0.181831	-0.075417	0.711755	-0.533841	-0.059676	-0.087916	0.122681	-0.248694	0.885497	-0.470627	0.057577	-0.120079	-1.352264	-0.175013	-1.058391	-1.588544	0.082960	0.380986	0.000000	-1.526297	-0.990390	0.337978	-1.604535	0.003246	-0.427244	0.000000	0.022854	-0.062537	0.334832	0.150366	-0.162335	-0.256996	0.052625	-0.599323	2.380591	-2.946043	-2.164224	-1.017451	0.052839	-0.611940	-0.419072	-0.001529	-0.283515	-0.023665	0.071542	0.000000	-0.047734	-0.472431	0.526795	-0.510064	-0.012250	-0.122952	0.000000
0.004021	2.130700	0.920201	0.108517	0.053473	0.001555	0.992654	0.028030	0.183156	-0.070805	0.715299	-0.533966	-0.064814	-0.084753	0.112802	-0.212286	0.838066	-0.503821	0.036575	-0.117368	-1.357958	-0.181241	-1.060325	-1.593284	0.083557	0.381978	0.000000	-1.524562	-0.992176	0.347086	-1.605710	0.002487	-0.429786	0.000000	0.182851	0.213393	0.108892	0.230764	0.139944	-0.190439	0.241235	-0.225529	1.350283	-1.863056	-1.145089	-1.163764	0.245872	0.299454	-0.307374	-0.111008	-0.036740	0.116311	-0.085798	0.000000	0.320703	0.423224	0.246813	0.435379	-0.116246	-0.099261	0.000000
0.003917	2.135217	0.920842	0.112556	0.053860	0.002117	0.992182	0.033132	0.190367	-0.071062	0.720985	-0.528243	-0.067293	-0.078267	0.113660	-0.194683	0.810974	-0.516430	0.011027	-0.110244	-1.340286	-0.187308	-1.062832	-1.590014	0.087613	0.377554	0.000000	-1.513469	-0.973461	0.347850	-1.587120	-0.001404	-0.431214	0.000000	0.279603	0.397813	-0.061080	0.299610	0.447835	-0.082798	0.313465	0.229913	0.646919	-1.064110	-0.315671	-0.964098	0.403380	0.903758	0.041152	-0.134197	0.433466	0.175135	-0.292294	0.000000	0.777063	1.556031	-0.201487	1.450977	-0.271295	-0.027085	0.000000
0.004823	2.139323	0.922483	0.117650	0.054152	0.002161	0.991575	0.039214	0.199069	-0.073248	0.727284	-0.516053	-0.068126	-0.072214	0.121998	-0.186409	0.795502	-0.516448	-0.001989	-0.101233	-1.321808	-0.179595	-1.065693	-1.575945	0.090562	0.370286	0.000000	-1.493479	-0.929934	0.339026	-1.547671	-0.008365	-0.430870	0.000000	0.276949	0.376594	-0.217037	0.404537	0.745158	-0.068954	0.257320	0.447663	0.252678	-0.575501	0.147551	-0.368764	0.456027	0.886238	0.655995	-0.034040	0.865969	0.104893	-0.260929	0.000000	1.072592	2.181913	-0.465053	1.972765	-0.327278	0.044049	0.000000
0.006642	2.143025	0.924554	0.122316	0.054500	0.002468	0.990991	0.044209	0.205430	-0.079743	0.737167	-0.498436	-0.070052	-0.067974	0.131566	-0.184576	0.787954	-0.510528	-0.003724	-0.092003	-1.304837	-0.161068	-1.064193	-1.555375	0.091809	0.367117	0.000000	-1.470566	-0.886185	0.329248	-1.508209	-0.014495	-0.429452	0.000000	0.257274	0.210338	-0.454659	0.669824	0.971265	-0.156354	0.211029	0.395381	0.120781	-0.381213	0.353430	-0.027772	0.466729	1.097509	1.039263	0.275457	1.191416	0.080646	-0.087861	0.000000	1.339787	2.251579	-0.452600	2.161855	-0.276467	0.126921	0.000000
0.009210	2.146833	0.926835	0.124526	0.055040	0.002682	0.990685	0.049505	0.207482	-0.091435	0.754077	-0.477202	-0.074380	-0.063773	0.137814	-0.181578	0.780254	-0.502310	-0.003100	-0.082563	-1.277908	-0.138025	-1.054674	-1.528288	0.093788	0.366772	0.000000	-1.439888	-0.839871	0.320922	-1.461197	-0.019424	-0.425793	0.000000	0.219870	-0.061670	-0.761740	1.089832	1.136553	-0.348623	0.175648	0.193886	0.207238	-0.395142	0.388273	0.039407	0.466749	1.461437	1.259296	0.737751	1.475996	0.092172	0.083674	0.000000	1.737422	2.222437	-0.142963	2.402449	-0.190082	0.284992	0.000000
0.012030	2.150498	0.929010	0.124132	0.056583	0.003981	0.990643	0.053004	0.202964	-0.110213	0.780760	-0.452974	-0.083996	-0.060948	0.139322	-0.176286	0.772149	-0.494997	-0.002148	-0.073333	-1.246379	-0.110696	-1.034683	-1.496335	0.095495	0.370463	0.000000	-1.401069	-0.797287	0.323530	-1.412111	-0.022098	-0.418053	0.000000	0.108693	-0.404925	-1.219217	1.714399	1.320449	-0.696757	0.077830	-0.103981	0.341959	-0.451729	0.253075	0.006794	0.462582	1.496327	1.639830	1.182646	1.747927	0.042446	0.256278	0.000000	2.076942	2.201563	0.480656	2.399027	-0.119793	0.493267	0.000000
0.015111	2.154414	0.930960	0.120585	0.058326	0.006289	0.990968	0.053853	0.191285	-0.140203	0.822653	-0.424384	-0.102251	-0.060660	0.133654	-0.167900	0.762184	-0.492187	-0.002828	-0.064060	-1.218055	-0.072432	-1.007369	-1.458371	0.095486	0.377023	0.000000	-1.356810	-0.751809	0.340149	-1.365236	-0.024216	-0.406062	0.000000	-0.065759	-0.832673	-2.201531	3.015417	1.749907	-1.274449	-0.071304	-0.519701	0.489138	-0.624327	0.000770	-0.001936	0.456331	1.041138	2.241267	1.416041	1.976952	-0.086521	0.408833	0.000000	2.102339	2.228786	1.041507	2.167270	-0.076866	0.658575	0.000000
0.018905	2.158383	0.932352	0.112217	0.059635	0.009963	0.991843	0.050374	0.169657	-0.198274	0.901377	-0.382978	-0.134974	-0.063800	0.118534	-0.156721	0.747176	-0.494967	-0.002225	-0.055080	-1.204733	-0.021045	-0.978042	-1.417257	0.092035	0.386817	0.000000	-1.316975	-0.708136	0.365190	-1.325421	-0.025173	-0.391710	0.000000	-0.125166	-1.036911	-3.134897	4.062244	2.108390	-1.401473	-0.104631	-0.681470	0.344121	-0.549172	-0.035074	-0.042281	0.523314	0.858292	2.417930	1.704970	1.951137	-0.114975	0.497088	0.000000	1.799661	2.060893	1.489300	1.783317	0.004692	0.767844	0.000000
0.022877	2.162276	0.933500	0.105753	0.059903	0.012733	0.992505	0.048846	0.149809	-0.265599	0.985143	-0.340049	-0.158309	-0.064845	0.106396	-0.154135	0.740218	-0.493590	-0.004520	-0.043128	-1.183723	0.024286	-0.939170	-1.380326	0.090887	0.396907	0.000000	-1.284824	-0.669373	0.399721	-1.293903	-0.024028	-0.375348	0.000000	-0.066701	-1.179696	-3.824211	4.673235	2.451564	-1.029128	-0.046639	-0.645048	0.046464	-0.282152	0.043420	-0.080739	0.676343	1.272985	2.007200	2.132349	1.636660	0.021703	0.416759	0.000000	1.391268	1.979382	1.832467	1.363945	0.056375	0.822839	0.000000
0.027359	2.166261	0.933946	0.098805	0.059823	0.015309	0.993189	0.047706	0.122469	-0.351242	1.088306	-0.284915	-0.176140	-0.065666	0.092732	-0.154862	0.735889	-0.493230	-0.005455	-0.028026	-1.153814	0.059243	-0.892748	-1.351790	0.092903	0.403487	0.000000	-1.261324	-0.628961	0.438489	-1.270863	-0.022918	-0.358796	0.000000	-0.021842	-1.396471	-4.541734	5.317475	3.043211	-0.701449	-0.011536	-0.647616	-0.170169	-0.089073	0.028881	-0.016502	0.829362	1.351157	1.764434	2.524061	1.275280	0.089437	0.338415	0.000000	1.009154	2.185910	1.921106	1.001334	0.019165	0.820889	0.000000
0.031909	2.169969	0.933971	0.091929	0.058891	0.017175	0.993874	0.047972	0.093950	-0.447269	1.197842	-0.218320	-0.186367	-0.065307	0.080491	-0.160942	0.736655	-0.492435	-0.005180	-0.009953	-1.129677	0.094863	-0.838207	-1.329315	0.094464	0.410443	0.000000	-1.244458	-0.581937	0.476565	-1.253850	-0.023261	-0.342513	0.000000	0.098934	-1.609470	-4.878164	5.388606	3.226686	-0.165307	0.084565	-0.604225	-0.492462	0.173423	0.023668	0.012971	1.099848	1.053208	1.816423	2.810195	1.033813	0.057689	0.328928	0.000000	0.591388	2.268069	1.962496	0.654668	0.002675	0.783043	0.000000
0.036739	2.173620	0.933364	0.086240	0.056680	0.017901	0.994500	0.051663	0.058090	-0.546369	1.303850	-0.155848	-0.182752	-0.062283	0.068563	-0.174561	0.742826	-0.492283	-0.004936	0.015968	-1.111686	0.131899	-0.780340	-1.310438	0.095210	0.416644	0.000000	-1.237669	-0.538238	0.516989	-1.244676	-0.022811	-0.327474	0.000000	0.231414	-1.382576	-4.903184	5.040660	2.106849	0.376861	0.129845	-0.541693	-0.884549	0.434111	0.017332	-0.005486	1.223390	0.891992	1.581760	3.283651	0.733167	0.099582	0.313488	0.000000	-0.007772	2.236984	2.109463	0.177297	0.052405	0.726184	0.000000
0.041743	2.177345	0.932557	0.081246	0.052784	0.019186	0.995111	0.057229	0.038647	-0.643396	1.399468	-0.134046	-0.171293	-0.060113	0.058823	-0.196324	0.754019	-0.491742	-0.005399	0.038983	-1.093997	0.158133	-0.706861	-1.299988	0.098447	0.422983	0.000000	-1.244769	-0.492457	0.560943	-1.246758	-0.021165	-0.313465	0.000000	0.163748	-0.534555	-4.260822	4.208279	0.611024	0.359067	-0.028913	-0.389142	-0.985292	0.582676	-0.029100	-0.044343	0.834490	0.904572	1.651615	4.178288	0.320315	0.202633	0.396340	0.000000	-0.800091	2.703305	2.648530	-0.139505	0.151626	0.770704	0.000000
0.044787	2.181247	0.931991	0.078045	0.050048	0.023089	0.995425	0.058213	0.036708	-0.716802	1.472182	-0.131407	-0.168389	-0.063440	0.052997	-0.213972	0.766133	-0.493447	-0.006709	0.049348	-1.075503	0.197964	-0.613208	-1.297625	0.103316	0.432498	0.000000	-1.269673	-0.430106	0.622930	-1.250256	-0.016746	-0.296646	0.000000	0.012556	-0.169632	-3.390349	3.343064	0.178444	0.086436	-0.169776	-0.365248	-0.799514	0.583568	-0.074267	-0.054075	0.432575	1.147202	3.667152	4.978600	-0.599051	0.220028	0.200219	0.000000	-2.508867	4.103315	4.057427	1.079315	0.408430	1.044646	0.000000
0.046820	2.183645	0.931662	0.073030	0.047634	0.026031	0.995852	0.057731	0.031861	-0.779010	1.533190	-0.126908	-0.167836	-0.066904	0.044213	-0.228304	0.777362	-0.494713	-0.007562	0.056286	-1.048109	0.304819	-0.507717	-1.323950	0.107249	0.430991	0.000000	-1.345123	-0.328325	0.723240	-1.203585	-0.004828	-0.271680	0.000000	0.005394	-0.368648	-2.632254	2.611268	0.171390	-0.018415	-0.116228	-0.448437	-0.475109	0.342742	0.017564	-0.080885	0.572972	0.810122	4.528462	4.629099	-0.708556	0.018071	0.128475	0.000000	-2.747113	4.256300	4.002321	1.308858	0.352934	0.924734	0.000000
0.047588	2.186670	0.932275	0.067767	0.046051	0.028212	0.996239	0.058429	0.021962	-0.822092	1.576632	-0.124551	-0.169126	-0.068089	0.035060	-0.232977	0.779843	-0.492745	-0.009945	0.072266	-1.043098	0.379103	-0.428044	-1.325968	0.104038	0.437637	0.000000	-1.379557	-0.259854	0.783023	-1.197902	-0.002629	-0.259657	0.000000	-0.040059	-0.524311	-1.804411	1.795846	0.069289	-0.067813	-0.101049	-0.442448	-0.203962	0.072342	0.075599	-0.118675	0.783558	0.257689	3.775892	3.927353	0.164187	-0.180022	0.331685	0.000000	-1.483643	3.554030	2.865298	-0.108433	0.018494	0.555883	0.000000
0.047222	2.189031	0.933006	0.062872	0.043940	0.030746	0.996580	0.056129	0.010889	-0.851187	1.605024	-0.124137	-0.170548	-0.070946	0.026515	-0.236463	0.780255	-0.491689	-0.012309	0.087628	-1.037801	0.455855	-0.350623	-1.317383	0.100048	0.444259	0.000000	-1.404469	-0.186164	0.837852	-1.207922	-0.004088	-0.249444	0.000000	-0.155397	-0.574416	-1.121187	1.056170	-0.028619	-0.050642	-0.161915	-0.454407	-0.126399	-0.029397	0.026105	-0.085918	0.808539	0.244379	3.607069	3.924856	0.622055	-0.162994	0.298573	0.000000	-1.079950	3.650625	2.414527	-0.758141	-0.132502	0.443527	0.000000
0.046162	2.190824	0.933765	0.057532	0.041622	0.033207	0.996923	0.052213	-0.001015	-0.866939	1.618879	-0.125696	-0.171151	-0.074566	0.016883	-0.238033	0.778667	-0.491700	-0.013382	0.104608	-1.033323	0.523385	-0.271050	-1.301085	0.097519	0.449580	0.000000	-1.422755	-0.113829	0.879604	-1.228228	-0.007929	-0.241916	0.000000	-0.157207	-0.562448	-0.408979	0.307423	-0.151279	0.039583	-0.124580	-0.459749	-0.020051	-0.130668	-0.001346	-0.002070	0.731150	0.202295	3.478355	3.672720	0.599715	-0.121053	0.350215	0.000000	-1.150280	3.100181	2.461488	-1.222596	-0.093794	0.329396	0.000000
0.044502	2.191947	0.934507	0.052422	0.039376	0.034175	0.997263	0.049841	-0.011609	-0.867546	1.617321	-0.130188	-0.168965	-0.075929	0.008125	-0.237265	0.775029	-0.491742	-0.012392	0.116874	-1.029709	0.594989	-0.203714	-1.293394	0.095206	0.458267	0.000000	-1.450480	-0.062156	0.936312	-1.256826	-0.007840	-0.236268	0.000000	-0.182251	-0.488561	0.334369	-0.548303	-0.240123	0.151156	-0.114090	-0.415066	0.036347	-0.206599	-0.008462	0.099820	0.640869	0.340590	3.573123	3.426568	0.361285	-0.102658	0.474163	0.000000	-1.417807	2.375062	2.742705	-1.537091	-0.000915	0.237726	0.000000
0.042203	2.192420	0.935323	0.047693	0.036573	0.035622	0.997557	0.044923	-0.020557	-0.853565	1.596947	-0.135301	-0.165105	-0.079129	0.000281	-0.236579	0.770403	-0.492039	-0.009389	0.130243	-1.019699	0.666310	-0.133987	-1.286634	0.093412	0.468546	0.000000	-1.479467	-0.018826	0.989312	-1.289711	-0.007965	-0.232407	0.000000	-0.238920	-0.324024	1.089162	-1.484907	-0.309014	0.177574	-0.150337	-0.347465	0.060062	-0.246282	-0.014993	0.176835	0.688519	0.692478	3.553134	3.333647	0.371876	-0.087566	0.506759	0.000000	-1.572564	1.909587	2.487545	-1.646399	0.025968	0.158194	0.000000
