# commandJointPosJointVel data (joint_pos followed by joint_vel), shape: (1500, 54)
0.045858 -0.058159 -0.000948 0.378294 -0.354748 0.069609 -0.511285 -0.416507 -0.405219 1.632501 -1.485090 0.552795 0.482495 0.050523 0.161982 -0.243526 -0.246908 -0.516924 -0.572540 -0.051037 0.106701 0.305878 0.196708 0.637076 -0.401479 0.000000 0.000000 -0.021996 -0.030697 -0.010146 0.024071 0.023597 0.431985 -0.577022 0.143108 0.080598 -0.072271 0.066519 -0.198507 -0.119717 0.541171 0.398986 0.060793 0.034048 -0.089186 0.041184 -0.009299 0.011239 -0.200275 -0.044235 0.020863 0.008517 0.000000 0.000000
0.045393 -0.058817 -0.001178 0.378654 -0.354392 0.077770 -0.522463 -0.413943 -0.404067 1.631082 -1.483773 0.549284 0.480887 0.060553 0.168825 -0.242520 -0.246584 -0.519210 -0.572128 -0.051258 0.107016 0.302188 0.196086 0.638384 -0.401739 0.000000 0.000000 -0.022535 -0.032299 -0.011455 0.016064 0.016898 0.389940 -0.537041 0.122797 0.050414 -0.070557 0.058824 -0.167552 -0.068169 0.498797 0.338621 0.047629 0.010318 -0.118801 0.026534 -0.011902 0.013349 -0.189719 -0.036622 0.073600 -0.017501 0.000000 0.000000
0.044956 -0.059451 -0.001407 0.378937 -0.354072 0.085207 -0.532766 -0.411595 -0.403202 1.629678 -1.482737 0.546093 0.479768 0.070475 0.175527 -0.241621 -0.246495 -0.521676 -0.571478 -0.051513 0.107235 0.298290 0.195243 0.640020 -0.402179 0.000000 0.000000 -0.020390 -0.030508 -0.011400 0.010305 0.014208 0.335710 -0.471424 0.106595 0.028935 -0.069457 0.037798 -0.143629 -0.031444 0.490652 0.327958 0.039652 -0.007313 -0.132279 0.044337 -0.014360 0.006124 -0.205286 -0.053223 0.098190 -0.030997 0.000000 0.000000
0.044577 -0.060037 -0.001634 0.379066 -0.353824 0.091198 -0.541320 -0.409679 -0.402910 1.628304 -1.482262 0.543539 0.479629 0.080180 0.181944 -0.240934 -0.246876 -0.524502 -0.570354 -0.051833 0.107261 0.293976 0.193957 0.642312 -0.402979 0.000000 0.000000 -0.015204 -0.027600 -0.011717 0.004946 0.008787 0.274614 -0.399372 0.086961 0.006570 -0.061765 0.016057 -0.108206 0.014534 0.478008 0.298241 0.027358 -0.029746 -0.133871 0.068928 -0.018056 -0.001857 -0.212057 -0.065710 0.115120 -0.032784 0.000000 0.000000
0.044348 -0.060555 -0.001875 0.379135 -0.353721 0.096192 -0.548741 -0.408116 -0.402939 1.627208 -1.482095 0.541764 0.480350 0.089595 0.187456 -0.240526 -0.247685 -0.527031 -0.568721 -0.052235 0.107160 0.289807 0.192614 0.644625 -0.403491 0.000000 0.000000 -0.009571 -0.025030 -0.012247 0.002666 0.003344 0.237200 -0.356914 0.073713 -0.005501 -0.051326 0.004470 -0.078997 0.046775 0.467187 0.264328 0.016893 -0.045764 -0.122784 0.088009 -0.021143 -0.006602 -0.206647 -0.067840 0.115924 -0.021967 0.000000 0.000000
0.044194 -0.061038 -0.002124 0.379173 -0.353690 0.100686 -0.555597 -0.406730 -0.403130 1.626251 -1.482083 0.540379 0.481500 0.098867 0.192517 -0.240258 -0.248707 -0.529413 -0.566834 -0.052678 0.106997 0.285710 0.191243 0.646949 -0.403858 0.000000 0.000000 0.000670 -0.025807 -0.015103 0.003036 -0.004394 0.216952 -0.318934 0.069154 -0.007273 -0.029698 -0.007591 -0.038011 0.086030 0.438176 0.210863 -0.001652 -0.068401 -0.104864 0.111897 -0.025522 -0.011039 -0.161841 -0.040155 0.122568 -0.033070 0.000000 0.000000
0.044375 -0.061587 -0.002479 0.379256 -0.353897 0.104870 -0.561499 -0.405350 -0.403230 1.626020 -1.482399 0.540244 0.483791 0.107122 0.195891 -0.240592 -0.250421 -0.531226 -0.564245 -0.053256 0.106719 0.283334 0.191008 0.649527 -0.404813 0.000000 0.000000 0.010881 -0.028602 -0.019094 0.004585 -0.007847 0.215705 -0.292079 0.070463 -0.001577 -0.001991 -0.016311 -0.002386 0.117149 0.401676 0.154024 -0.018839 -0.088206 -0.081632 0.129259 -0.029789 -0.014884 -0.104368 -0.015073 0.120901 -0.042251 0.000000 0.000000
0.044629 -0.062182 -0.002887 0.379356 -0.354004 0.109314 -0.567280 -0.403912 -0.403193 1.626171 -1.482735 0.540284 0.486186 0.114934 0.198678 -0.241012 -0.252235 -0.532678 -0.561664 -0.053870 0.106401 0.281536 0.190640 0.651785 -0.405548 0.000000 0.000000 0.016419 -0.032085 -0.023027 0.005841 -0.000435 0.235299 -0.282998 0.074823 0.008751 0.026700 -0.017893 0.010739 0.124983 0.368390 0.109994 -0.025228 -0.095728 -0.054616 0.128752 -0.032537 -0.017849 -0.060967 -0.025010 0.096771 -0.025662 0.000000 0.000000
0.045032 -0.062871 -0.003400 0.379490 -0.353914 0.114282 -0.572819 -0.402357 -0.402880 1.627088 -1.483114 0.540673 0.488790 0.121858 0.200291 -0.241602 -0.254250 -0.533410 -0.559095 -0.054557 0.106005 0.280895 0.190008 0.653398 -0.405840 0.000000 0.000000 0.024029 -0.034571 -0.025052 0.006883 0.005329 0.254825 -0.265060 0.082153 0.022475 0.057602 -0.023639 0.022748 0.131103 0.339127 0.064202 -0.031624 -0.104232 -0.023794 0.117093 -0.036425 -0.021696 -0.016050 -0.067750 0.057545 0.013901 0.000000 0.000000
0.045591 -0.063565 -0.003890 0.379632 -0.353791 0.119507 -0.577882 -0.400626 -0.402294 1.628475 -1.483681 0.541194 0.491430 0.128499 0.201246 -0.242277 -0.256404 -0.533630 -0.556980 -0.055327 0.105533 0.280894 0.187930 0.654086 -0.404992 0.000000 0.000000 0.029905 -0.034814 -0.024156 0.007189 0.006563 0.264518 -0.247236 0.088786 0.032736 0.075257 -0.030670 0.027639 0.132447 0.328516 0.039545 -0.034828 -0.109465 -0.004575 0.100116 -0.039508 -0.024503 0.007923 -0.121922 0.022836 0.056653 0.000000 0.000000
0.046228 -0.064263 -0.004367 0.379777 -0.353651 0.124862 -0.582708 -0.398806 -0.401571 1.630098 -1.484341 0.541779 0.494088 0.134999 0.201873 -0.242995 -0.258628 -0.533593 -0.555091 -0.056138 0.105025 0.281212 0.185131 0.654312 -0.403574 0.000000 0.000000 0.040522 -0.031909 -0.018445 0.002042 0.001870 0.277816 -0.208475 0.096817 0.044506 0.090885 -0.048131 0.034438 0.136574 0.318301 0.034235 -0.040628 -0.117646 0.017308 0.084774 -0.043377 -0.027139 0.030317 -0.158609 -0.018173 0.052617 0.000000 0.000000
0.047212 -0.064842 -0.004627 0.379713 -0.353716 0.130620 -0.586221 -0.396753 -0.400514 1.632111 -1.485606 0.542571 0.496893 0.141231 0.202615 -0.243902 -0.261110 -0.532938 -0.553589 -0.057062 0.104448 0.282106 0.181586 0.653359 -0.402887 0.000000 0.000000 0.052141 -0.028584 -0.011993 -0.005700 -0.003092 0.287678 -0.168012 0.106109 0.055668 0.096416 -0.067362 0.040430 0.141628 0.307886 0.038460 -0.047102 -0.126100 0.035357 0.072330 -0.047097 -0.029202 0.050151 -0.161820 -0.044088 0.019163 0.000000 0.000000
0.048314 -0.065407 -0.004846 0.379549 -0.353775 0.136370 -0.589429 -0.394561 -0.399344 1.633955 -1.487036 0.543396 0.499753 0.147314 0.203411 -0.244879 -0.263672 -0.532179 -0.552197 -0.058022 0.103857 0.283218 0.178658 0.652548 -0.402807 0.000000 0.000000 0.061024 -0.027568 -0.008873 -0.013180 -0.002670 0.287065 -0.145087 0.116520 0.064109 0.083780 -0.079706 0.042894 0.145750 0.296679 0.042411 -0.052331 -0.132150 0.043082 0.064053 -0.049732 -0.030292 0.066442 -0.115565 -0.033505 -0.026346 0.000000 0.000000
0.049652 -0.065944 -0.004982 0.379186 -0.353823 0.142103 -0.592025 -0.392092 -0.397949 1.635462 -1.488794 0.544287 0.502723 0.153098 0.204312 -0.245995 -0.266396 -0.531214 -0.551027 -0.059051 0.103236 0.284764 0.176964 0.652019 -0.403941 0.000000 0.000000 0.074392 -0.023526 -0.008106 -0.019678 -0.001206 0.250750 -0.116062 0.127625 0.073484 0.054190 -0.084066 0.048678 0.152525 0.304960 0.041356 -0.059817 -0.139613 0.035167 0.044954 -0.053472 -0.034237 0.066173 -0.106921 -0.010026 -0.091036 0.000000 0.000000
0.051289 -0.066348 -0.005171 0.378762 -0.353823 0.146400 -0.594071 -0.389456 -0.396405 1.636122 -1.490398 0.545343 0.505854 0.159513 0.205065 -0.247271 -0.269257 -0.530772 -0.550399 -0.060160 0.102487 0.285865 0.174381 0.652147 -0.406449 0.000000 0.000000 0.085560 -0.018480 -0.010076 -0.021945 0.000567 0.196888 -0.095452 0.133872 0.079104 0.022441 -0.078270 0.054887 0.158563 0.328585 0.035820 -0.065817 -0.144757 0.015572 0.024581 -0.056446 -0.039063 0.049479 -0.140211 0.014609 -0.142560 0.000000 0.000000
0.053075 -0.066684 -0.005385 0.378308 -0.353800 0.149978 -0.595843 -0.386737 -0.394785 1.636359 -1.491925 0.546482 0.509066 0.166242 0.205745 -0.248628 -0.272186 -0.530592 -0.550043 -0.061309 0.101674 0.286743 0.171355 0.652604 -0.409643 0.000000 0.000000 0.092304 -0.011412 -0.008984 -0.025276 -0.000782 0.147972 -0.085992 0.122900 0.066851 -0.000477 -0.071046 0.070791 0.177503 0.317892 -0.003943 -0.072404 -0.153516 -0.010560 -0.005355 -0.059906 -0.046235 -0.012818 -0.179798 0.061470 -0.179557 0.000000 0.000000
0.054981 -0.066804 -0.005530 0.377751 -0.353855 0.152318 -0.597511 -0.384540 -0.393731 1.636103 -1.493240 0.548175 0.512954 0.172228 0.204907 -0.250168 -0.275398 -0.531195 -0.550613 -0.062557 0.100638 0.285352 0.167189 0.654606 -0.413631 0.000000 0.000000 0.096220 -0.002987 -0.006857 -0.028586 -0.005059 0.107082 -0.077999 0.101580 0.044737 -0.014728 -0.064576 0.091681 0.202653 0.292779 -0.054097 -0.078347 -0.163954 -0.034432 -0.031309 -0.063593 -0.052894 -0.085700 -0.196672 0.108059 -0.200238 0.000000 0.000000
