body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.254937	0.776477	0.767644	0.004704	-0.012477	-0.006332	0.999891	0.000259	-0.242650	-0.062261	-0.145078	0.469569	-0.349177	-0.020445	0.039404	0.031084	-0.024803	0.211811	-0.255464	0.026207	0.022406	-0.014103	-0.394139	-0.212288	-0.049434	0.007220	0.521063	-0.172270	0.000441	-0.012486	-0.003891	-0.018931	0.004901	-0.002003	0.012464	0.012069	-0.001738	-0.004576	0.011899	-0.012440	-0.004000	0.012510	0.012114	-0.026070	-0.119961	0.002050	-0.001250	0.028749	-0.091331
-0.255043	0.776531	0.767666	0.004541	-0.012588	-0.006276	0.999891	0.000249	-0.242771	-0.062341	-0.145507	0.469678	-0.349336	-0.019845	0.039580	0.030999	-0.024866	0.212085	-0.255688	0.026124	0.022645	-0.013850	-0.394624	-0.214671	-0.049392	0.007197	0.521628	-0.174086	-0.001777	-0.003465	-0.010860	-0.010705	0.011315	-0.002998	0.026873	0.003961	-0.009756	-0.005954	0.014228	-0.017774	0.001201	0.011586	0.012895	-0.021397	-0.118196	0.002200	-0.001271	0.028722	-0.090422
-0.255153	0.776554	0.767660	0.004473	-0.012633	-0.006197	0.999891	0.000188	-0.242789	-0.062695	-0.145506	0.470021	-0.349297	-0.019370	0.039562	0.030694	-0.025041	0.212380	-0.256175	0.026255	0.022870	-0.013587	-0.394995	-0.217016	-0.049346	0.007169	0.522211	-0.175887	-0.002897	0.002915	-0.013744	-0.002551	0.012253	-0.002412	-0.000344	-0.003149	-0.011789	-0.007786	0.016647	-0.016890	0.006459	0.010133	0.013135	-0.013588	-0.116359	0.002477	-0.001414	0.028631	-0.089742
-0.255283	0.776574	0.767664	0.004282	-0.012632	-0.006081	0.999893	0.000133	-0.242654	-0.062891	-0.145609	0.470168	-0.349433	-0.019858	0.039454	0.030528	-0.025178	0.212751	-0.256364	0.026382	0.023051	-0.013324	-0.395168	-0.219325	-0.049293	0.007140	0.522773	-0.177676	-0.000541	0.002117	-0.004567	-0.011880	0.001560	-0.004496	-0.006656	-0.001319	-0.002909	-0.010270	0.012751	-0.016943	0.002177	0.006227	0.013864	-0.002344	-0.115168	0.002115	-0.001087	0.026365	-0.089071
-0.255326	0.776679	0.767640	0.004090	-0.012667	-0.006044	0.999893	0.000167	-0.242704	-0.062878	-0.145981	0.470084	-0.349477	-0.019636	0.039509	0.030577	-0.025452	0.212890	-0.256853	0.026343	0.023119	-0.013033	-0.395088	-0.221623	-0.049261	0.007125	0.523266	-0.179450	0.002192	0.000601	-0.004711	-0.014693	0.000609	0.004098	0.004475	-0.001088	-0.003317	-0.014882	0.011060	-0.020596	-0.005341	0.004567	0.015566	0.000338	-0.113319	0.001299	-0.000784	0.023630	-0.088332
-0.255420	0.776739	0.767648	0.004071	-0.012704	-0.005976	0.999893	0.000221	-0.242630	-0.063079	-0.146196	0.470192	-0.349269	-0.019680	0.039410	0.030395	-0.025773	0.213193	-0.257187	0.026168	0.023233	-0.012702	-0.395154	-0.223858	-0.049241	0.007109	0.523719	-0.181209	-0.002154	0.006468	-0.008212	-0.002473	0.006545	0.004269	-0.009432	-0.007348	-0.008108	-0.013033	0.014176	-0.016651	-0.008419	0.002142	0.017456	0.001962	-0.111809	0.000891	-0.001004	0.021705	-0.087438
-0.255545	0.776750	0.767663	0.003845	-0.012684	-0.005888	0.999895	0.000081	-0.242445	-0.063206	-0.146080	0.470346	-0.349306	-0.020014	0.039215	0.030253	-0.025973	0.213457	-0.257519	0.026006	0.023205	-0.012335	-0.395010	-0.226095	-0.049225	0.007085	0.524134	-0.182947	-0.001504	0.007957	-0.004746	0.001193	0.002005	-0.004561	0.000021	-0.006962	-0.004836	-0.016027	0.010947	-0.021212	-0.005697	-0.002138	0.019351	0.009279	-0.111637	0.000728	-0.001413	0.020333	-0.086430
-0.255574	0.776849	0.767662	0.003771	-0.012672	-0.005818	0.999896	0.000160	-0.242312	-0.063269	-0.146149	0.470272	-0.349451	-0.019679	0.039132	0.030202	-0.026414	0.213631	-0.258036	0.025940	0.023148	-0.011928	-0.394783	-0.228324	-0.049212	0.007052	0.524532	-0.184666	0.010587	-0.002452	-0.005958	-0.021393	-0.010305	0.010578	0.015869	0.004430	-0.001897	-0.017530	0.008032	-0.004333	-0.002908	-0.002812	0.021569	0.009530	-0.110789	0.000621	-0.001889	0.019482	-0.085333
-0.255443	0.776903	0.767686	0.003591	-0.012676	-0.005761	0.999897	0.000504	-0.242543	-0.063445	-0.146936	0.469933	-0.348883	-0.019379	0.039393	0.030177	-0.026674	0.213778	-0.257692	0.025889	0.023092	-0.011472	-0.394629	-0.230527	-0.049201	0.007010	0.524914	-0.186361	0.015466	-0.017728	-0.027168	-0.041889	-0.012131	0.045776	0.015417	0.016002	-0.018305	-0.020553	0.007191	0.011656	0.006011	-0.004383	0.022721	0.008075	-0.109744	0.001022	-0.003313	0.018504	-0.084087
-0.255345	0.776782	0.767732	0.003340	-0.012720	-0.005629	0.999898	0.000779	-0.243021	-0.064356	-0.147824	0.469787	-0.347620	-0.019062	0.039772	0.029469	-0.027236	0.213919	-0.257570	0.026181	0.022972	-0.011019	-0.394460	-0.232713	-0.049171	0.006920	0.525272	-0.188030	0.008772	-0.021984	-0.032379	-0.026722	-0.000716	0.043377	-0.005621	0.012976	-0.025327	-0.021843	0.004209	-0.007442	0.013679	-0.007828	0.023082	0.011188	-0.109256	0.001707	-0.005086	0.016728	-0.082948
