body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.000523,0.004580,0.758196,0.680054,-0.015644,-0.003272,-0.732988,0.007977,-0.261440,0.015187,-0.175372,0.616516,-0.359739,0.136928,0.162933,0.071056,0.151336,0.501931,-0.319481,-0.021873,-0.013043,0.039204,-0.390125,-0.040430,-0.014425,-0.015133,0.352050,-0.052440,0.011172,-1.632404,-0.215541,-1.261715,1.645151,-0.576081,0.000422,1.199655,0.137823,0.771048,1.277220,-0.453143,-0.000141,-0.226932,0.158784,-2.045073,-0.293274,-0.203564,-0.033258,1.858401,-0.385594
0.000616,0.005367,0.757725,0.680583,-0.014953,-0.002530,-0.732514,0.008120,-0.291034,0.010929,-0.198327,0.646373,-0.370111,0.136911,0.184564,0.073635,0.165030,0.524961,-0.327618,-0.021924,-0.017846,0.042097,-0.429054,-0.046263,-0.018680,-0.015667,0.387482,-0.060137,0.001516,-1.334126,-0.206442,-1.040680,1.343854,-0.465596,0.000701,0.973120,0.114539,0.606229,1.035507,-0.367291,0.003845,-0.249129,0.131229,-1.850124,-0.288734,-0.219213,-0.020947,1.685427,-0.382942
0.000724,0.006037,0.757311,0.680990,-0.014562,-0.002128,-0.732145,0.008037,-0.314805,0.006929,-0.217000,0.670270,-0.378363,0.136956,0.201857,0.075638,0.175585,0.543351,-0.334173,-0.021719,-0.023009,0.044453,-0.464130,-0.051979,-0.023193,-0.015971,0.419467,-0.067758,-0.005871,-1.072389,-0.190281,-0.847552,1.078965,-0.364488,0.001372,0.777902,0.089749,0.468444,0.828415,-0.301445,0.003903,-0.262498,0.106743,-1.672339,-0.282176,-0.228788,-0.010955,1.525733,-0.378627
0.000822,0.006582,0.756958,0.681420,-0.014221,-0.001819,-0.731752,0.007885,-0.333930,0.003317,-0.232229,0.689532,-0.384690,0.136966,0.215680,0.077225,0.183768,0.558098,-0.339676,-0.021768,-0.028346,0.046366,-0.495948,-0.057550,-0.027832,-0.016105,0.448511,-0.075282,-0.004671,-0.855168,-0.166103,-0.685014,0.860822,-0.279928,0.001714,0.618167,0.073534,0.365080,0.663936,-0.239657,0.000488,-0.268148,0.085967,-1.514795,-0.274241,-0.232762,-0.002699,1.381254,-0.372954
0.000891,0.007031,0.756677,0.682000,-0.013835,-0.001448,-0.731220,0.007850,-0.349011,0.000285,-0.244400,0.704703,-0.389560,0.137024,0.226584,0.078579,0.190188,0.569908,-0.343759,-0.021700,-0.033734,0.047891,-0.524722,-0.062949,-0.032504,-0.016079,0.474717,-0.082676,-0.000925,-0.673121,-0.141848,-0.542978,0.675659,-0.214184,0.000978,0.491695,0.056441,0.280682,0.527966,-0.185952,0.004119,-0.268254,0.067912,-1.369319,-0.265386,-0.232615,0.004432,1.245470,-0.366075
0.000970,0.007407,0.756437,0.682362,-0.013615,-0.001274,-0.730886,0.007848,-0.360855,-0.002357,-0.253948,0.716558,-0.393257,0.137005,0.235347,0.079483,0.194995,0.579216,-0.347114,-0.021603,-0.039076,0.049083,-0.550721,-0.068165,-0.037136,-0.015928,0.498330,-0.089925,0.000042,-0.530064,-0.122944,-0.432182,0.526674,-0.161252,0.000357,0.393252,0.040593,0.213970,0.418560,-0.148524,0.001636,-0.264627,0.052770,-1.238127,-0.256294,-0.229161,0.009727,1.124118,-0.358601
0.001034,0.007706,0.756255,0.682869,-0.013321,-0.001069,-0.730419,0.007852,-0.370214,-0.004633,-0.261687,0.725770,-0.396010,0.137039,0.242314,0.080203,0.198747,0.586651,-0.349700,-0.021634,-0.044320,0.050002,-0.574247,-0.073201,-0.041670,-0.015690,0.519682,-0.097020,-0.003898,-0.418152,-0.107686,-0.348451,0.402966,-0.117031,-0.000057,0.315066,0.026420,0.163101,0.326721,-0.118736,0.000940,-0.258172,0.039853,-1.115443,-0.246886,-0.223411,0.013563,1.013252,-0.350635
0.001110,0.007953,0.756124,0.683224,-0.013101,-0.000939,-0.730091,0.007693,-0.377581,-0.006664,-0.267886,0.732677,-0.397939,0.137003,0.247950,0.080540,0.201519,0.592285,-0.351863,-0.021566,-0.049403,0.050677,-0.595338,-0.078040,-0.046073,-0.015385,0.538860,-0.103950,-0.012075,-0.329862,-0.095742,-0.282411,0.304860,-0.082666,0.002042,0.253760,0.013044,0.123589,0.251929,-0.096164,0.003311,-0.249327,0.028914,-1.002853,-0.237392,-0.216969,0.016284,0.912106,-0.342506
0.001178,0.008120,0.756005,0.683560,-0.012876,-0.000816,-0.729780,0.007369,-0.383408,-0.008462,-0.272984,0.737964,-0.399317,0.137120,0.252464,0.080725,0.203691,0.596728,-0.353547,-0.021502,-0.054293,0.051159,-0.614361,-0.082696,-0.050349,-0.015039,0.556166,-0.110721,-0.020393,-0.263162,-0.083800,-0.231229,0.230168,-0.061586,0.005706,0.206667,0.004437,0.093627,0.194046,-0.077394,0.003507,-0.238579,0.019907,-0.902459,-0.228005,-0.210558,0.018484,0.820345,-0.334367
0.001239,0.008265,0.755912,0.684001,-0.012537,-0.000638,-0.729373,0.006877,-0.388107,-0.010016,-0.277135,0.741883,-0.400402,0.137231,0.256217,0.080717,0.205264,0.600047,-0.354959,-0.021425,-0.058946,0.051473,-0.631437,-0.087161,-0.054495,-0.014646,0.571674,-0.117325,-0.028164,-0.211574,-0.075791,-0.189957,0.173062,-0.045372,0.001492,0.166907,-0.003303,0.071980,0.146557,-0.065646,0.006288,-0.226223,0.012189,-0.810502,-0.218322,-0.204066,0.020810,0.733188,-0.326172
0.001316,0.008369,0.755841,0.684308,-0.012304,-0.000550,-0.729089,0.006242,-0.391871,-0.011494,-0.280582,0.744887,-0.401132,0.137180,0.259141,0.080592,0.206570,0.602590,-0.356173,-0.021250,-0.063342,0.051646,-0.646781,-0.091429,-0.058511,-0.014206,0.585494,-0.123767,-0.031025,-0.173206,-0.070429,-0.161384,0.132358,-0.025053,-0.000670,0.136666,-0.008100,0.059893,0.113310,-0.048816,0.006578,-0.213025,0.006327,-0.731334,-0.208759,-0.196840,0.022939,0.654067,-0.318274
0.001380,0.008452,0.755787,0.684596,-0.012082,-0.000473,-0.728822,0.005636,-0.395035,-0.012833,-0.283590,0.747178,-0.401404,0.137204,0.261683,0.080393,0.207660,0.604579,-0.356912,-0.021162,-0.067467,0.051726,-0.660690,-0.095511,-0.062369,-0.013728,0.597836,-0.130056,-0.029257,-0.147881,-0.065980,-0.138186,0.101708,-0.010661,0.005374,0.121736,-0.011507,0.051917,0.087331,-0.036804,0.013953,-0.199316,0.002053,-0.661787,-0.199278,-0.187970,0.024629,0.582461,-0.310576
0.001452,0.008520,0.755754,0.684954,-0.011694,-0.000319,-0.728492,0.005072,-0.397787,-0.014133,-0.286110,0.748955,-0.401558,0.137395,0.264010,0.080132,0.208647,0.606083,-0.357645,-0.020692,-0.071314,0.051728,-0.673253,-0.099400,-0.066030,-0.013221,0.608792,-0.136190,-0.023269,-0.122499,-0.057089,-0.106968,0.082512,-0.008997,0.004886,0.106969,-0.013140,0.048582,0.070629,-0.032868,0.015384,-0.185701,-0.000971,-0.599931,-0.190266,-0.177636,0.025691,0.520508,-0.303086
0.001519,0.008572,0.755722,0.685073,-0.011495,-0.000260,-0.728383,0.004705,-0.399935,-0.015117,-0.287869,0.750478,-0.401764,0.137400,0.265962,0.079868,0.209603,0.607405,-0.358226,-0.020547,-0.074896,0.051687,-0.684687,-0.103122,-0.069474,-0.012701,0.618657,-0.142179,-0.016193,-0.096182,-0.045896,-0.078208,0.066571,-0.009711,0.003039,0.091002,-0.010452,0.047476,0.062197,-0.024331,0.007974,-0.172511,-0.002590,-0.545517,-0.182053,-0.165811,0.026016,0.468756,-0.295691
0.001564,0.008609,0.755685,0.685197,-0.011213,-0.000185,-0.728272,0.004424,-0.401634,-0.015969,-0.289238,0.751618,-0.401947,0.137516,0.267650,0.079714,0.210546,0.608571,-0.358618,-0.020373,-0.078215,0.051625,-0.695074,-0.106682,-0.072663,-0.012181,0.627543,-0.148018,-0.011603,-0.075366,-0.041502,-0.059004,0.051235,-0.007518,0.004233,0.079043,-0.011004,0.045649,0.054139,-0.021350,0.009062,-0.159891,-0.002954,-0.496618,-0.174491,-0.152715,0.026018,0.423527,-0.288311
0.001611,0.008640,0.755672,0.685271,-0.011029,-0.000156,-0.728205,0.004241,-0.402950,-0.016777,-0.290229,0.752527,-0.402065,0.137569,0.269124,0.079427,0.211429,0.609570,-0.359080,-0.020184,-0.081291,0.051569,-0.704552,-0.110101,-0.075583,-0.011660,0.635598,-0.153711,-0.006875,-0.062145,-0.043303,-0.046560,0.039820,-0.001219,0.006637,0.072054,-0.017061,0.043659,0.044452,-0.028882,0.014138,-0.149505,-0.003004,-0.453213,-0.167845,-0.139535,0.025591,0.384517,-0.281348
0.001665,0.008627,0.755637,0.685355,-0.010710,-0.000137,-0.728130,0.004149,-0.404120,-0.017701,-0.291100,0.753210,-0.401996,0.137782,0.270532,0.079032,0.212292,0.610349,-0.359773,-0.019808,-0.084195,0.051505,-0.713202,-0.113396,-0.078244,-0.011157,0.642923,-0.159272,-0.004271,-0.050670,-0.039798,-0.036862,0.033937,0.000037,0.010899,0.062727,-0.016986,0.036620,0.042570,-0.028913,0.019830,-0.141433,-0.003353,-0.411201,-0.161656,-0.126344,0.024715,0.348198,-0.274457
0.001711,0.008622,0.755617,0.685395,-0.010566,-0.000134,-0.728095,0.004070,-0.404977,-0.018369,-0.291704,0.753885,-0.402063,0.138005,0.271633,0.078748,0.212894,0.611273,-0.360237,-0.019391,-0.086949,0.051435,-0.721000,-0.116568,-0.080636,-0.010671,0.649526,-0.164690,-0.002639,-0.036450,-0.029071,-0.021577,0.032459,-0.003560,0.010450,0.048961,-0.013225,0.036067,0.039186,-0.024663,0.010793,-0.134799,-0.003368,-0.370219,-0.155862,-0.113586,0.023767,0.314319,-0.267451
0.001752,0.008597,0.755598,0.685377,-0.010447,-0.000149,-0.728113,0.004044,-0.405578,-0.018864,-0.291963,0.754509,-0.402138,0.138200,0.272491,0.078503,0.213735,0.611917,-0.360760,-0.019376,-0.089587,0.051370,-0.728011,-0.119631,-0.082788,-0.010206,0.655496,-0.169970,0.002514,-0.024477,-0.017610,-0.007237,0.027342,-0.006540,0.005487,0.038692,-0.005109,0.040748,0.031330,-0.020871,-0.000131,-0.129062,-0.002738,-0.331652,-0.150536,-0.101163,0.022885,0.283545,-0.260503
0.001758,0.008553,0.755576,0.685231,-0.010326,-0.000143,-0.728252,0.004171,-0.405956,-0.019073,-0.291993,0.754979,-0.402325,0.138224,0.273181,0.078544,0.214524,0.612526,-0.361072,-0.019396,-0.092111,0.051326,-0.734266,-0.122589,-0.084683,-0.009756,0.660867,-0.175110,0.007669,-0.014763,-0.010292,0.005816,0.020754,-0.011032,0.002550,0.031869,-0.001893,0.036303,0.026068,-0.019681,-0.001618,-0.123380,-0.001745,-0.295651,-0.145674,-0.088598,0.022011,0.254634,-0.253413
0.001772,0.008508,0.755554,0.685133,-0.010254,-0.000146,-0.728346,0.004351,-0.406168,-0.019276,-0.291731,0.755339,-0.402579,0.138302,0.273766,0.078427,0.215187,0.612960,-0.361547,-0.019441,-0.094522,0.051300,-0.739837,-0.125458,-0.086331,-0.009326,0.665681,-0.180107,0.009176,-0.006009,-0.008204,0.016547,0.015333,-0.011332,0.006854,0.025016,-0.004985,0.035498,0.020984,-0.020991,-0.000372,-0.117832,-0.000595,-0.264105,-0.141531,-0.076493,0.020837,0.229308,-0.246324
0.001769,0.008421,0.755523,0.684949,-0.010123,-0.000172,-0.728521,0.004538,-0.406196,-0.019401,-0.291331,0.755592,-0.402778,0.138499,0.274181,0.078344,0.215944,0.613365,-0.361911,-0.019411,-0.096824,0.051302,-0.744830,-0.128250,-0.087743,-0.008923,0.670040,-0.184963,0.010285,0.005895,-0.004917,0.021435,0.010197,-0.012256,0.007186,0.016704,-0.002575,0.028221,0.023071,-0.016501,0.009508,-0.111944,0.001209,-0.237638,-0.137784,-0.063592,0.019214,0.208099,-0.239059
0.001770,0.008331,0.755495,0.684848,-0.010079,-0.000195,-0.728616,0.004762,-0.405932,-0.019472,-0.290873,0.755747,-0.403069,0.138589,0.274434,0.078324,0.216316,0.613882,-0.362207,-0.019060,-0.099000,0.051349,-0.749342,-0.130969,-0.088875,-0.008557,0.674005,-0.189669,0.008511,0.015264,-0.003132,0.024454,0.006245,-0.009618,0.004763,0.008842,-0.004585,0.019849,0.022088,-0.016502,0.011018,-0.105538,0.003012,-0.216016,-0.134253,-0.050130,0.017089,0.190794,-0.231795
0.001783,0.008237,0.755491,0.684782,-0.010054,-0.000230,-0.728679,0.004878,-0.405586,-0.019527,-0.290353,0.755842,-0.403163,0.138689,0.274535,0.078161,0.216738,0.614249,-0.362571,-0.018971,-0.101046,0.051422,-0.753471,-0.133620,-0.089748,-0.008239,0.677671,-0.194235,0.002953,0.019129,-0.004769,0.023351,0.000763,-0.005525,0.006714,0.005646,-0.008119,0.017494,0.017735,-0.016993,0.000434,-0.098708,0.004086,-0.197291,-0.130945,-0.037459,0.014578,0.176343,-0.224867
0.001795,0.008147,0.755470,0.684696,-0.010003,-0.000290,-0.728760,0.004880,-0.405167,-0.019663,-0.289939,0.755777,-0.403290,0.138858,0.274660,0.077999,0.217016,0.614592,-0.362887,-0.019043,-0.102948,0.051512,-0.757234,-0.136207,-0.090373,-0.007974,0.681059,-0.198664,-0.002884,0.019021,-0.007196,0.022019,-0.002998,-0.002883,0.006364,0.005964,-0.009633,0.008903,0.017983,-0.014468,0.001032,-0.091336,0.004669,-0.180575,-0.127828,-0.025909,0.011691,0.161731,-0.218070
0.001828,0.008069,0.755465,0.684677,-0.009957,-0.000335,-0.728779,0.004763,-0.404825,-0.019814,-0.289472,0.755722,-0.403278,0.138944,0.274774,0.077775,0.217094,0.614968,-0.363150,-0.018929,-0.104699,0.051609,-0.760694,-0.138734,-0.090784,-0.007771,0.684141,-0.202957,-0.009780,0.016403,-0.007237,0.019428,-0.005454,-0.001872,0.004737,0.004718,-0.010122,0.010167,0.014772,-0.010464,-0.000396,-0.083750,0.004735,-0.167011,-0.124869,-0.016086,0.008659,0.146094,-0.211588
0.001852,0.007971,0.755459,0.684678,-0.009922,-0.000369,-0.728778,0.004489,-0.404511,-0.019953,-0.289162,0.755559,-0.403365,0.139047,0.274848,0.077594,0.217422,0.615183,-0.363305,-0.019059,-0.106298,0.051701,-0.763915,-0.141201,-0.091017,-0.007628,0.686903,-0.207127,-0.014687,0.013953,-0.006243,0.015181,-0.007445,-0.001559,0.004328,0.004026,-0.007911,0.006692,0.009084,-0.015001,-0.000122,-0.075570,0.004209,-0.155772,-0.121818,-0.007791,0.005668,0.130102,-0.205380
0.001868,0.007903,0.755441,0.684642,-0.009846,-0.000360,-0.728813,0.004175,-0.404267,-0.020064,-0.288865,0.755424,-0.403341,0.139117,0.274935,0.077459,0.217361,0.615332,-0.363750,-0.018934,-0.107722,0.051777,-0.766925,-0.143606,-0.091096,-0.007545,0.689345,-0.211173,-0.018151,0.016174,-0.007064,0.012289,-0.006211,-0.000001,0.004215,-0.001484,-0.010233,-0.007072,0.007616,-0.023481,0.005117,-0.066926,0.003346,-0.147137,-0.118835,-0.000851,0.003069,0.116679,-0.199096
0.001879,0.007805,0.755431,0.684694,-0.009795,-0.000422,-0.728765,0.003763,-0.403864,-0.020235,-0.288671,0.755311,-0.403365,0.139216,0.274789,0.077185,0.217139,0.615487,-0.364245,-0.018854,-0.108975,0.051835,-0.769800,-0.145955,-0.091051,-0.007505,0.691570,-0.215091,-0.017505,0.020276,-0.004999,0.010591,-0.006539,-0.001271,0.001900,-0.007456,-0.007983,-0.004577,0.007626,-0.011995,-0.002014,-0.059899,0.001507,-0.137280,-0.115659,0.005790,0.000377,0.106536,-0.193161
0.001887,0.007702,0.755416,0.684699,-0.009780,-0.000443,-0.728761,0.003475,-0.403456,-0.020264,-0.288441,0.755162,-0.403391,0.139193,0.274636,0.077140,0.217178,0.615637,-0.364230,-0.019015,-0.110118,0.051838,-0.772416,-0.148233,-0.090864,-0.007530,0.693606,-0.218899,-0.014394,0.016113,-0.001023,0.011850,-0.007364,-0.002171,-0.000095,-0.004802,-0.003846,0.000297,0.002499,-0.005752,-0.000737,-0.053820,-0.000842,-0.126509,-0.111974,0.012114,-0.003260,0.096890,-0.188013
0.001909,0.007642,0.755425,0.684693,-0.009753,-0.000435,-0.728767,0.003187,-0.403220,-0.020276,-0.288197,0.755016,-0.403452,0.139212,0.274597,0.077031,0.217151,0.615587,-0.364475,-0.018884,-0.111128,0.051802,-0.774860,-0.150434,-0.090566,-0.007635,0.695446,-0.222612,-0.015114,0.014628,0.000060,0.013737,-0.003725,-0.004499,0.001381,-0.004610,-0.004681,-0.000297,0.002851,-0.007561,-0.003709,-0.047515,-0.002608,-0.117584,-0.108348,0.017093,-0.007208,0.087009,-0.183450
0.001933,0.007538,0.755404,0.684656,-0.009761,-0.000450,-0.728801,0.002871,-0.402870,-0.020262,-0.287892,0.755013,-0.403571,0.139248,0.274452,0.076952,0.217166,0.615751,-0.364532,-0.019163,-0.112019,0.051733,-0.777119,-0.152567,-0.090181,-0.007818,0.697087,-0.226237,-0.014584,0.018185,0.003618,0.019778,-0.000893,-0.009164,-0.000907,-0.005901,-0.000962,0.002827,0.008652,-0.006236,-0.007122,-0.041366,-0.004351,-0.107607,-0.104793,0.021057,-0.011029,0.076114,-0.179026
0.001950,0.007461,0.755403,0.684587,-0.009781,-0.000456,-0.728865,0.002604,-0.402492,-0.020131,-0.287406,0.754981,-0.403819,0.139176,0.274361,0.076993,0.217264,0.615933,-0.364724,-0.019168,-0.112783,0.051627,-0.779165,-0.154626,-0.089724,-0.008077,0.698490,-0.229773,-0.014409,0.014453,0.005076,0.018995,-0.004321,-0.008726,-0.000463,-0.001608,0.003367,0.007038,0.006077,-0.004332,-0.000951,-0.035002,-0.005990,-0.098298,-0.101343,0.023752,-0.014662,0.063960,-0.174952
0.001969,0.007385,0.755395,0.684522,-0.009759,-0.000432,-0.728927,0.002294,-0.402292,-0.020059,-0.287132,0.754841,-0.403920,0.139230,0.274388,0.077087,0.217448,0.615994,-0.364706,-0.019201,-0.113419,0.051494,-0.781051,-0.156620,-0.089230,-0.008404,0.699645,-0.233235,-0.015028,0.007822,0.006999,0.012801,-0.006226,-0.005918,0.005412,0.002856,0.005687,0.008718,0.003023,0.004083,-0.005485,-0.028046,-0.006804,-0.092115,-0.098350,0.025644,-0.017965,0.051858,-0.171310
0.001969,0.007309,0.755394,0.684435,-0.009757,-0.000349,-0.729008,0.002003,-0.402179,-0.019851,-0.286894,0.754732,-0.404056,0.139392,0.274475,0.077220,0.217613,0.616054,-0.364561,-0.019388,-0.113904,0.051355,-0.782849,-0.158560,-0.088698,-0.008795,0.700565,-0.236625,-0.011866,0.005138,0.010349,0.014193,-0.004256,-0.008152,-0.000536,0.002966,0.007663,0.007196,0.002091,0.004002,-0.001262,-0.021351,-0.007373,-0.086746,-0.095665,0.027434,-0.020850,0.041659,-0.167682
0.001973,0.007244,0.755394,0.684355,-0.009747,-0.000299,-0.729084,0.001820,-0.402087,-0.019645,-0.286564,0.754670,-0.404247,0.139208,0.274506,0.077394,0.217736,0.616077,-0.364546,-0.019252,-0.114273,0.051199,-0.784521,-0.160447,-0.088133,-0.009238,0.701311,-0.239942,-0.008050,0.002546,0.011133,0.010215,-0.004503,-0.008209,-0.005017,0.001268,0.011119,0.015243,-0.001149,0.005175,-0.009106,-0.016105,-0.007777,-0.081442,-0.093078,0.028999,-0.023507,0.033805,-0.164145
0.001961,0.007164,0.755385,0.684253,-0.009747,-0.000189,-0.729180,0.001681,-0.402078,-0.019406,-0.286485,0.754551,-0.404384,0.139192,0.274526,0.077665,0.218223,0.616008,-0.364354,-0.019752,-0.114549,0.051044,-0.786107,-0.162283,-0.087538,-0.009736,0.701917,-0.243191,-0.001457,0.000323,0.014665,0.009395,-0.000775,-0.008463,-0.002173,0.002048,0.015007,0.014627,0.000253,0.004406,-0.010445,-0.012628,-0.007140,-0.074910,-0.090482,0.030247,-0.026098,0.027895,-0.160629
0.001928,0.007113,0.755383,0.684132,-0.009769,-0.000128,-0.729293,0.001761,-0.402074,-0.019058,-0.286189,0.754639,-0.404585,0.139121,0.274588,0.077994,0.218321,0.616088,-0.364369,-0.019669,-0.114778,0.050913,-0.787517,-0.164066,-0.086923,-0.010282,0.702427,-0.246368,0.008733,-0.000980,0.012569,0.013388,0.003304,-0.008790,-0.004143,0.004450,0.011392,0.012389,0.001433,0.000940,-0.002018,-0.012776,-0.005942,-0.062789,-0.088058,0.030857,-0.028209,0.022730,-0.157130
0.001907,0.007049,0.755392,0.684053,-0.009732,-0.000092,-0.729367,0.002030,-0.402117,-0.018903,-0.285949,0.754684,-0.404735,0.139026,0.274704,0.078121,0.218718,0.616066,-0.364316,-0.019833,-0.115060,0.050807,-0.788619,-0.165805,-0.086304,-0.010864,0.702826,-0.249476,0.018092,0.001079,0.012195,0.014072,0.003329,-0.007626,-0.000477,0.005451,0.012340,0.017485,0.003944,0.004447,-0.014674,-0.016636,-0.004055,-0.044265,-0.085713,0.031469,-0.029382,0.017691,-0.153808
0.001869,0.007000,0.755374,0.683828,-0.009762,-0.000024,-0.729578,0.002485,-0.402031,-0.018570,-0.285626,0.754773,-0.404890,0.139102,0.274806,0.078488,0.219020,0.616245,-0.364191,-0.020256,-0.115443,0.050751,-0.789288,-0.167495,-0.085664,-0.011458,0.703135,-0.252520,0.022105,0.004523,0.016256,0.018340,0.004022,-0.010649,0.001905,0.003737,0.015711,0.017330,0.006737,0.000277,-0.011256,-0.021644,-0.001562,-0.023447,-0.083418,0.032509,-0.029970,0.014424,-0.150704
0.001834,0.006945,0.755364,0.683711,-0.009777,0.000016,-0.729687,0.002914,-0.401936,-0.018253,-0.285216,0.754844,-0.405161,0.139102,0.274853,0.078749,0.219411,0.616335,-0.364305,-0.020283,-0.115925,0.050744,-0.789556,-0.169142,-0.085004,-0.012063,0.703403,-0.255504,0.021176,0.005665,0.015059,0.017715,0.002597,-0.010745,0.002211,-0.000590,0.013852,0.018043,0.005408,-0.005238,-0.006699,-0.025993,0.001117,-0.005671,-0.081477,0.033706,-0.030429,0.013132,-0.147793
0.001801,0.006874,0.755348,0.683594,-0.009797,0.000044,-0.729797,0.003332,-0.401804,-0.017968,-0.284917,0.754876,-0.405320,0.139191,0.274783,0.079042,0.219742,0.616462,-0.364401,-0.020524,-0.116483,0.050796,-0.789515,-0.170754,-0.084316,-0.012675,0.703660,-0.258432,0.018239,0.008185,0.013272,0.014822,0.002430,-0.007032,-0.000384,-0.004202,0.012343,0.005443,0.007540,-0.004096,-0.003762,-0.028173,0.004261,0.006387,-0.079663,0.034840,-0.030568,0.013149,-0.144947
0.001771,0.006800,0.755339,0.683523,-0.009833,0.000090,-0.729863,0.003644,-0.401608,-0.017722,-0.284623,0.754942,-0.405443,0.139087,0.274685,0.079243,0.219629,0.616637,-0.364469,-0.020433,-0.117052,0.050915,-0.789301,-0.172328,-0.083610,-0.013285,0.703929,-0.261302,0.013004,0.012790,0.011228,0.011941,0.003095,-0.006040,-0.004508,-0.009406,0.006136,-0.007319,0.007668,-0.006457,-0.000318,-0.027462,0.007689,0.011975,-0.077878,0.035680,-0.030243,0.013945,-0.142260
0.001745,0.006717,0.755338,0.683525,-0.009875,0.000081,-0.729860,0.003852,-0.401293,-0.017519,-0.284440,0.755000,-0.405562,0.139010,0.274406,0.079287,0.219449,0.616768,-0.364659,-0.020537,-0.117582,0.051103,-0.789036,-0.173869,-0.082889,-0.013884,0.704218,-0.264122,0.007124,0.017195,0.008460,0.007227,0.002632,-0.005880,-0.001331,-0.017107,0.003036,-0.014801,0.009237,-0.006093,-0.003356,-0.024158,0.011154,0.011669,-0.076245,0.036246,-0.029380,0.014685,-0.139787
0.001726,0.006639,0.755327,0.683586,-0.009964,0.000048,-0.729802,0.003929,-0.400921,-0.017384,-0.284334,0.755047,-0.405678,0.139034,0.274001,0.079364,0.219037,0.617006,-0.364713,-0.020568,-0.118019,0.051361,-0.788834,-0.175378,-0.082160,-0.014461,0.704516,-0.266893,0.001060,0.019290,0.004210,0.005492,0.001793,-0.006644,0.000676,-0.019506,-0.001421,-0.023946,0.009991,-0.008210,-0.003857,-0.019051,0.014250,0.006859,-0.074710,0.036044,-0.028010,0.015096,-0.137404
0.001715,0.006568,0.755320,0.683676,-0.010009,0.000005,-0.729717,0.003895,-0.400521,-0.017350,-0.284220,0.755072,-0.405827,0.139037,0.273626,0.079230,0.218491,0.617168,-0.364988,-0.020691,-0.118344,0.051673,-0.788762,-0.176857,-0.081447,-0.015005,0.704822,-0.269618,-0.004152,0.021119,-0.001002,0.001592,-0.001028,-0.006528,-0.000430,-0.020548,-0.006428,-0.026217,0.008374,-0.010148,-0.004501,-0.013555,0.016577,0.000390,-0.073153,0.035013,-0.026329,0.015000,-0.135215
0.001718,0.006480,0.755309,0.683859,-0.010061,-0.000070,-0.729545,0.003763,-0.400076,-0.017424,-0.284270,0.755006,-0.405939,0.139016,0.273179,0.079107,0.217988,0.617341,-0.365119,-0.020748,-0.118561,0.052024,-0.788819,-0.178304,-0.080760,-0.015514,0.705116,-0.272302,-0.008300,0.018996,-0.003766,-0.000340,-0.004943,-0.003955,0.001511,-0.018184,-0.008586,-0.028789,0.004436,-0.009121,-0.003866,-0.008304,0.017906,-0.005181,-0.071389,0.032985,-0.024230,0.013608,-0.133256
0.001716,0.006436,0.755302,0.683959,-0.010071,-0.000103,-0.729450,0.003563,-0.399761,-0.017501,-0.284233,0.754874,-0.405986,0.139098,0.272899,0.078887,0.217340,0.617345,-0.365352,-0.020846,-0.118676,0.052390,-0.788969,-0.179713,-0.080128,-0.015974,0.705366,-0.274948,-0.011850,0.016153,-0.005330,-0.001329,-0.007056,-0.000383,0.004659,-0.015006,-0.010651,-0.027917,-0.000168,-0.011092,-0.005227,-0.003617,0.018052,-0.008923,-0.069514,0.030025,-0.021690,0.010909,-0.131549
0.001717,0.006366,0.755305,0.684076,-0.010065,-0.000141,-0.729341,0.003289,-0.399430,-0.017637,-0.284323,0.754724,-0.405954,0.139203,0.272579,0.078681,0.216872,0.617334,-0.365562,-0.020957,-0.118706,0.052746,-0.789175,-0.181085,-0.079559,-0.016381,0.705553,-0.277564,-0.015693,0.016259,-0.009364,-0.007401,-0.008014,0.003397,0.002664,-0.015928,-0.011595,-0.027043,0.000606,-0.009679,-0.003118,0.000547,0.017051,-0.011276,-0.067586,0.027150,-0.018815,0.008050,-0.130109
0.001735,0.006286,0.755294,0.684296,-0.010056,-0.000189,-0.729135,0.002935,-0.399111,-0.017876,-0.284529,0.754554,-0.405850,0.139204,0.272262,0.078423,0.216258,0.617370,-0.365740,-0.020971,-0.118654,0.053072,-0.789420,-0.182416,-0.079042,-0.016727,0.705688,-0.280153,-0.016345,0.013541,-0.013446,-0.008135,-0.007981,0.003566,-0.002867,-0.012495,-0.016870,-0.031304,-0.001131,-0.011013,0.003461,0.004391,0.014875,-0.012730,-0.065642,0.024579,-0.015796,0.005713,-0.128826
