body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.000000,-0.000000,0.753943,0.698235,-0.011963,-0.002488,-0.715765,-0.008443,-0.053372,-0.013053,-0.010073,0.423251,-0.306337,0.158559,0.038596,0.064591,0.102032,0.349812,-0.289374,-0.056968,-0.000627,0.013043,-0.114097,-0.008960,-0.001833,-0.005472,0.085141,-0.012023,0.236822,-10.367517,-0.540458,-7.478322,10.767083,-3.871095,-0.054273,8.239291,1.037431,5.177693,8.890678,-3.182273,-0.036665,-0.961295,1.492391,-15.405157,-1.750145,-1.067656,-0.354481,12.689817,-2.345004
-0.000157,0.005350,0.751216,0.698253,-0.008495,0.002173,-0.715797,-0.003707,-0.260723,-0.023863,-0.159640,0.638593,-0.383759,0.157474,0.203382,0.085340,0.205586,0.527625,-0.353020,-0.057701,-0.019853,0.042891,-0.422200,-0.043963,-0.023186,-0.012562,0.338937,-0.058923,0.132857,-5.493177,-0.303717,-3.964815,5.689785,-2.034621,-0.036914,4.359663,0.559064,2.732115,4.694288,-1.678427,-0.018554,-0.634278,0.822223,-8.782792,-1.041057,-0.668679,-0.176463,7.240273,-1.397276
-0.000228,0.005620,0.750986,0.698240,-0.008091,0.002657,-0.715813,-0.003129,-0.273099,-0.025202,-0.168666,0.650842,-0.387722,0.157083,0.212983,0.086954,0.211317,0.537583,-0.356511,-0.057710,-0.025998,0.045932,-0.465409,-0.050603,-0.028580,-0.012531,0.374752,-0.067914,0.020212,-0.419490,-0.047133,-0.306970,0.407553,-0.126868,-0.014691,0.327560,0.054289,0.194860,0.332019,-0.116299,-0.000925,-0.233658,0.105849,-1.564623,-0.247026,-0.201548,0.004742,1.299171,-0.334519
-0.000294,0.005672,0.750903,0.698232,-0.007828,0.002888,-0.715823,-0.002898,-0.277502,-0.025748,-0.171919,0.654895,-0.388834,0.156886,0.216484,0.087512,0.213381,0.540906,-0.357672,-0.057738,-0.029200,0.047125,-0.484785,-0.053844,-0.031248,-0.012372,0.390904,-0.072303,0.009582,-0.201879,-0.024376,-0.149716,0.184010,-0.049011,0.002744,0.160690,0.026171,0.095793,0.151779,-0.050195,-0.002304,-0.161062,0.055411,-0.940067,-0.160935,-0.132633,0.009483,0.784978,-0.217872
-0.000355,0.005731,0.750852,0.698246,-0.007662,0.003027,-0.715810,-0.002746,-0.281174,-0.026177,-0.174655,0.658203,-0.389683,0.157193,0.219410,0.088001,0.215149,0.543654,-0.358519,-0.057802,-0.032441,0.048149,-0.503012,-0.057040,-0.033885,-0.012152,0.406151,-0.076629,0.005985,-0.166841,-0.021477,-0.127525,0.149003,-0.041416,0.013510,0.133466,0.022635,0.079842,0.125627,-0.043054,0.000072,-0.162512,0.047395,-0.885530,-0.158504,-0.131051,0.012298,0.741032,-0.214665
-0.000415,0.005753,0.750788,0.698258,-0.007533,0.003141,-0.715799,-0.002659,-0.284176,-0.026607,-0.177020,0.660855,-0.390491,0.157427,0.221823,0.088417,0.216574,0.545931,-0.359394,-0.057735,-0.035700,0.049021,-0.520206,-0.060184,-0.036490,-0.011880,0.420546,-0.080890,0.004336,-0.135183,-0.018156,-0.102664,0.121534,-0.039776,0.000469,0.109364,0.018346,0.063046,0.104767,-0.040402,-0.001143,-0.163083,0.039736,-0.833683,-0.155811,-0.129352,0.014544,0.697432,-0.211420
-0.000461,0.005779,0.750748,0.698315,-0.007368,0.003277,-0.715746,-0.002572,-0.286582,-0.026903,-0.178761,0.663064,-0.391274,0.157211,0.223785,0.088735,0.217670,0.547845,-0.360135,-0.057848,-0.038964,0.049738,-0.536359,-0.063272,-0.039059,-0.011570,0.434048,-0.085085,-0.001401,-0.110315,-0.012829,-0.082883,0.098467,-0.034358,0.000022,0.089117,0.016161,0.052324,0.086702,-0.034847,-0.002047,-0.162528,0.032577,-0.785989,-0.153023,-0.127581,0.016248,0.655339,-0.208290
-0.000533,0.005766,0.750697,0.698353,-0.007262,0.003349,-0.715709,-0.002715,-0.288588,-0.027120,-0.180335,0.664793,-0.391865,0.157428,0.225388,0.089063,0.218667,0.549399,-0.360788,-0.057817,-0.042201,0.050324,-0.551646,-0.066305,-0.041593,-0.011231,0.446759,-0.089222,-0.008883,-0.093372,-0.009139,-0.064941,0.079681,-0.025874,-0.003099,0.077099,0.014779,0.048922,0.070252,-0.027948,-0.003029,-0.160630,0.025848,-0.743422,-0.150055,-0.126032,0.017427,0.615638,-0.205463
-0.000589,0.005757,0.750652,0.698480,-0.007091,0.003486,-0.715586,-0.002927,-0.290317,-0.027269,-0.181359,0.666251,-0.392309,0.157087,0.226869,0.089326,0.219627,0.550655,-0.361253,-0.057969,-0.045389,0.050772,-0.566096,-0.069275,-0.044101,-0.010873,0.458674,-0.093304,-0.012042,-0.075625,-0.006387,-0.049217,0.064105,-0.022434,-0.003181,0.067059,0.013752,0.043717,0.059392,-0.020245,-0.000474,-0.158133,0.019156,-0.702286,-0.146807,-0.124348,0.018141,0.577190,-0.202753
-0.000656,0.005722,0.750626,0.698537,-0.006998,0.003550,-0.715531,-0.003197,-0.291613,-0.027376,-0.182304,0.667358,-0.392762,0.157300,0.228070,0.089613,0.220416,0.551775,-0.361598,-0.057836,-0.048527,0.051090,-0.579737,-0.072178,-0.046567,-0.010505,0.469847,-0.097332,-0.010397,-0.057709,-0.003401,-0.039552,0.052929,-0.018179,0.000566,0.052049,0.012769,0.037118,0.050956,-0.020609,0.005964,-0.155396,0.013378,-0.663802,-0.143715,-0.122238,0.018566,0.541832,-0.200034
-0.000720,0.005679,0.750578,0.698580,-0.006926,0.003608,-0.715490,-0.003343,-0.292625,-0.027405,-0.182941,0.668369,-0.393036,0.157110,0.228951,0.089837,0.221112,0.552693,-0.362078,-0.057731,-0.051605,0.051307,-0.592648,-0.075023,-0.048990,-0.010130,0.480347,-0.101305,-0.005523,-0.045959,-0.000104,-0.025520,0.046346,-0.014948,-0.005655,0.040109,0.011732,0.032030,0.042231,-0.019193,-0.004356,-0.152207,0.008583,-0.626907,-0.140684,-0.119750,0.018752,0.508299,-0.197000
-0.000803,0.005630,0.750579,0.698592,-0.006842,0.003665,-0.715478,-0.003417,-0.293452,-0.027380,-0.183324,0.669212,-0.393360,0.157074,0.229674,0.090083,0.221697,0.553464,-0.362365,-0.058010,-0.054615,0.051434,-0.604814,-0.077805,-0.051357,-0.009755,0.490179,-0.105212,-0.003919,-0.036475,0.001470,-0.016674,0.039470,-0.015291,0.001211,0.031036,0.010758,0.025437,0.035012,-0.017367,-0.008585,-0.148797,0.004638,-0.591898,-0.137684,-0.116761,0.018669,0.477643,-0.193701
-0.000889,0.005599,0.750558,0.698589,-0.006792,0.003675,-0.715482,-0.003500,-0.294084,-0.027346,-0.183608,0.669947,-0.393647,0.157159,0.230192,0.090267,0.222129,0.554094,-0.362772,-0.058074,-0.057557,0.051493,-0.616324,-0.080531,-0.053660,-0.009383,0.499453,-0.109053,-0.001813,-0.027945,0.001117,-0.015015,0.031044,-0.011004,0.002697,0.025182,0.009812,0.019168,0.029957,-0.012481,-0.008119,-0.145688,0.001745,-0.559263,-0.134913,-0.113270,0.018354,0.451114,-0.190511
-0.000978,0.005565,0.750544,0.698552,-0.006738,0.003699,-0.715518,-0.003490,-0.294569,-0.027335,-0.183925,0.670453,-0.393800,0.157182,0.230682,0.090475,0.222464,0.554662,-0.362865,-0.058335,-0.060442,0.051503,-0.627184,-0.083202,-0.055888,-0.009021,0.508223,-0.112832,0.002334,-0.022392,0.000813,-0.017833,0.022505,-0.007317,0.005948,0.021777,0.010142,0.018043,0.023417,-0.006981,-0.004870,-0.142946,-0.000605,-0.526926,-0.132241,-0.109394,0.017747,0.426926,-0.187389
-0.001052,0.005553,0.750536,0.698479,-0.006701,0.003706,-0.715590,-0.003407,-0.294980,-0.027314,-0.184321,0.670848,-0.393940,0.157396,0.231063,0.090673,0.222851,0.555031,-0.363051,-0.058269,-0.063275,0.051468,-0.637401,-0.085820,-0.058036,-0.008674,0.516530,-0.116549,0.004941,-0.022937,0.002895,-0.014541,0.017770,-0.007764,0.002161,0.020359,0.009855,0.017687,0.016469,-0.006097,0.002843,-0.140246,-0.002429,-0.495875,-0.129594,-0.105491,0.016903,0.404896,-0.184378
-0.001140,0.005530,0.750524,0.698413,-0.006661,0.003734,-0.715654,-0.003292,-0.295487,-0.027219,-0.184507,0.671164,-0.394111,0.157268,0.231496,0.090869,0.223171,0.555321,-0.363108,-0.058222,-0.066052,0.051406,-0.647019,-0.088385,-0.060107,-0.008345,0.524419,-0.120207,0.004395,-0.024582,0.005882,-0.006798,0.016847,-0.003691,-0.005621,0.019587,0.009868,0.017025,0.012310,-0.004323,-0.004336,-0.137389,-0.003714,-0.465785,-0.126650,-0.101487,0.016062,0.383632,-0.181413
-0.001226,0.005491,0.750515,0.698335,-0.006573,0.003797,-0.715731,-0.003231,-0.295963,-0.027078,-0.184593,0.671521,-0.394088,0.157172,0.231847,0.091067,0.223532,0.555523,-0.363224,-0.058442,-0.068771,0.051320,-0.656032,-0.090886,-0.062096,-0.008031,0.531875,-0.123805,0.000902,-0.021900,0.005723,-0.009963,0.011569,-0.004278,-0.001122,0.017441,0.011471,0.016921,0.008452,-0.004847,-0.003621,-0.134465,-0.004885,-0.437947,-0.123697,-0.097488,0.015217,0.363544,-0.178568
-0.001320,0.005468,0.750516,0.698293,-0.006515,0.003845,-0.715772,-0.003256,-0.296363,-0.026990,-0.184905,0.671627,-0.394282,0.157224,0.232194,0.091328,0.223848,0.555659,-0.363302,-0.058366,-0.071431,0.051211,-0.664537,-0.093333,-0.064007,-0.007736,0.538961,-0.127350,-0.001840,-0.019771,0.002858,-0.016068,0.005373,-0.006250,-0.005593,0.017191,0.011131,0.019190,0.005610,-0.001952,-0.002400,-0.130928,-0.006230,-0.413996,-0.121078,-0.093688,0.014193,0.345238,-0.175950
-0.001387,0.005431,0.750503,0.698257,-0.006431,0.003936,-0.715807,-0.003304,-0.296754,-0.026964,-0.185236,0.671736,-0.394338,0.156948,0.232534,0.091512,0.224300,0.555747,-0.363302,-0.058538,-0.074008,0.051071,-0.672592,-0.095729,-0.065843,-0.007463,0.545685,-0.130843,-0.004872,-0.022721,0.005603,-0.009596,0.008683,0.001689,-0.003658,0.018274,0.010370,0.018641,0.005051,-0.001239,-0.003331,-0.125805,-0.007223,-0.394788,-0.118358,-0.089894,0.013031,0.327809,-0.173357
-0.001466,0.005416,0.750505,0.698281,-0.006354,0.004003,-0.715784,-0.003451,-0.297272,-0.026766,-0.185289,0.671974,-0.394214,0.157077,0.232925,0.091743,0.224594,0.555861,-0.363352,-0.058500,-0.076463,0.050922,-0.680329,-0.098068,-0.067603,-0.007215,0.552073,-0.134284,-0.007521,-0.020721,0.005737,-0.006922,0.009538,0.000811,0.006280,0.017834,0.009677,0.016402,0.008184,0.000411,-0.003910,-0.119423,-0.007893,-0.380927,-0.115615,-0.085961,0.011827,0.311640,-0.170759
-0.001512,0.005380,0.750500,0.698305,-0.006318,0.004042,-0.715761,-0.003605,-0.297583,-0.026735,-0.185513,0.672118,-0.394305,0.157199,0.233248,0.091900,0.224956,0.556075,-0.363286,-0.058695,-0.078785,0.050755,-0.687829,-0.100354,-0.069282,-0.006990,0.558150,-0.137674,-0.009326,-0.013693,0.002489,-0.006174,0.008853,-0.007297,-0.009340,0.013988,0.007620,0.013934,0.011531,-0.001198,-0.007703,-0.112221,-0.008816,-0.370125,-0.113013,-0.081840,0.010445,0.295849,-0.168059
-0.001561,0.005350,0.750489,0.698358,-0.006277,0.004082,-0.715710,-0.003824,-0.297819,-0.026667,-0.185536,0.672328,-0.394506,0.156704,0.233484,0.092048,0.225151,0.556323,-0.363400,-0.058808,-0.080952,0.050569,-0.695134,-0.102588,-0.070876,-0.006797,0.563907,-0.141007,-0.009642,-0.009751,0.004787,-0.001788,0.011377,-0.008420,-0.006231,0.008581,0.007360,0.007730,0.012970,-0.005934,-0.001506,-0.104928,-0.009716,-0.361329,-0.110563,-0.077685,0.009061,0.281042,-0.165294
-0.001609,0.005310,0.750484,0.698398,-0.006269,0.004099,-0.715671,-0.003991,-0.297973,-0.026543,-0.185584,0.672573,-0.394642,0.156950,0.233591,0.092194,0.225265,0.556594,-0.363523,-0.058755,-0.082982,0.050366,-0.702282,-0.104777,-0.072389,-0.006628,0.569392,-0.144286,-0.005446,-0.005005,0.003359,-0.002104,0.010267,-0.004595,0.001714,0.005163,0.005059,0.005602,0.011517,-0.005278,0.001964,-0.098294,-0.010455,-0.353201,-0.108330,-0.073625,0.007868,0.267465,-0.162637
-0.001636,0.005285,0.750472,0.698413,-0.006267,0.004094,-0.715656,-0.004042,-0.298020,-0.026532,-0.185620,0.672739,-0.394690,0.156772,0.233691,0.092250,0.225375,0.556783,-0.363611,-0.058729,-0.084884,0.050151,-0.709262,-0.106921,-0.073821,-0.006482,0.574606,-0.147512,0.000494,-0.003652,0.002609,-0.002008,0.007823,0.002219,0.007452,0.004432,0.003463,0.002798,0.008690,-0.005709,-0.000277,-0.092774,-0.011048,-0.343488,-0.106288,-0.069568,0.006855,0.254357,-0.160070
-0.001683,0.005272,0.750473,0.698394,-0.006266,0.004103,-0.715674,-0.003971,-0.298119,-0.026439,-0.185665,0.672886,-0.394553,0.157248,0.233768,0.092332,0.225377,0.556941,-0.363752,-0.058766,-0.086693,0.049924,-0.716022,-0.109028,-0.075172,-0.006354,0.579566,-0.150688,0.001560,0.000056,-0.002029,-0.005822,0.004877,0.000732,0.006660,0.000759,-0.000326,-0.001662,0.007430,-0.009062,0.002827,-0.088933,-0.011768,-0.331156,-0.104490,-0.066098,0.006250,0.241978,-0.157465
-0.001715,0.005266,0.750442,0.698405,-0.006246,0.004043,-0.715664,-0.003980,-0.298017,-0.026613,-0.185853,0.672934,-0.394661,0.157039,0.233721,0.092237,0.225309,0.557080,-0.363973,-0.058616,-0.088441,0.049680,-0.722508,-0.111101,-0.076465,-0.006232,0.584285,-0.153811,0.004671,0.004048,-0.004022,-0.004197,0.000201,-0.009970,-0.008118,-0.001343,-0.003552,-0.006115,0.005902,-0.009355,-0.003273,-0.086620,-0.012725,-0.315243,-0.102844,-0.063063,0.005841,0.229347,-0.154943
-0.001748,0.005225,0.750445,0.698408,-0.006226,0.004034,-0.715661,-0.003784,-0.297957,-0.026600,-0.185832,0.672894,-0.394952,0.156923,0.233714,0.092190,0.225132,0.557177,-0.364126,-0.058897,-0.090157,0.049415,-0.728631,-0.113142,-0.077694,-0.006120,0.588740,-0.156886,0.008564,0.001942,-0.002503,-0.002595,-0.000960,-0.006350,-0.006746,-0.002281,-0.003129,-0.009033,0.002114,-0.008371,-0.004120,-0.085442,-0.013717,-0.297153,-0.101403,-0.059760,0.005402,0.217167,-0.152625
-0.001790,0.005208,0.750431,0.698391,-0.006198,0.004008,-0.715678,-0.003637,-0.297940,-0.026714,-0.185957,0.672896,-0.394915,0.156769,0.233630,0.092112,0.224947,0.557165,-0.364308,-0.058781,-0.091859,0.049132,-0.734394,-0.115157,-0.078855,-0.006016,0.592972,-0.159916,0.011689,-0.000166,-0.004009,-0.002654,0.000381,0.001749,-0.007753,-0.003729,-0.005016,-0.008329,-0.003366,-0.009492,0.005469,-0.084365,-0.014201,-0.279486,-0.099911,-0.056304,0.004975,0.206521,-0.150380
-0.001805,0.005177,0.750420,0.698318,-0.006138,0.003988,-0.715750,-0.003317,-0.297964,-0.026760,-0.185939,0.672909,-0.394882,0.156613,0.233565,0.091990,0.224799,0.557043,-0.364506,-0.058678,-0.093532,0.048847,-0.739811,-0.117138,-0.079946,-0.005921,0.597001,-0.162901,0.014690,0.002151,-0.006296,-0.011147,-0.004907,-0.001916,0.005911,-0.003464,-0.005769,-0.007371,-0.006007,-0.006978,0.004876,-0.083044,-0.014047,-0.262681,-0.098119,-0.052726,0.004594,0.197157,-0.148205
-0.001832,0.005154,0.750425,0.698283,-0.006092,0.003975,-0.715785,-0.003049,-0.297854,-0.026965,-0.186403,0.672699,-0.394992,0.157005,0.233491,0.091881,0.224653,0.556925,-0.364587,-0.058586,-0.095180,0.048570,-0.744901,-0.119082,-0.080965,-0.005832,0.600858,-0.165844,0.013739,0.000554,-0.009682,-0.015661,-0.004223,0.005626,0.008691,-0.003317,-0.006878,-0.009022,-0.004689,-0.000946,0.005304,-0.081762,-0.013799,-0.247021,-0.096266,-0.049218,0.004228,0.189231,-0.146078
-0.001857,0.005148,0.750439,0.698260,-0.006045,0.003957,-0.715808,-0.002767,-0.297941,-0.027147,-0.186565,0.672740,-0.394657,0.156961,0.233433,0.091715,0.224438,0.556855,-0.364543,-0.058466,-0.096803,0.048295,-0.749692,-0.120989,-0.081915,-0.005752,0.604570,-0.168744,0.014228,-0.006759,-0.008216,-0.008347,0.000128,0.014230,-0.002505,-0.000326,-0.008757,-0.010504,-0.005390,0.001504,-0.002118,-0.080403,-0.013069,-0.232390,-0.094483,-0.045904,0.003883,0.181992,-0.143864
-0.001869,0.005145,0.750449,0.698224,-0.005984,0.003936,-0.715843,-0.002480,-0.298124,-0.027294,-0.186737,0.672704,-0.394422,0.156905,0.233478,0.091531,0.224232,0.556709,-0.364527,-0.058671,-0.098396,0.048047,-0.754197,-0.122861,-0.082801,-0.005677,0.608138,-0.171599,0.014405,-0.008923,-0.006599,-0.008408,-0.000851,0.009376,0.003926,0.000867,-0.008043,-0.010157,-0.006507,-0.001742,-0.004875,-0.079027,-0.011646,-0.219135,-0.092815,-0.042916,0.003599,0.175680,-0.141634
-0.001910,0.005167,0.750447,0.698210,-0.005925,0.003914,-0.715858,-0.002191,-0.298298,-0.027411,-0.186901,0.672706,-0.394282,0.157118,0.233467,0.091393,0.224032,0.556595,-0.364613,-0.058661,-0.099964,0.047830,-0.758457,-0.124702,-0.083632,-0.005608,0.611598,-0.174410,0.011817,-0.006856,-0.008362,-0.012644,0.001006,0.013057,0.000242,-0.000587,-0.007966,-0.013003,-0.002575,-0.002170,0.004056,-0.077655,-0.010068,-0.207026,-0.091207,-0.040111,0.003222,0.170851,-0.139539
-0.001935,0.005160,0.750467,0.698245,-0.005869,0.003863,-0.715824,-0.002008,-0.298398,-0.027629,-0.187242,0.672745,-0.393900,0.156915,0.233455,0.091212,0.223712,0.556606,-0.364614,-0.058508,-0.101503,0.047644,-0.762478,-0.126509,-0.084405,-0.005548,0.614972,-0.177180,0.010483,-0.005084,-0.011629,-0.021239,0.000030,0.013892,-0.003983,-0.001012,-0.009464,-0.016830,-0.000927,-0.001712,0.001080,-0.076278,-0.008321,-0.195064,-0.089620,-0.037544,0.002833,0.167005,-0.137535
-0.001961,0.005192,0.750469,0.698280,-0.005834,0.003824,-0.715790,-0.001772,-0.298502,-0.027876,-0.187751,0.672707,-0.393726,0.156958,0.233427,0.091014,0.223359,0.556558,-0.364682,-0.058618,-0.103015,0.047497,-0.766260,-0.128286,-0.085134,-0.005495,0.618278,-0.179911,0.008676,-0.005948,-0.012829,-0.027075,-0.001642,0.008496,0.001994,-0.002040,-0.009756,-0.019597,-0.002408,-0.003935,-0.002330,-0.074779,-0.006487,-0.184087,-0.088121,-0.035593,0.002395,0.162590,-0.135752
-0.001982,0.005210,0.750483,0.698415,-0.005784,0.003774,-0.715660,-0.001661,-0.298636,-0.028142,-0.188325,0.672679,-0.393560,0.156995,0.233373,0.090822,0.222928,0.556510,-0.364771,-0.058602,-0.104494,0.047385,-0.769841,-0.130034,-0.085829,-0.005452,0.621475,-0.182610,0.006908,-0.007611,-0.011637,-0.023348,0.001661,0.007175,0.001403,-0.003701,-0.009784,-0.021734,-0.002542,-0.004555,0.001281,-0.073047,-0.004532,-0.174028,-0.086608,-0.034274,0.001897,0.156163,-0.134226
-0.001995,0.005220,0.750481,0.698502,-0.005763,0.003736,-0.715575,-0.001495,-0.298806,-0.028342,-0.188685,0.672774,-0.393439,0.157015,0.233279,0.090623,0.222490,0.556456,-0.364864,-0.058567,-0.105937,0.047316,-0.773221,-0.131751,-0.086505,-0.005419,0.624524,-0.185280,0.007333,-0.008137,-0.009072,-0.020382,0.003850,0.007706,-0.000699,-0.005453,-0.008596,-0.020584,-0.003174,-0.004226,0.003426,-0.071159,-0.002829,-0.164297,-0.085166,-0.033336,0.001544,0.149095,-0.132856
-0.002013,0.005235,0.750493,0.698582,-0.005737,0.003719,-0.715498,-0.001367,-0.298962,-0.028505,-0.189141,0.672833,-0.393252,0.156967,0.233155,0.090478,0.222105,0.556383,-0.364941,-0.058465,-0.107340,0.047272,-0.776413,-0.133441,-0.087162,-0.005391,0.627439,-0.187924,0.006810,-0.008672,-0.008222,-0.020622,0.001808,0.005991,-0.006389,-0.003973,-0.007588,-0.020036,-0.004357,-0.003120,0.005419,-0.069007,-0.001592,-0.154892,-0.083807,-0.032607,0.001307,0.142372,-0.131537
-0.002031,0.005248,0.750501,0.698689,-0.005701,0.003691,-0.715393,-0.001223,-0.299153,-0.028671,-0.189510,0.672846,-0.393200,0.156759,0.233120,0.090319,0.221688,0.556282,-0.364989,-0.058350,-0.108697,0.047252,-0.779417,-0.135103,-0.087809,-0.005366,0.630219,-0.190542,0.006395,-0.007170,-0.009058,-0.022322,0.000228,0.002827,-0.006671,-0.003526,-0.007508,-0.018236,-0.004843,-0.002685,0.000897,-0.066264,-0.000053,-0.146596,-0.082166,-0.032019,0.001092,0.136265,-0.130213
-0.002056,0.005276,0.750498,0.698744,-0.005678,0.003664,-0.715340,-0.001112,-0.299249,-0.028867,-0.190033,0.672842,-0.393139,0.156700,0.233014,0.090178,0.221376,0.556189,-0.365048,-0.058429,-0.109991,0.047269,-0.782277,-0.136727,-0.088443,-0.005347,0.632890,-0.193133,0.006166,-0.005870,-0.009431,-0.022739,0.001045,0.003764,0.003112,-0.004716,-0.007800,-0.017095,-0.004490,-0.004211,-0.002795,-0.063116,0.001355,-0.139979,-0.080423,-0.031252,0.000831,0.131553,-0.128917
-0.002070,0.005289,0.750494,0.698810,-0.005644,0.003639,-0.715276,-0.000976,-0.299388,-0.029048,-0.190419,0.672888,-0.393049,0.156883,0.232931,0.090007,0.221004,0.556102,-0.365157,-0.058462,-0.111222,0.047306,-0.785016,-0.138320,-0.089059,-0.005333,0.635481,-0.195698,0.006848,-0.009163,-0.008124,-0.012884,0.005478,0.010685,-0.001307,-0.003841,-0.009269,-0.017874,-0.004107,-0.003873,0.000430,-0.059789,0.002097,-0.134051,-0.078782,-0.030124,0.000349,0.128266,-0.127555
-0.002070,0.005310,0.750500,0.698888,-0.005620,0.003585,-0.715200,-0.000838,-0.299615,-0.029192,-0.190549,0.673061,-0.392711,0.156647,0.232860,0.089807,0.220661,0.556025,-0.365203,-0.058411,-0.112382,0.047353,-0.787639,-0.139879,-0.089648,-0.005333,0.638020,-0.198235,0.004844,-0.006869,-0.006666,-0.011290,0.005621,0.008437,-0.002629,-0.004902,-0.007439,-0.014356,-0.003824,-0.000472,0.004503,-0.056356,0.002541,-0.128612,-0.077132,-0.028994,-0.000296,0.125402,-0.126200
-0.002083,0.005344,0.750505,0.698929,-0.005608,0.003549,-0.715160,-0.000783,-0.299662,-0.029315,-0.190871,0.673113,-0.392712,0.156778,0.232735,0.089710,0.220430,0.555949,-0.365176,-0.058281,-0.113476,0.047408,-0.790160,-0.141405,-0.090219,-0.005345,0.640497,-0.200746,0.003144,0.000031,-0.009214,-0.016990,0.001629,-0.003042,0.003712,-0.006592,-0.006871,-0.012097,-0.004095,-0.003131,0.001097,-0.052961,0.002694,-0.123575,-0.075527,-0.028209,-0.000925,0.121698,-0.124894
-0.002068,0.005365,0.750495,0.699001,-0.005622,0.003492,-0.715090,-0.000712,-0.299614,-0.029560,-0.191228,0.673126,-0.392833,0.156796,0.232597,0.089532,0.220177,0.555861,-0.365328,-0.058368,-0.114501,0.047461,-0.792582,-0.142900,-0.090776,-0.005370,0.642888,-0.203231,0.003924,-0.000888,-0.006295,-0.011837,0.002378,-0.001868,-0.000247,-0.006361,-0.006358,-0.014274,-0.003034,-0.003079,0.001824,-0.049668,0.002510,-0.118630,-0.074035,-0.027547,-0.001531,0.117002,-0.123568
-0.002074,0.005385,0.750495,0.699033,-0.005634,0.003470,-0.715059,-0.000626,-0.299698,-0.029566,-0.191344,0.673208,-0.392786,0.156768,0.232481,0.089456,0.219859,0.555828,-0.365299,-0.058208,-0.115463,0.047508,-0.794905,-0.144367,-0.091321,-0.005406,0.645177,-0.205689,0.003634,-0.002003,-0.001916,-0.002944,0.005776,0.003850,0.003673,-0.007744,-0.004897,-0.014489,-0.003140,-0.001567,0.007502,-0.046637,0.002222,-0.114088,-0.072588,-0.027008,-0.001990,0.111732,-0.122258
-0.002076,0.005417,0.750502,0.699062,-0.005643,0.003414,-0.715031,-0.000566,-0.299694,-0.029637,-0.191346,0.673357,-0.392679,0.156943,0.232287,0.089337,0.219597,0.555736,-0.365391,-0.058067,-0.116366,0.047550,-0.797146,-0.145803,-0.091857,-0.005450,0.647357,-0.208121,0.003924,0.000845,-0.004414,-0.003073,0.005250,0.007698,0.001259,-0.008741,-0.005161,-0.009056,-0.004546,0.000000,0.000294,-0.043830,0.001861,-0.109588,-0.071229,-0.026278,-0.002453,0.106378,-0.120927
-0.002075,0.005429,0.750511,0.699062,-0.005659,0.003385,-0.715031,-0.000469,-0.299664,-0.029743,-0.191467,0.673418,-0.392478,0.156819,0.232131,0.089249,0.219497,0.555646,-0.365299,-0.058197,-0.117216,0.047582,-0.799289,-0.147216,-0.092372,-0.005504,0.649433,-0.210526,0.005105,0.001977,-0.004991,-0.008367,-0.000571,0.003109,0.001442,-0.006752,-0.003706,-0.007463,-0.004233,0.002869,-0.001593,-0.041333,0.001695,-0.105010,-0.069863,-0.025012,-0.003109,0.101292,-0.119674
-0.002079,0.005465,0.750519,0.699054,-0.005657,0.003365,-0.715039,-0.000362,-0.299615,-0.029837,-0.191681,0.673335,-0.392555,0.157000,0.232017,0.089188,0.219299,0.555566,-0.365276,-0.058131,-0.118019,0.047618,-0.801346,-0.148598,-0.092857,-0.005574,0.651409,-0.212908,0.007510,-0.001328,-0.002979,-0.003652,0.000480,0.003119,0.000964,-0.004419,-0.004392,-0.010537,-0.004117,0.001322,0.001745,-0.039399,0.001555,-0.099994,-0.068555,-0.023433,-0.003823,0.096904,-0.118380
-0.002067,0.005477,0.750514,0.699046,-0.005669,0.003327,-0.715047,-0.000168,-0.299717,-0.029862,-0.191613,0.673437,-0.392354,0.156857,0.231954,0.089073,0.219075,0.555481,-0.365246,-0.058127,-0.118792,0.047645,-0.803289,-0.149958,-0.093309,-0.005657,0.653309,-0.215261,0.007126,-0.000972,-0.004911,-0.006019,-0.001208,0.000793,-0.005367,-0.002196,-0.004221,-0.006910,-0.004315,0.005032,-0.002166,-0.037643,0.001331,-0.094315,-0.067428,-0.021662,-0.004503,0.093159,-0.116912
