body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
1.069119	-0.118334	0.781791	-0.623605	0.032624	0.033587	0.780336	0.107910	0.014995	0.194022	1.055939	0.538852	-0.347810	-0.082665	0.200205	-0.495877	-0.574818	0.961901	-0.067906	-0.008110	-0.648069	1.768951	0.436760	-1.386964	-1.586525	-1.008578	0.335499	-1.511827	0.951548	-0.163782	-1.182133	-4.812375	-2.245772	4.135196	-1.525510	3.836080	1.670446	11.448407	3.167003	-0.239928	-3.496100	1.092324	1.182020	1.372601	1.909137	-1.232851	0.663084	1.170373	2.251226
1.076364	-0.129232	0.779556	-0.676545	0.041216	0.035449	0.734392	0.128605	0.010160	0.180725	0.941003	0.497607	-0.247529	-0.129203	0.302848	-0.415883	-0.287702	1.014930	-0.090626	-0.077399	-0.625108	1.793225	0.462679	-1.347046	-1.611023	-0.995108	0.359123	-1.465535	0.703105	-1.141928	-1.108992	-6.798568	-1.201472	2.807748	-0.621908	3.015877	3.482868	10.218213	1.692227	-1.889566	-2.022913	0.826411	0.856882	0.872222	1.565206	-0.862175	0.486442	0.821045	1.700336
1.087873	-0.134531	0.778992	-0.724591	0.044676	0.040053	0.686562	0.136034	-0.030682	0.149662	0.783997	0.490793	-0.235500	-0.107541	0.320840	-0.356562	-0.166090	1.029590	-0.143489	-0.089026	-0.615012	1.803226	0.471649	-1.324356	-1.621012	-0.989120	0.368341	-1.443813	0.044835	-1.634463	-1.793515	-7.222610	-0.065051	-0.329113	1.563044	0.430811	1.988874	3.810330	0.361940	-2.904560	-0.477455	0.653692	0.619054	0.639918	1.318237	-0.630569	0.413826	0.627352	1.221207
1.102530	-0.137982	0.778532	-0.769761	0.047120	0.044379	0.635042	0.130399	-0.055219	0.108984	0.652098	0.495005	-0.260693	-0.066681	0.320081	-0.336328	-0.135288	1.029408	-0.206808	-0.096497	-0.598961	1.817987	0.488276	-1.294317	-1.636246	-0.978555	0.384217	-1.416686	-0.348725	-0.468670	-2.059475	-5.953381	-0.412756	-0.614546	1.527917	0.501328	1.308458	1.858081	-0.310436	-3.113410	-0.785669	1.040298	0.938338	1.105038	1.521590	-0.972736	0.705701	0.977714	1.328155
1.117246	-0.141617	0.778288	-0.809608	0.050133	0.046994	0.582935	0.122085	-0.049429	0.067283	0.545861	0.474283	-0.260082	-0.046425	0.340893	-0.304224	-0.091767	1.017173	-0.268025	-0.120453	-0.573400	1.840760	0.515850	-1.263492	-1.659922	-0.960892	0.407450	-1.390687	-0.382487	0.506771	-2.004519	-5.202916	-1.255731	0.135851	1.287679	1.383649	2.076203	2.716847	-1.106903	-2.329588	-1.729200	1.299678	1.142901	1.375903	1.315230	-1.174894	0.896123	1.175910	1.248854
1.130996	-0.143920	0.779739	-0.845077	0.052944	0.048364	0.529815	0.115099	-0.034948	0.028804	0.443982	0.444776	-0.255259	-0.015174	0.375427	-0.253280	-0.026615	0.985131	-0.299992	-0.165665	-0.546974	1.863703	0.543312	-1.241708	-1.683242	-0.942710	0.431253	-1.366732	-0.293916	0.812433	-1.769115	-5.021598	-1.491178	0.558357	1.317526	1.664727	2.663502	3.262687	-1.838425	-1.576573	-1.390888	1.339221	1.154825	1.375444	1.099202	-1.159349	0.904696	1.222785	1.099744
1.143424	-0.144660	0.781028	-0.877094	0.055771	0.049739	0.474470	0.110329	-0.016932	-0.003481	0.344997	0.414636	-0.237748	0.006276	0.407482	-0.197684	0.038741	0.943636	-0.331088	-0.176088	-0.519832	1.886953	0.570868	-1.219524	-1.706296	-0.924704	0.456361	-1.346697	-0.114758	0.781690	-1.536988	-5.079485	-1.318414	1.027843	1.501400	1.422670	2.826180	3.303576	-2.413013	-1.208767	-0.195311	1.376662	1.171708	1.382476	1.188925	-1.147926	0.891805	1.305889	0.891778
1.154618	-0.143631	0.782954	-0.905640	0.058015	0.051566	0.416882	0.110509	-0.003680	-0.032676	0.240802	0.392039	-0.214145	0.044882	0.432333	-0.140232	0.105529	0.888611	-0.348342	-0.173477	-0.491907	1.910571	0.598611	-1.194151	-1.729159	-0.907038	0.483489	-1.331061	0.161762	0.509115	-1.367206	-5.472059	-0.768212	1.224888	1.943790	1.284228	3.043931	3.869388	-2.586339	-0.240120	-0.539198	1.411361	1.184386	1.421121	1.296011	-1.145661	0.877506	1.374008	0.702187
1.165342	-0.141614	0.785069	-0.930627	0.059966	0.053921	0.356974	0.116799	0.003433	-0.058170	0.126115	0.383907	-0.188752	0.084028	0.458851	-0.075927	0.193516	0.840182	-0.340693	-0.197656	-0.463377	1.934328	0.627713	-1.167684	-1.752122	-0.889604	0.511321	-1.318610	0.172804	0.295277	-1.060402	-5.542793	-0.245833	1.164686	1.507861	1.289615	3.636196	5.179330	-2.348538	1.012978	-1.209268	1.449661	1.197481	1.470569	1.221195	-1.155871	0.873207	1.352896	0.656468
1.174319	-0.139144	0.786677	-0.952136	0.062644	0.055350	0.294024	0.117421	0.008131	-0.075092	0.019090	0.382206	-0.167558	0.105196	0.483918	0.005216	0.312702	0.794669	-0.307823	-0.221848	-0.433921	1.958471	0.657434	-1.145303	-1.775394	-0.872110	0.537604	-1.304802	0.172341	0.176752	-0.940565	-5.699996	-0.087783	1.293360	1.140698	0.883469	4.011624	6.301321	-2.426355	1.809493	-0.856807	1.493265	1.211256	1.513445	1.163763	-1.172516	0.890987	1.269487	0.435996
