body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
0.145485	-0.640815	0.740609	0.923081	0.005723	-0.051303	0.381125	-0.080206	-0.879333	-0.327386	-0.595508	0.913613	-0.254436	0.042076	0.332256	0.392502	0.399408	0.958118	-0.405930	-0.261799	-0.349751	0.298924	0.246338	-1.643243	0.385660	-0.087905	0.249427	-0.719851	0.235981	0.999014	1.019999	0.016125	-0.312018	-0.335147	-0.108563	-0.867428	0.265602	-0.520661	-0.087728	-0.374988	-0.067093	-0.340542	0.135466	0.500233	-1.170701	0.199424	0.176227	-0.597665	1.072866
0.149066	-0.638866	0.739044	0.924136	0.004072	-0.054305	0.378164	-0.075204	-0.859393	-0.307696	-0.597631	0.906477	-0.262390	0.037011	0.314732	0.397845	0.387967	0.955985	-0.413106	-0.261799	-0.356783	0.301597	0.256205	-1.667536	0.389848	-0.084230	0.236338	-0.698600	0.284888	0.416371	0.820622	0.379284	-0.447357	1.318947	-0.569676	-0.874342	0.152927	-0.636686	-0.240320	-0.250417	0.000000	-0.355446	0.120515	0.472253	-1.308513	0.226660	0.198439	-0.726544	1.103425
0.152391	-0.637134	0.738550	0.924371	0.003334	-0.056698	0.377244	-0.068810	-0.862679	-0.294561	-0.580337	0.895719	-0.201678	0.019289	0.297283	0.398620	0.373941	0.948505	-0.415947	-0.261799	-0.363969	0.303744	0.265228	-1.695583	0.394726	-0.079968	0.220366	-0.675714	0.348845	-0.088261	0.425655	0.481185	-0.440255	3.496090	0.181485	-0.763731	0.046735	-0.684202	-0.333863	-0.185269	0.000000	-0.299058	0.086158	0.363328	-1.186091	0.196676	0.183111	-0.701021	0.954515
0.155773	-0.635591	0.737958	0.924449	0.002825	-0.057594	0.376922	-0.061250	-0.862923	-0.290669	-0.578384	0.888867	-0.122546	0.044271	0.284183	0.399714	0.360599	0.942630	-0.420517	-0.261799	-0.368745	0.305044	0.270738	-1.714980	0.397715	-0.076906	0.208297	-0.660419	0.503543	0.330354	0.150594	0.126606	-1.032966	3.938707	0.909991	-0.667160	-0.109990	-0.806127	-0.521207	-0.129762	0.000000	-0.314499	0.103327	0.338963	-1.341468	0.161533	0.251612	-0.975597	1.029649
0.157901	-0.634401	0.738542	0.924241	0.002466	-0.058540	0.377287	-0.048669	-0.849464	-0.288537	-0.575272	0.854400	-0.044130	0.055688	0.270596	0.394220	0.341696	0.927657	-0.421138	-0.261799	-0.376549	0.307878	0.278787	-1.749242	0.401187	-0.069903	0.181342	-0.634528	0.492266	0.488949	-0.032656	0.064112	-0.918232	2.169710	0.289175	-0.502782	-0.178965	-0.775057	-0.425448	-0.108488	0.000000	-0.225425	0.084467	0.228366	-1.019955	0.100055	0.213604	-0.822889	0.769423
0.160193	-0.633048	0.738380	0.923223	0.002520	-0.059056	0.379690	-0.041559	-0.843365	-0.291976	-0.575819	0.852137	-0.035758	0.055838	0.264072	0.392556	0.329596	0.925613	-0.424857	-0.261799	-0.377762	0.308422	0.279873	-1.755778	0.401718	-0.068361	0.175381	-0.629642	0.341348	0.545034	-0.142100	-0.063556	-0.281237	0.278540	0.167920	-0.582871	-0.216337	-0.811753	-0.438918	-0.135984	0.000000	-0.122259	0.065824	0.085814	-0.790688	0.078283	0.215657	-0.821850	0.594416
0.162364	-0.631449	0.738905	0.921717	0.002986	-0.060131	0.383162	-0.035015	-0.827663	-0.294221	-0.577815	0.843151	-0.032989	0.062405	0.247282	0.385566	0.309225	0.910100	-0.426577	-0.261799	-0.381440	0.310510	0.282219	-1.780869	0.404319	-0.061277	0.148468	-0.610751	0.231001	0.602412	-0.195493	-0.160608	-0.191073	-0.036911	0.096513	-0.592410	-0.286131	-0.818762	-0.480738	-0.121601	0.000000	-0.112462	0.064261	0.064374	-0.781482	0.089081	0.229345	-0.864798	0.591274
0.164086	-0.630241	0.739212	0.919973	0.003690	-0.060456	0.387275	-0.032319	-0.819269	-0.299795	-0.582244	0.844494	-0.037234	0.059698	0.240375	0.381110	0.296846	0.906383	-0.429721	-0.261799	-0.382260	0.310993	0.282447	-1.787037	0.405281	-0.059188	0.140789	-0.605991	0.101351	0.367114	-0.288240	-0.230055	0.095238	-0.188853	-0.160194	-0.361244	-0.252935	-0.589940	-0.251608	-0.147329	0.000000	-0.045257	0.019978	0.014663	-0.304970	0.056972	0.109527	-0.398507	0.238486
0.165755	-0.629145	0.739597	0.918406	0.004619	-0.060245	0.390997	-0.030961	-0.812979	-0.305751	-0.587017	0.846960	-0.040543	0.055997	0.232832	0.375449	0.285628	0.900036	-0.432470	-0.261799	-0.383250	0.311310	0.282806	-1.793068	0.406598	-0.056896	0.132528	-0.601212	0.005378	0.252891	-0.256631	-0.209707	0.115718	-0.141403	-0.190670	-0.350837	-0.259604	-0.476772	-0.322157	-0.112239	0.000000	-0.041022	0.011475	0.016835	-0.295839	0.074567	0.112327	-0.407543	0.238970
0.166986	-0.628374	0.739851	0.917111	0.005382	-0.059873	0.394074	-0.032104	-0.809153	-0.310061	-0.590632	0.849123	-0.042890	0.052071	0.226342	0.370726	0.277775	0.893497	-0.434210	-0.261799	-0.383901	0.311452	0.283121	-1.798871	0.408263	-0.054695	0.124488	-0.596432	-0.114721	0.154555	-0.169845	-0.139640	0.086042	-0.126444	-0.225954	-0.286374	-0.217327	-0.307050	-0.301591	-0.083905	0.000000	-0.021142	0.005807	0.012444	-0.283647	0.090332	0.099442	-0.379453	0.238338
0.167891	-0.627804	0.740020	0.916050	0.006029	-0.059336	0.396605	-0.035550	-0.806796	-0.312545	-0.592602	0.850402	-0.045600	0.046959	0.221377	0.366756	0.273346	0.887972	-0.435826	-0.261799	-0.384095	0.311542	0.283304	-1.804414	0.410211	-0.052918	0.117349	-0.591679	-0.197443	0.111157	-0.080866	-0.055276	0.060672	-0.157881	-0.286157	-0.228971	-0.178291	-0.151634	-0.232714	-0.074095	0.000000	0.000039	0.004757	0.009417	-0.271693	0.100152	0.072256	-0.328913	0.236394
