0,0.003320,-0.001130,0.852479,0.999948,0.004486,0.009178,-0.000007,0.004109,-0.000033,-0.277397,0.609994,-0.348241,0.009538,-0.018029,-0.000557,-0.287181,0.628841,-0.358138,-0.023794,0.004531,-0.002597,-0.003265,-0.010856,-0.001228,0.000673,-0.005146,-0.002575,-0.000451,0.011251,-0.002386,0.011330,0.001732,0.004201,-0.002107,0.000263,-0.002428,0.008615,0.005475,0.009786,-0.013064,-0.013131,-0.058691,0.074017,-0.007506,0.006851,-0.009758,-0.012862,-0.058061,0.079525,-0.015311,-0.006166,-0.008332,-0.000509,-0.000157,0.002306,-0.000067,0.000162,-0.000346,0.004319,-0.000851,-0.000020,0.006404,0.000050,-0.000113,0.000305
0,0.003298,-0.001126,0.852434,0.999947,0.004527,0.009196,0.000039,0.003999,-0.000153,-0.277950,0.610791,-0.348365,0.009603,-0.018105,-0.000675,-0.287718,0.629667,-0.358323,-0.023861,0.004430,-0.002641,-0.003310,-0.010904,-0.001290,0.000581,-0.005328,-0.002578,-0.000530,0.011511,-0.002460,0.011141,0.001798,0.004250,-0.002439,0.000525,-0.006727,0.008619,0.005148,0.009417,-0.011571,-0.012285,-0.072331,0.105695,-0.023434,0.006553,-0.008302,-0.012084,-0.070616,0.108675,-0.029589,-0.006596,-0.006010,-0.003315,-0.004105,-0.003099,-0.005480,-0.009023,-0.017330,0.001764,-0.006708,0.024421,-0.006390,-0.018353,0.006229,0.004960
0,0.003272,-0.001120,0.852348,0.999947,0.004571,0.009227,0.000087,0.003878,-0.000278,-0.278825,0.612086,-0.348701,0.009669,-0.018195,-0.000798,-0.288574,0.630993,-0.358722,-0.023926,0.004404,-0.002665,-0.003347,-0.010921,-0.001338,0.000492,-0.005494,-0.002545,-0.000587,0.011741,-0.002516,0.010962,0.001857,0.004300,-0.002847,0.000701,-0.010241,0.009264,0.006500,0.009601,-0.012621,-0.012700,-0.098745,0.148725,-0.042188,0.006681,-0.009513,-0.012531,-0.097017,0.151966,-0.048571,-0.006246,-0.000495,-0.001822,-0.003181,-0.000935,-0.004314,-0.008902,-0.015998,0.003837,-0.004942,0.021820,-0.005349,-0.017475,0.005492,0.004852
0,0.003244,-0.001112,0.852232,0.999947,0.004616,0.009253,0.000137,0.003755,-0.000403,-0.279798,0.613604,-0.349145,0.009736,-0.018286,-0.000921,-0.289527,0.632536,-0.359226,-0.023987,0.004381,-0.002691,-0.003375,-0.010943,-0.001377,0.000402,-0.005656,-0.002530,-0.000643,0.011955,-0.002579,0.010782,0.001907,0.004347,-0.002947,0.000788,-0.013010,0.009146,0.005616,0.009959,-0.012372,-0.012595,-0.107306,0.168425,-0.051710,0.006678,-0.009315,-0.012379,-0.105030,0.170629,-0.057616,-0.006039,-0.000284,-0.002249,-0.002291,-0.001398,-0.003300,-0.008985,-0.015832,0.002182,-0.005206,0.020444,-0.005891,-0.017593,0.004717,0.004567
0,0.003213,-0.001104,0.852091,0.999946,0.004661,0.009283,0.000186,0.003631,-0.000530,-0.280959,0.615439,-0.349730,0.009802,-0.018380,-0.001045,-0.290664,0.634389,-0.359868,-0.024047,0.004395,-0.002710,-0.003393,-0.010951,-0.001404,0.000313,-0.005811,-0.002504,-0.000692,0.012151,-0.002635,0.010611,0.001951,0.004391,-0.003180,0.000799,-0.015173,0.008888,0.005918,0.009831,-0.012197,-0.012641,-0.122760,0.195524,-0.063960,0.006587,-0.009256,-0.012410,-0.119971,0.196843,-0.069459,-0.005925,0.002357,-0.001691,-0.001442,-0.000503,-0.002017,-0.008565,-0.015109,0.002534,-0.004567,0.019057,-0.005520,-0.016618,0.004227,0.004326
0,0.003182,-0.001096,0.851931,0.999946,0.004704,0.009308,0.000236,0.003515,-0.000653,-0.282172,0.617398,-0.350375,0.009867,-0.018466,-0.001166,-0.291845,0.636353,-0.360563,-0.024108,0.004412,-0.002728,-0.003409,-0.010960,-0.001425,0.000228,-0.005959,-0.002487,-0.000740,0.012337,-0.002695,0.010452,0.001994,0.004434,-0.003176,0.000773,-0.016805,0.008441,0.004915,0.009739,-0.011467,-0.012159,-0.126674,0.205712,-0.069067,0.006349,-0.008538,-0.011941,-0.123341,0.205796,-0.073879,-0.006072,0.002758,-0.001457,-0.001350,-0.000670,-0.001287,-0.008051,-0.014577,0.001564,-0.004443,0.018131,-0.005872,-0.015527,0.003969,0.004283
0,0.003150,-0.001089,0.851756,0.999945,0.004744,0.009332,0.000284,0.003403,-0.000773,-0.283486,0.619542,-0.351106,0.009929,-0.018550,-0.001284,-0.293123,0.638494,-0.361340,-0.024168,0.004448,-0.002740,-0.003421,-0.010965,-0.001430,0.000152,-0.006102,-0.002473,-0.000781,0.012514,-0.002752,0.010300,0.002031,0.004477,-0.003303,0.000725,-0.017998,0.007965,0.004767,0.009296,-0.010961,-0.011829,-0.134675,0.220991,-0.076301,0.006162,-0.008115,-0.011573,-0.130929,0.220149,-0.080577,-0.006069,0.004048,-0.001021,-0.001090,-0.000354,0.000342,-0.007099,-0.014065,0.001016,-0.003880,0.017585,-0.005723,-0.014988,0.003453,0.004250
0,0.003117,-0.001082,0.851572,0.999945,0.004782,0.009353,0.000330,0.003299,-0.000887,-0.284817,0.621738,-0.351864,0.009988,-0.018625,-0.001396,-0.294414,0.640673,-0.362136,-0.024231,0.004486,-0.002751,-0.003427,-0.010969,-0.001414,0.000090,-0.006242,-0.002468,-0.000819,0.012687,-0.002811,0.010156,0.002061,0.004516,-0.003275,0.000650,-0.018822,0.007363,0.003960,0.008956,-0.010090,-0.011230,-0.135604,0.224579,-0.078216,0.005814,-0.007242,-0.010957,-0.131407,0.222582,-0.081794,-0.006291,0.004247,-0.000854,-0.000720,-0.000334,0.002308,-0.005594,-0.013628,0.000352,-0.003446,0.017109,-0.005805,-0.014251,0.002828,0.003805
0,0.003084,-0.001076,0.851381,0.999944,0.004817,0.009372,0.000374,0.003201,-0.000997,-0.286194,0.624026,-0.352667,0.010045,-0.018694,-0.001503,-0.295747,0.642937,-0.362973,-0.024294,0.004532,-0.002758,-0.003435,-0.010972,-0.001383,0.000039,-0.006375,-0.002466,-0.000851,0.012858,-0.002868,0.010014,0.002088,0.004553,-0.003325,0.000577,-0.019327,0.006734,0.003641,0.008494,-0.009379,-0.010837,-0.138755,0.231576,-0.081819,0.005614,-0.006591,-0.010530,-0.134149,0.228615,-0.084823,-0.006305,0.004685,-0.000733,-0.000848,-0.000209,0.004117,-0.004803,-0.013186,-0.000132,-0.003251,0.017129,-0.005499,-0.014348,0.002514,0.003591
0,0.003052,-0.001070,0.851186,0.999944,0.004849,0.009388,0.000416,0.003112,-0.001103,-0.287560,0.626315,-0.353474,0.010100,-0.018756,-0.001605,-0.297065,0.645190,-0.363806,-0.024358,0.004579,-0.002771,-0.003451,-0.010976,-0.001335,-0.000005,-0.006507,-0.002468,-0.000888,0.013029,-0.002920,0.009859,0.002115,0.004588,-0.003256,0.000551,-0.019578,0.006261,0.002874,0.008093,-0.008743,-0.010276,-0.137122,0.230392,-0.081604,0.005405,-0.005945,-0.009949,-0.132250,0.226633,-0.084090,-0.006335,0.004813,-0.001027,-0.001684,-0.000311,0.005815,-0.004208,-0.013166,-0.000495,-0.003515,0.017164,-0.005075,-0.015691,0.002828,0.003377
0,0.003019,-0.001065,0.850990,0.999944,0.004879,0.009402,0.000455,0.003027,-0.001203,-0.288933,0.628629,-0.354297,0.010153,-0.018813,-0.001702,-0.298388,0.647464,-0.364652,-0.024421,0.004628,-0.002779,-0.003470,-0.010978,-0.001269,-0.000046,-0.006638,-0.002476,-0.000922,0.013200,-0.002970,0.009702,0.002144,0.004621,-0.003254,0.000483,-0.019606,0.005692,0.002466,0.007477,-0.008108,-0.009691,-0.136904,0.231552,-0.082647,0.005212,-0.005354,-0.009341,-0.131837,0.227114,-0.084636,-0.006339,0.004935,-0.000767,-0.002270,-0.000029,0.006959,-0.004089,-0.013021,-0.001093,-0.003468,0.016709,-0.004820,-0.015472,0.003216,0.003251
0,0.002987,-0.001060,0.850795,0.999944,0.004905,0.009412,0.000492,0.002951,-0.001296,-0.290278,0.630910,-0.355108,0.010205,-0.018861,-0.001793,-0.299680,0.649695,-0.365480,-0.024485,0.004676,-0.002785,-0.003500,-0.010975,-0.001201,-0.000097,-0.006767,-0.002486,-0.000960,0.013364,-0.003016,0.009551,0.002183,0.004657,-0.003158,0.000449,-0.019463,0.005324,0.001746,0.006950,-0.007504,-0.009007,-0.133553,0.227323,-0.081070,0.005073,-0.004724,-0.008713,-0.128331,0.222241,-0.082586,-0.006374,0.004836,-0.000342,-0.003564,0.000430,0.006783,-0.005151,-0.012655,-0.001363,-0.003636,0.015884,-0.004608,-0.014440,0.004064,0.003544
0,0.002956,-0.001056,0.850602,0.999943,0.004931,0.009420,0.000525,0.002877,-0.001383,-0.291603,0.633172,-0.355917,0.010255,-0.018907,-0.001876,-0.300953,0.651906,-0.366302,-0.024549,0.004725,-0.002786,-0.003540,-0.010969,-0.001133,-0.000148,-0.006892,-0.002503,-0.000994,0.013517,-0.003062,0.009414,0.002225,0.004691,-0.003122,0.000420,-0.019167,0.005050,0.001363,0.006206,-0.007177,-0.008253,-0.131054,0.224404,-0.080314,0.004918,-0.004431,-0.007957,-0.125979,0.219179,-0.081535,-0.006339,0.005018,0.000041,-0.004322,0.000652,0.006874,-0.004985,-0.012352,-0.001945,-0.003157,0.014638,-0.004453,-0.012760,0.004007,0.003244
0,0.002925,-0.001052,0.850412,0.999943,0.004955,0.009425,0.000555,0.002807,-0.001461,-0.292891,0.635377,-0.356701,0.010302,-0.018949,-0.001952,-0.302191,0.654057,-0.367097,-0.024614,0.004777,-0.002786,-0.003577,-0.010962,-0.001059,-0.000190,-0.007012,-0.002522,-0.001022,0.013661,-0.003105,0.009303,0.002254,0.004721,-0.003039,0.000386,-0.018763,0.004725,0.000961,0.005616,-0.006782,-0.007542,-0.127189,0.218254,-0.077676,0.004601,-0.004011,-0.007317,-0.122174,0.212761,-0.078584,-0.006488,0.005194,0.000073,-0.003924,0.000778,0.007611,-0.004064,-0.011927,-0.001995,-0.002502,0.013683,-0.004185,-0.010095,0.002651,0.002723
0,0.002895,-0.001048,0.850227,0.999943,0.004978,0.009430,0.000582,0.002741,-0.001534,-0.294146,0.637535,-0.357469,0.010347,-0.018987,-0.002023,-0.303396,0.656159,-0.367873,-0.024678,0.004828,-0.002785,-0.003619,-0.010954,-0.000980,-0.000229,-0.007130,-0.002542,-0.001045,0.013791,-0.003145,0.009211,0.002278,0.004746,-0.002978,0.000355,-0.018256,0.004409,0.000672,0.005128,-0.006410,-0.007025,-0.123601,0.212926,-0.075749,0.004471,-0.003663,-0.006818,-0.118637,0.207248,-0.076411,-0.006444,0.005092,0.000161,-0.004630,0.000791,0.008329,-0.003687,-0.011504,-0.002005,-0.002094,0.012343,-0.003983,-0.008542,0.002192,0.002361
0,0.002866,-0.001045,0.850047,0.999943,0.004999,0.009432,0.000607,0.002679,-0.001602,-0.295356,0.639624,-0.358208,0.010391,-0.019022,-0.002089,-0.304556,0.658189,-0.368617,-0.024743,0.004880,-0.002787,-0.003675,-0.010948,-0.000899,-0.000260,-0.007247,-0.002560,-0.001068,0.013906,-0.003183,0.009121,0.002303,0.004766,-0.002853,0.000343,-0.017681,0.004070,0.000125,0.004770,-0.006044,-0.006615,-0.118800,0.205725,-0.072765,0.004302,-0.003270,-0.006456,-0.113778,0.199729,-0.073187,-0.006429,0.004847,-0.000259,-0.005953,0.000470,0.008699,-0.002643,-0.011318,-0.001840,-0.002138,0.010903,-0.003716,-0.008315,0.002272,0.001763
0,0.002838,-0.001042,0.849873,0.999943,0.005018,0.009431,0.000630,0.002621,-0.001666,-0.296521,0.641648,-0.358924,0.010433,-0.019053,-0.002152,-0.305671,0.660152,-0.369336,-0.024807,0.004926,-0.002790,-0.003738,-0.010945,-0.000806,-0.000283,-0.007356,-0.002579,-0.001088,0.014009,-0.003220,0.009046,0.002324,0.004781,-0.002769,0.000296,-0.017034,0.003662,-0.000231,0.004366,-0.005569,-0.006182,-0.114273,0.198943,-0.070220,0.004155,-0.002815,-0.006039,-0.109220,0.192656,-0.070372,-0.006404,0.004322,-0.000274,-0.006617,0.000178,0.009675,-0.002087,-0.010541,-0.001964,-0.001904,0.009585,-0.003608,-0.006506,0.002081,0.001439
0,0.002811,-0.001039,0.849706,0.999943,0.005035,0.009429,0.000651,0.002568,-0.001725,-0.297640,0.643597,-0.359607,0.010473,-0.019077,-0.002211,-0.306738,0.662034,-0.370018,-0.024872,0.004969,-0.002790,-0.003811,-0.010940,-0.000707,-0.000311,-0.007454,-0.002596,-0.001108,0.014100,-0.003253,0.008991,0.002352,0.004799,-0.002654,0.000245,-0.016342,0.003264,-0.000596,0.003933,-0.005057,-0.005676,-0.109391,0.191090,-0.066862,0.003909,-0.002269,-0.005624,-0.104247,0.184377,-0.066693,-0.006524,0.004122,0.000057,-0.007601,0.000193,0.010102,-0.002618,-0.009451,-0.001860,-0.001926,0.008248,-0.003433,-0.004513,0.002972,0.001719
0,0.002785,-0.001037,0.849547,0.999943,0.005050,0.009426,0.000670,0.002520,-0.001780,-0.298709,0.645469,-0.360261,0.010511,-0.019098,-0.002265,-0.307756,0.663839,-0.370669,-0.024937,0.005008,-0.002789,-0.003889,-0.010941,-0.000605,-0.000334,-0.007544,-0.002615,-0.001127,0.014174,-0.003288,0.008955,0.002383,0.004815,-0.002570,0.000203,-0.015600,0.002876,-0.000802,0.003582,-0.004596,-0.005290,-0.104537,0.183319,-0.063807,0.003775,-0.001823,-0.005261,-0.099362,0.176344,-0.063394,-0.006496,0.003702,-0.000092,-0.007979,-0.000252,0.009919,-0.001754,-0.008219,-0.001754,-0.001894,0.006646,-0.003443,-0.002719,0.003161,0.001449
0,0.002759,-0.001035,0.849394,0.999943,0.005064,0.009422,0.000687,0.002476,-0.001830,-0.299734,0.647262,-0.360878,0.010546,-0.019114,-0.002316,-0.308729,0.665560,-0.371281,-0.025004,0.005047,-0.002792,-0.003965,-0.010945,-0.000510,-0.000343,-0.007620,-0.002630,-0.001144,0.014236,-0.003324,0.008939,0.002408,0.004833,-0.002469,0.000183,-0.014840,0.002624,-0.000935,0.003157,-0.004320,-0.004830,-0.099942,0.175071,-0.060086,0.003424,-0.001519,-0.004878,-0.094849,0.167997,-0.059504,-0.006641,0.003708,-0.000161,-0.007827,-0.000565,0.008980,-0.000471,-0.006795,-0.001396,-0.001577,0.005747,-0.003603,-0.000994,0.002650,0.001745
0,0.002735,-0.001033,0.849250,0.999943,0.005076,0.009417,0.000702,0.002434,-0.001877,-0.300708,0.648971,-0.361462,0.010580,-0.019128,-0.002362,-0.309653,0.667198,-0.371859,-0.025070,0.005082,-0.002793,-0.004046,-0.010952,-0.000427,-0.000344,-0.007681,-0.002643,-0.001159,0.014290,-0.003360,0.008934,0.002436,0.004850,-0.002350,0.000148,-0.014043,0.002301,-0.001226,0.002781,-0.003973,-0.004422,-0.094704,0.166659,-0.056774,0.003315,-0.001186,-0.004490,-0.089678,0.159484,-0.056015,-0.006592,0.003295,-0.000156,-0.008384,-0.000769,0.007417,0.000026,-0.005485,-0.001326,-0.001495,0.004951,-0.003571,-0.000253,0.002813,0.001628
0,0.002713,-0.001032,0.849114,0.999943,0.005087,0.009410,0.000714,0.002396,-0.001918,-0.301629,0.650596,-0.362011,0.010611,-0.019137,-0.002405,-0.310523,0.668749,-0.372398,-0.025136,0.005117,-0.002798,-0.004138,-0.010961,-0.000366,-0.000344,-0.007738,-0.002655,-0.001178,0.014341,-0.003392,0.008923,0.002466,0.004860,-0.002223,0.000152,-0.013233,0.002095,-0.001424,0.002223,-0.003680,-0.003851,-0.089420,0.158155,-0.053186,0.003116,-0.000866,-0.003949,-0.084474,0.150809,-0.052194,-0.006561,0.003310,-0.000460,-0.009346,-0.000880,0.005285,0.000188,-0.005290,-0.001303,-0.001809,0.004914,-0.003316,-0.000629,0.002952,0.000958
0,0.002691,-0.001030,0.848985,0.999943,0.005097,0.009403,0.000724,0.002360,-0.001953,-0.302497,0.652133,-0.362526,0.010642,-0.019145,-0.002441,-0.311343,0.670214,-0.372902,-0.025201,0.005149,-0.002802,-0.004233,-0.010969,-0.000320,-0.000341,-0.007786,-0.002669,-0.001195,0.014388,-0.003427,0.008923,0.002495,0.004869,-0.002138,0.000135,-0.012404,0.001912,-0.001413,0.001641,-0.003472,-0.003235,-0.084309,0.149406,-0.049635,0.003049,-0.000672,-0.003334,-0.079609,0.142167,-0.048498,-0.006474,0.003068,-0.000252,-0.009533,-0.000707,0.004255,0.000159,-0.004226,-0.001354,-0.001614,0.004682,-0.003551,0.000720,0.002785,0.000801
0,0.002670,-0.001029,0.848866,0.999943,0.005106,0.009396,0.000732,0.002326,-0.001985,-0.303320,0.653587,-0.363001,0.010671,-0.019151,-0.002474,-0.312119,0.671594,-0.373366,-0.025266,0.005176,-0.002802,-0.004326,-0.010973,-0.000272,-0.000344,-0.007818,-0.002679,-0.001212,0.014436,-0.003463,0.008945,0.002526,0.004877,-0.002063,0.000136,-0.011579,0.001800,-0.001343,0.001260,-0.003384,-0.002823,-0.079752,0.140893,-0.045775,0.002927,-0.000551,-0.002991,-0.075220,0.133738,-0.044569,-0.006435,0.002525,0.000109,-0.009364,-0.000293,0.004574,-0.000441,-0.002789,-0.001105,-0.001669,0.004964,-0.003816,0.002858,0.003155,0.000553
0,0.002649,-0.001027,0.848754,0.999943,0.005114,0.009390,0.000737,0.002293,-0.002010,-0.304092,0.654951,-0.363441,0.010700,-0.019156,-0.002501,-0.312847,0.672888,-0.373793,-0.025330,0.005199,-0.002800,-0.004420,-0.010975,-0.000227,-0.000350,-0.007843,-0.002690,-0.001228,0.014489,-0.003503,0.008979,0.002558,0.004881,-0.001984,0.000130,-0.010740,0.001669,-0.001271,0.000812,-0.003249,-0.002336,-0.074754,0.132072,-0.042122,0.002894,-0.000428,-0.002518,-0.070463,0.125088,-0.040838,-0.006328,0.002190,0.000294,-0.009578,-0.000207,0.004542,-0.000698,-0.002455,-0.001017,-0.001654,0.005792,-0.004127,0.003918,0.003205,0.000178
0,0.002630,-0.001026,0.848651,0.999943,0.005123,0.009384,0.000741,0.002260,-0.002033,-0.304822,0.656232,-0.363842,0.010727,-0.019160,-0.002526,-0.313535,0.674100,-0.374182,-0.025394,0.005220,-0.002794,-0.004516,-0.010978,-0.000183,-0.000356,-0.007869,-0.002697,-0.001242,0.014549,-0.003546,0.009023,0.002585,0.004887,-0.001910,0.000140,-0.009905,0.001657,-0.001128,0.000537,-0.003350,-0.002070,-0.070388,0.123577,-0.038200,0.002662,-0.000503,-0.002299,-0.066371,0.116939,-0.036994,-0.006326,0.001860,0.000727,-0.009927,-0.000283,0.004681,-0.000612,-0.002441,-0.000581,-0.001213,0.006501,-0.004526,0.005051,0.002639,0.000601
